"pathway","pval","padj","ES","NES","nMoreExtreme","size","main_pathway","leadingEdge"
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","0.000492368291482029","0.0150269198832132","0.305433390858441","1.70000874681295","0","268","main","ICAM1,SERPINE1,MMP1,CD44,LAMC2,PLEC,LAMA3,APP,MMP25,VCAN,COL14A1,TGFB2,LOXL2,TNXB,CTSL,BMP7,ACAN,PXDN,MMP15,COL13A1,ADAM19,ICAM2,PSEN1,PLOD3,DCN,CEACAM6,LAMB3,SPOCK3,ITGA5,CAPN9,SDC4,COL3A1,MMP2,BMP2,TGFB1,TNC,JAM2,COL10A1,CTSB,NCAM1,BMP1,LTBP4,PLG,MMP3,THBS1,P4HB,ADAM8,KLKB1,CEACAM1,CD47,COL6A2,ITGA9,ITGAM,MMP12,MMP11,MMP17,COL11A2,COL9A1,FN1,LAMA4,ACTN1,ITGA7,COL4A1,ADAMTS2,CMA1,ELN,KLK2,MMP19,COL4A2,SCUBE3,COL8A2,LAMC3,PLOD2,P4HA2,COL4A4,TTR,COL5A3,P3H1,AGRN,CTSS,CTSK,FURIN,ITGB1,ADAM12,BCAN,GDF5,DAG1,VWF,MMP14,ADAM17,TNN,ADAM15"
"REACTOME_TELOMERE_MAINTENANCE","0.000285103349964362","0.0150269198832132","-0.421517393189399","-1.80586394037804","1","95","REACTOME_CELL_CYCLE_MITOTIC","STN1,H2AC6,H2AJ,RFC2,H2BC6,ATRX,DKC1,POLR2E,DSCC1,H2BC5,CDK2,H4C3,RFC5,H2BC10,POLA1,PPP6C,LIG1,WRN,POLA2,POLR2D,H2AC14,POT1,RFC4,H2BC9,CCNA1,H4C6,DNA2,H2AC18,PRIM2,H2BC17,POLR2L,TERF1,H4C4,POLR2J,BLM,H4C2,H2BC4,RFC1,CCNA2,H2BC13,POLD3,NOP10,PRIM1,RPA1,GAR1,SHQ1"
"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE","0.000127518490181076","0.0150269198832132","-0.334513570331598","-1.62754592782219","0","241","main","CEP290,PRKAR2B,BBS9,MED1,KIF3A,TTC30A,MAPK14,PRKAG2,HAUS4,CEP43,SIRT5,CEP63,ATF2,CEP76,CALM1,B9D1,PPARA,SAMM50,DMAC2L,WDR19,CEP57,IQCB1,CEP162,CEP83,BBS7,CEP192,ATP5MG,USP46,CLUAP1,CCP110,DYNC2LI1,NCOA2,PPARGC1A,CEP70,CEP97,SFI1,HAUS3,C2CD3,CREB1,IFT81,NEK2,NCOA1,CNTRL,BBIP1,BBS10,ODF2,IDH2,CDK1,PRKAB1,TTBK2,APOO,TRAF3IP1,TBL1XR1,NRF1,HAUS7,DYNC2H1,PLK4,YWHAE,PAFAH1B1,TFAM,GLUD2,AHI1,EXOC7,HSPB11,OFD1,TTC26,APOOL,DYNC2I1,IFT88,ATP5MF,PCM1,MTERF1,NCOR1,HAUS5,IFT52,CEP152,ATP5F1C,CHD9,MKS1,DCTN1,GLUD1,LZTFL1,EXOC5"
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL","0.000345661942620118","0.0150269198832132","0.475257621053821","2.31378519921132","0","110","main","ICAM1,C3,LAIR1,KIR2DL3,LAIR2,SIGLEC5,CD300A,CD3D,KIR2DS1,SELL,HLA-A,HLA-B,HLA-E,KIR2DS2,ICAM2,CD40,CD34,NCR1,SIGLEC1,SH2D1A,COL3A1,HLA-G,PVR,KLRG1,NCR2,HLA-F,SIGLEC8,KLRD1,LILRB2,CD8B,LILRA2,LILRA5,CD22,HLA-C,LILRB1,KIR2DL2,TREM1,PILRA,SIGLEC7,NCR3,IGLV2-14,SIGLEC6,CD1B,CD1C,CD81,SIGLEC9,ITGB1"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","0.0003725782414307","0.0150269198832132","0.343431526813716","1.73524598696709","0","138","main","MMP1,CD44,SLC7A5,LYN,SELL,SPN,SLC7A9,CD244,CEACAM6,TEK,PSG5,CD177,ITGA5,SLC7A8,SDC4,PROC,CEACAM3,CD84,TGFB1,SIRPA,JAM2,SHC1,PLCG1,SLC3A2,PSG9,CD2,SELPLG,PSG6,CEACAM1,CD47,GYPA,VPREB3,ITGAM,FN1,CEACAM5,IGHM,PSG3,THBD,TREM1,GYPB,SLC16A3,GRB7,SLC7A11,SELP,INPP5D,IGLV2-14,F2"
"REACTOME_SUMOYLATION","0.000400053340445393","0.0150269198832132","-0.350550976558024","-1.63670312714078","2","170","main","DDX17,RANBP2,TFAP2C,TPR,FOXL2,MITF,ESR1,PIAS1,SENP5,UBE2I,PPARA,RAD52,STAG1,RWDD3,ZNF350,RNF2,SAFB,STAG2,PCGF2,SUMO2,SMC6,NR4A2,XRCC4,H4C3,NCOA2,PPARGC1A,PML,NR2C1,SP100,HNRNPC,MRTFA,NRIP1,PIAS2,NCOA1,WRN,MDC1,NUP210,CBX4,NR3C1,NR3C2,CBX5,SATB2,TOP1,TDG,MTA1,MDM2,HIC1,SP3,HERC2,TFAP2A,H4C6,NUP58,RARA,NSMCE4A,AURKA,RORA,RAE1"
"REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS","0.000441826215022091","0.0150269198832132","-0.466155886809456","-1.89807715907967","2","70","main","RANBP2,TPR,PIAS1,UBE2I,RAD52,STAG1,RNF2,STAG2,PCGF2,SUMO2,SMC6,XRCC4,PML,SP100,PIAS2,WRN,MDC1,NUP210,CBX4,TDG,HERC2,NUP58,NSMCE4A,RAE1,NUP98,SMC3,POM121,BMI1,BLM,NUP107,RPA1,NUP160,AAAS,NUP133,NUP155,NUP37,SUMO1,NUP50,SCMH1,NUP88,SUMO3,SMC5,BRCA1,CDKN2A"
"REACTOME_CHROMATIN_MODIFYING_ENZYMES","0.000386498325173924","0.0150269198832132","-0.334089860093263","-1.61230311317778","2","222","main","SETD2,KAT2B,SUV39H2,H2AC6,OGT,H2AJ,H3C2,H2AC11,UTY,BRWD1,H2BC6,ATF2,KAT5,H3C10,KAT6B,MECOM,ELP5,PRMT1,PHF20,PBRM1,SAP18,SAP30,HMG20B,CLOCK,TAF12,NSD2,H2BC5,H4C3,ARID4B,ASH2L,H2BC10,NCOA2,KDM4B,PHF21A,TADA2A,NCOA1,BRD1,ING4,MTA2,PADI4,EZH2,SMARCE1,TBL1XR1,MTA1,H2AC14,NSD3,ELP4,SMYD3,KDM5A,KDM5D,KAT2A,KDM3B,ELP3,H2BC9,H4C6,SUPT3H,JAK2,H2AC18,ARID5B,H2AC13,SMARCA2,JMJD6,CHD4,SUPT7L,KDM4C,MSL2,NCOR1,SMARCC2,PHF2,H2BC17,ATF7IP,ATXN7,JADE2"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","0.000245790832001966","0.0150269198832132","-0.321553610760633","-1.6066212641774","1","307","main","CSNK2A1,BARD1,MAP2K6,E2F8,RRAGD,PTEN,BCL6,PDPK1,CNOT3,DDB2,L3MBTL1,CASP1,TAF9B,RFC2,MAPK14,PRKAG2,CDK12,GLS2,PRKAA1,SGK1,ATF2,TFDP2,KAT5,CCNE2,NUAK1,NBN,PPP2R1B,RGCC,CDC25C,POLR2E,DYRK2,PRMT1,PHF20,CHEK2,TFDP1,CRADD,RMI1,CASP10,TAF12,CDK2,PPP2R5C,RFC5,COX11,GSR,AKT3,PML,TBP,PPP1R13B,TAF4,CNOT4,MNAT1,YWHAZ,WRN,BRD1,MDC1,STEAP3,IGFBP3,CDK1,RBBP8,CNOT7,PRKAB1,MAPKAP1,LAMTOR2,MTA2,BAX,SESN1,ERCC2,POLR2D,CCNT1,EXO1,MDM2,YWHAE,RFC4,CNOT9,POU4F1,CCNA1,RBL2,ATR,RABGGTB,DNA2,UBA52,TAF5,AURKA,TSC1,TP53I3,TIGAR,CHD4,MRE11,CDK13,AGO2,APAF1"
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","0.000495540138751239","0.0150269198832132","0.442046382455311","2.46162068587049","0","269","REACTOME_GPCR_LIGAND_BINDING","CXCL1,CXCL2,CXCL5,CXCL3,CXCL8,CCL20,C3,CXCL6,CNR1,TRH,CNR2,CXCL9,GNRH2,APP,CCR10,LPAR3,ADORA2B,AVPR1A,TBXA2R,CXCL11,EDNRA,EDNRB,PTAFR,P2RY2,GPR35,ADRA1D,PTGER1,CGA,HTR1B,XCL1,PRLH,SSTR3,GNRHR,MC5R,CCR4,S1PR4,HCRT,ADRA1B,MC4R,CXCR3,CHRM2,CORT,GPR143,CXCR4,OPN1SW,TAC3,UTS2,HTR4,CCL16,OPRL1,CCR5,CCR2,NTS,LTB4R,RHO,NTSR2,AVPR1B,CCL22,HTR1F,P2RY4,GRPR,EDN2,CCL27,EDN3,PTGIR,SSTR2,PTGDR,LPAR2,HTR6,GAL,HTR2A,DRD2,MC1R,TACR2,F2,CCL4,CXCR1,ACKR2,DRD3,CCL25,CXCL13,F2R,APLNR,CCL21,NPFF,CCL11,HTR1E,TAAR5,AVPR2,CXCL12,ADORA3,HTR1A,TACR3,OPRM1,KEL,SST,MC2R,CXCR5,CHRM4"
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","0.000392464678178964","0.0150269198832132","0.47261251866641","2.45143891550959","0","163","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","CXCL1,CXCL2,CXCL5,CXCL3,CXCL8,CCL20,C3,CXCL6,TRH,CXCL9,APP,CCR10,AVPR1A,CXCL11,EDNRA,EDNRB,XCL1,PRLH,SSTR3,MC5R,CCR4,HCRT,MC4R,CXCR3,CORT,CXCR4,TAC3,UTS2,CCL16,OPRL1,CCR5,CCR2,NTS,NTSR2,AVPR1B,CCL22,GRPR,EDN2,CCL27,EDN3,SSTR2,GAL,MC1R,TACR2,F2,CCL4,CXCR1,ACKR2,CCL25,CXCL13,F2R,APLNR,CCL21,NPFF,CCL11"
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES","0.000291545189504373","0.0150269198832132","0.647629736022141","2.71318023286488","0","52","main","CXCL1,CXCL2,CXCL5,CXCL3,CXCL8,CCL20,CXCL6,CXCL9,CCR10,CXCL11,XCL1,CCR4,CXCR3,CXCR4,CCL16,CCR5,CCR2,CCL22,CCL27,CCL4,CXCR1,ACKR2,CCL25,CXCL13,CCL21,CCL11"
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS","0.000345661942620118","0.0150269198832132","0.416506547082016","2.02775640267712","0","110","main","IL6,STC2,C3,MMP1,TGOLN2,IGF1,BMP15,APP,VCAN,CSF1,MXRA8,ALB,NUCB1,SERPINA1,MMP2,PROC,TNC,FSTL3,PLG,PAPPA2,ITIH2,P4HB,IGFBP7,FN1,PNPLA2,KLK13,F5,CKAP4,MBTPS1,VGF,KLK2,MEN1,KTN1,FSTL1,PRKCSH,GZMH,F2,MEPE"
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","0.000479616306954436","0.0150269198832132","0.332951143500354","1.84162619807131","0","254","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES","CXCL1,CXCL2,CXCL5,CXCL3,CXCL8,CCL20,C3,CXCL6,CNR1,ITPR3,ADCY1,GNG13,GABBR1,CNR2,CXCL9,APP,CCR10,LPAR3,ITPR1,GNA11,CXCL11,ADCY2,PRKAR2A,HTR1B,TAS2R14,GNA15,PRKAR1B,GRK2,PPP3CC,SSTR3,CCR4,AHCYL1,S1PR4,PLCB2,RGSL1,CXCR3,CHRM2,RGS19,PRKCG,GNG5,CORT,CXCR4,OPN1SW,GRM6,CCL16,OPRL1,CCR5,GNAS,RGS16,CCR2,GRM3,PDE1C,RHO,PRKACG,HTR1F,P2RY4,CCL27,SSTR2,LPAR2,GAL,RGS12,CCL4,GNB3,CXCR1,GNAT1,TAS2R16,PDE4B,DRD3,CCL25,CXCL13,APLNR,CCL21,RGS11,GRM7,HTR1E,GNG4,GNA14"
"REACTOME_HOMOLOGY_DIRECTED_REPAIR","0.000420109228399384","0.0150269198832132","-0.397619949149418","-1.75134778319685","2","113","REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","BARD1,BRCC3,RFC2,H2BC6,KAT5,RAD51B,NBN,UBE2I,RAD52,RMI1,SUMO2,NSD2,H2BC5,CDK2,H4C3,RFC5,H2BC10,WRN,MDC1,BABAM1,RBBP8,EXO1,RFC4,HERC2,BRCA2,H2BC9,CCNA1,H4C6,ATR,DNA2,UBA52,MRE11,TIMELESS,H2BC17,RAD51C,RAD17,H4C4,POLQ,XRCC1,ERCC1,TP53BP1,PALB2,PPP4C,RAD51AP1,BLM,H4C2,RAD51,H2BC4,RFC1,POLE2,CCNA2,H2BC13,POLD3,PARP2,CHEK1,RPA1,RAD1,H2BC7,UBB,SUMO1,TOPBP1,RAD50,UBC,BRCA1"
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","0.000145011600928074","0.0150269198832132","-0.459601973459767","-1.91957193704525","0","82","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","BARD1,BRCC3,RFC2,H2BC6,KAT5,NBN,UBE2I,RMI1,SUMO2,NSD2,H2BC5,CDK2,H4C3,RFC5,H2BC10,WRN,MDC1,BABAM1,RBBP8,EXO1,RFC4,HERC2,H2BC9,CCNA1,H4C6,ATR,DNA2,UBA52,MRE11,TIMELESS,H2BC17,RAD17,H4C4,TP53BP1,PPP4C,BLM,H4C2,H2BC4,CCNA2,H2BC13,CHEK1,RPA1,RAD1,H2BC7,UBB,SUMO1,TOPBP1,RAD50,UBC,BRCA1"
"REACTOME_INTERLEUKIN_10_SIGNALING","0.000282965478211658","0.0150269198832132","0.760496758196508","3.04386883768253","0","43","main","CXCL1,CXCL2,IL6,CXCL8,CCL20,IL1A,IL1B,ICAM1,LIF,CSF3,TNFRSF1A,PTAFR,CSF1,STAT3,CD80,CSF2"
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","0.000340020401224073","0.0150269198832132","0.390381292215819","1.88369268622491","0","105","REACTOME_INTERLEUKIN_10_SIGNALING","IL6,CXCL8,IL1A,IL1B,ICAM1,MMP1,LIF,LCN2,VEGFA,CEBPD,STAT3,MMP2,JUNB,TGFB1,LBP,FSCN1,MMP3,STAT6,SOX2,CD36,IL4R,IL13RA2,BIRC5,ITGAM,HGF,FN1,CCL22,FASLG,OSM,MUC1,IL18,TP53,IL17A,TNFRSF1B,CCL11,ITGB1,HSP90AA1,JAK3,IRF4,HSPA8"
"REACTOME_M_PHASE","0.00012102142079148","0.0150269198832132","-0.340439630968133","-1.72371356304111","0","353","REACTOME_CELL_CYCLE_MITOTIC","RANBP2,CSNK2A1,CEP290,H2AC6,PRKAR2B,H2AJ,H3C2,TPR,NIPBL,HAUS4,CEP43,PDS5B,CEP63,BANF1,PSMC3,H2BC6,CDC27,CEP76,CENPC,CENPF,EML4,H3C10,PPP2R1B,UBE2I,PSMD4,PSMD13,UBE2S,STAG1,CEP57,STAG2,RAB2A,NDC80,PSMD1,CEP192,SPAST,PSME4,KIF2C,H2BC5,CCP110,PPP2R5C,H4C3,MAD1L1,SMC2,H2BC10,VRK2,CEP70,PMF1,CENPA,SFI1,HAUS3,NEK2,DYNC1LI2,FBXO5,MCPH1,GOLGA2,CNTRL,USO1,LEMD3,NUP210,ODF2,TUBG2,CDK1,TUBGCP5,BUB3,PSMB4,CHMP2B,NSL1,HAUS7,H2AC14,PLK4,ANAPC5,YWHAE,PAFAH1B1,CLASP2,PSMF1,ARPP19,ENSA,BLZF1,KIF18A,H2BC9,MAPK1,H4C6,OFD1,PSMB8,NUP58,LPIN2,CCNB2,PSMB5,CDC16,UBA52,H2AC18,CHMP2A,DYNC1LI1,SMC4,RAE1,RAN,CENPQ,PCM1,PSMC5,PSMB10,NCAPG2,HAUS5,NUP98,KNTC1,H2BC17,CEP152,CENPS,SPDL1,SMC3,PSMA3,WAPL,PSMB1,TUBGCP3"
"REACTOME_CELL_CYCLE_MITOTIC","0.000115526802218115","0.0150269198832132","-0.324692878196119","-1.69148503328567","0","487","main","RANBP2,CSNK2A1,CEP290,PPP1R12A,H2AC6,CDKN1C,PRKAR2B,H2AJ,H3C2,TPR,RFC2,NIPBL,HAUS4,CEP43,PDS5B,CEP63,BANF1,PSMC3,H2BC6,CDC27,CEP76,CENPC,TFDP2,CENPF,EML4,H3C10,CCNE2,PPP2R1B,UBE2I,PSMD4,PSMD13,UBE2S,CDC25C,STAG1,CEP57,STAG2,RAB2A,NDC80,WEE1,TFDP1,PSMD1,CEP192,SPAST,DYRK1A,PSME4,KIF2C,H2BC5,CDK2,CCP110,PPP2R5C,H4C3,RFC5,MAD1L1,TK1,MCM4,SMC2,H2BC10,AKT3,POLA1,CCND2,VRK2,CEP70,PMF1,ORC5,CENPA,SFI1,HAUS3,MNAT1,NEK2,GINS2,DYNC1LI2,LIG1,FBXO5,MCPH1,GOLGA2,CNTRL,USO1,LEMD3,CDK11B,NUP210,ODF2,LCMT1,TUBG2,CDK1,TUBGCP5,FZR1,BUB3,PSMB4,CHMP2B,NSL1,MAX,HAUS7,POLA2,H2AC14,SKP2,PLK4,ANAPC5,YWHAE,PAFAH1B1,CLASP2,PSMF1,ARPP19,RFC4,CDKN2B,CDC45,ENSA,BLZF1,KIF18A,H2BC9,MAPK1,CCNA1,H4C6,OFD1,PSMB8,RBL2,NUP58,DNA2,LPIN2,CCNB2,PSMB5,JAK2,CDC16,GINS3,UBA52,AURKA,H2AC18,CHMP2A,ORC4,DYNC1LI1,SMC4,PRIM2,RAE1,RAN,CENPQ,PCM1,PSMC5,PSMB10,BORA,NCAPG2,HAUS5,NUP98,KNTC1,H2BC17,CEP152,CDKN2C,CENPS,SPDL1,CDKN1B,SMC3,PSMA3,WAPL,PSMB1,TUBGCP3,CCNE1"
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","0.000145793847499636","0.0150269198832132","-0.462595313890101","-1.91979150075001","0","79","main","BARD1,BRCC3,RFC2,H2BC6,KAT5,NBN,CDC25C,CHEK2,WEE1,RMI1,NSD2,H2BC5,H4C3,RFC5,H2BC10,YWHAZ,WRN,MDC1,BABAM1,CDK1,RBBP8,EXO1,YWHAE,RFC4,HERC2,H2BC9,H4C6,ATR,DNA2"
"REACTOME_G2_M_CHECKPOINTS","0.000271112918530568","0.0150269198832132","-0.378830786606291","-1.73817880591542","1","148","REACTOME_CELL_CYCLE_CHECKPOINTS","BARD1,BRCC3,RFC2,PSMC3,H2BC6,KAT5,NBN,PSMD4,PSMD13,CDC25C,CHEK2,WEE1,PSMD1,RMI1,PSME4,NSD2,H2BC5,CDK2,H4C3,RFC5,MCM4,H2BC10,ORC5,YWHAZ,WRN,MDC1,BABAM1,CDK1,RBBP8,PSMB4,EXO1,YWHAE,PSMF1,RFC4,CDC45,HERC2,H2BC9,H4C6,PSMB8,ATR,DNA2,CCNB2,PSMB5,UBA52,ORC4,MRE11,PSMC5,PSMB10,H2BC17,PSMA3,PSMB1"
"REACTOME_CELL_CYCLE_CHECKPOINTS","0.00012640626975098","0.0150269198832132","-0.359473021109901","-1.75795144451148","0","252","main","RANBP2,BARD1,BRCC3,RFC2,PSMC3,H2BC6,CDC27,CENPC,KAT5,CENPF,CCNE2,NBN,PPP2R1B,PSMD4,PSMD13,UBE2S,CDC25C,PHF20,CHEK2,NDC80,WEE1,PSMD1,RMI1,PSME4,NSD2,KIF2C,H2BC5,CDK2,PPP2R5C,H4C3,RFC5,MAD1L1,MCM4,H2BC10,PMF1,ORC5,CENPA,DYNC1LI2,YWHAZ,WRN,MDC1,BABAM1,CDK1,RBBP8,BUB3,PSMB4,NSL1,ANAPC5,EXO1,MDM2,YWHAE,PAFAH1B1,CLASP2,PSMF1,RFC4,CDC45,HERC2,KIF18A,H2BC9,CCNA1,H4C6,PSMB8,ATR,DNA2,CCNB2,PSMB5,CDC16,UBA52,ORC4,DYNC1LI1,MRE11,CENPQ,PSMC5,PSMB10,NUP98,KNTC1,H2BC17,CENPS,SPDL1,CDKN1B,PSMA3,PSMB1,CCNE1"
