"pathway","pval","padj","ES","NES","nMoreExtreme","size","main_pathway","leadingEdge"
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING","0.00505050505050505","0.377777777777778","0.430095546860339","1.76146666870987","18","51","REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION","SERPINB2,HNRNPDL,TCP1,CDC42,EBI3,IL27RA,CRLF1,STAT1,LCP1,CAPZA1,PAK2,CANX,IL6ST,JAK1,RALA,IL12RB2,IL23A,HSPA9"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII","0.00153217568947906","0.377777777777778","-0.660821384850994","-1.89308333247219","8","15","REACTOME_DAP12_SIGNALING","PIK3R1,EGFR,EGF,PIK3CA,GRB2,HRAS,SOS1,CDC37,SHC1,PLCG1"
"REACTOME_GLUCONEOGENESIS","0.00296101332455996","0.377777777777778","-0.506722498834452","-1.76833269347896","17","32","main","GAPDHS,G6PC3,PC,MDH2,FBP1,ALDOB,ALDOC,SLC25A11,FBP2,ENO2,ALDOA,GPI,PGK1,TPI1,GOT1,SLC25A10,SLC25A1"
"REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION","0.00436905679773837","0.377777777777778","0.500484265035322","1.86992830499943","16","34","main","SERPINB2,HNRNPDL,TCP1,CDC42,LCP1,CAPZA1,PAK2"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","0.00318369945877109","0.377777777777778","-0.402265770182963","-1.66663301846706","19","71","main","IFIT1,OAS1,IFITM1,MX1,IRF6,IFIT3,IRF9,IFNA8,IRF7,MX2,HLA-G,IFNAR1,SOCS3,IP6K2,STAT2,ISG20,IFI27,PSMB8,PTPN6,BST2,XAF1,RSAD2,IFNA5,IFI35,IFITM2,IFITM3,OASL,ISG15,IFI6,IRF4,HLA-C,IFNA13,HLA-E"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM","0.00871853923342655","0.444645500904754","-0.480756132299484","-1.67771667587512","52","32","main","MTMR7,GMPPA,GMDS,FBP1,MPI,PMM1,ALDOB,ALDOC,FBP2,GFUS,ALDOA,TPI1,AKR1B10,AKR1B1,PFKL,SORD,FPGT,PFKFB4,GMPPB,PFKP"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","0.00827951647623779","0.444645500904754","-0.51083248518032","-1.71372906663865","49","27","main","ASS1,ALDH5A1,ABAT,ASL,GLS,GFPT2,ADSL,AGXT,GLS2,PPAT,GAD1,ALDH4A1,GPT,GLUD2,GOT1,NIT2,CPS1,ASNS,DDO"
"REACTOME_CELL_CELL_COMMUNICATION","0.00840850022932273","0.444645500904754","-0.336335851183835","-1.51378463353749","54","112","REACTOME_TIGHT_JUNCTION_INTERACTIONS","CLDN1,DST,SPTBN1,PIK3R1,CLDN18,F11R,CDH6,CLDN17,ARHGEF6,SPTAN1,CDH10,PARVB,ITGB4,FLNA,KIRREL1,CDH1,PRKCI,PATJ,PIK3CA,GRB2,JUP,CADM3,PARVA,KRT5,CLDN7,CLDN8,PTPN6,CD151,CDH3,LIMS1,FYN,IQGAP1,CLDN4,PVR,CLDN16,CASK,ILK,AFDN,CDH5,WASL,CDH8,SKAP2,NCK1,PARD6B,CLDN10,CLDN11,CDH17"
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","0.00860394116014432","0.444645500904754","0.347369659572624","1.60156487015141","30","87","main","RPS10,RPL38,RPL27,RPLP2,EEF1D,RPL27A,RPL37A,RPS11,RPL14,RPS19,EEF1A2,RPS25"
"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS","0.00755262735015266","0.444645500904754","-0.431493147049835","-1.64866634293719","46","47","main","VAV3,AP2A2,MMP9,EFNB3,EPHA5,EPHA3,EFNA4,CLTB,PSEN2,EPHB4,MMP2,ADAM10,AP2M1,EPHA1,EFNA1,EFNA5,CLTCL1,EPHA2,PSENEN,APH1B,AP2S1,FYN,DNM1"
"REACTOME_SIGNALING_BY_INTERLEUKINS","0.0071301247771836","0.444645500904754","0.228675226055877","1.32036540922736","15","418","main","SERPINB2,IL24,IL1B,MMP1,IL1A,VEGFA,CXCL2,MAP2K7,LIF,CTF1,IL11,IL32,JUN,H3C11,IL3,STAT5B,VAMP2,IL21R,CCL20,LYN,HNRNPDL,SMARCA4,SOX2,IL17RB,PTAFR,YWHAZ,INPP5D,TCP1,IL6,CDC42,HGF,EBI3,SNAP25,IRS2,SOCS1,MCL1,HMOX1,DUSP7,FSCN1,IL27RA,CRLF1,CSF2RA,PSMB2,PSMD12,STAT1,LCP1,CLCF1,IL1R1,IL7R,IL21,FASLG,ICAM1,CAPZA1,IL15,BCL2,IL15RA,LBP,PAK2,IL2RA,CD4,OSMR,FCER2,CANX,APP,MAPK11,PTPN11,PTPN12,PPP2CB,IL36RN,PRTN3,BRWD1,HSPA8,PSMA7,IKBKG,MAPKAPK3,IL6ST"
"REACTOME_SIGNALING_BY_NOTCH3","0.00871248789932236","0.444645500904754","-0.444282677050963","-1.65758926115775","53","42","main","WWC1,IKZF1,HEY1,PBX1,EGFR,FABP7,EGF,JAG1,KAT2B,PSEN2,RBPJ,ADAM10,PSENEN,APH1B,NOTCH3,MAML3,MAMLD1,JAG2,HEYL"
"REACTOME_CELL_JUNCTION_ORGANIZATION","0.0095222980479289","0.464522539555488","-0.369442622707098","-1.55374759948378","59","77","REACTOME_TIGHT_JUNCTION_INTERACTIONS","CLDN1,DST,CLDN18,F11R,CDH6,CLDN17,ARHGEF6,CDH10,PARVB,ITGB4,FLNA,CDH1,PRKCI,PATJ,JUP,CADM3,PARVA,KRT5,CLDN7,CLDN8,CD151,CDH3,LIMS1,CLDN4,PVR,CLDN16,ILK,AFDN,CDH5,CDH8,PARD6B,CLDN10,CLDN11,CDH17"
"REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM","0.0110713122761316","0.477769706685369","-0.444448174806956","-1.63572334389908","67","40","main","ACOX2,AKR1C1,AMACR,SLC27A2,NCOA1,AKR1C2,SLCO1B3,OSBPL3,STARD5,ACOT8,AKR1C3,SLCO1A2,RXRA,OSBPL1A"
"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING","0.0109702584105314","0.477769706685369","0.550072678983477","1.8314706390313","44","21","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","LIF,CTF1,IL11,IL6,CRLF1,STAT1,CLCF1,OSMR,PTPN11,IL6ST,JAK1"
"REACTOME_RHOU_GTPASE_CYCLE","0.0102242744063325","0.477769706685369","-0.47875442756273","-1.6579675746864","61","31","main","DST,SPTBN1,PIK3R1,PAK3,ARHGEF6,SPTAN1,MYO6,DLG5,PAK1,SRGAP2,GIT2,EPHA2,IQGAP1,CLTC,ARHGEF7"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS","0.0138200782268579","0.534927431259111","0.424718284988384","1.66292472495411","52","41","main","CYP1A1,CYP1B1,HSD17B2,CYP3A7,CYP11A1"
"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE","0.0138261100771072","0.534927431259111","0.389134987047653","1.62105239183361","51","54","main","CYP1A1,CYP1B1,NCOA2,CYP46A1,CYP3A7,CYP11A1,CYP2E1,CYP1A2,CYP2C18,CYP2W1,CYP11B2,CYP4F3,CYP27A1,CYP2A6"
"REACTOME_EPH_EPHRIN_SIGNALING","0.013595874355368","0.534927431259111","-0.35072693521573","-1.51253106331921","86","87","REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS","VAV3,AP2A2,MYL9,MMP9,EFNB3,PAK3,EPHA5,MYH14,EPHA3,EFNA4,MYH10,CLTB,PAK1,PSEN2,EPHB4,MMP2,ADAM10,AP2M1,EPHA1,EFNA1,LIMK2,EFNA5,HRAS,CLTCL1,ARPC4,EPHA2,PSENEN,ARPC1A,APH1B,AP2S1,ROCK2,FYN,MYL6,DNM1,CLTC,ARHGEF7,WASL,GRIN2B,ITSN1,EFNB2"
"REACTOME_SIGNALING_BY_NTRK3_TRKC","0.0143614293041546","0.53711745597538","-0.564617902321637","-1.66776341938356","83","17","REACTOME_DAP12_SIGNALING","PTPRO,PIK3R1,PIK3CA,GRB2,HRAS,SOS1,IRS1,NELFB,SHC1,BAX,PLCG1"
"KEGG_TIGHT_JUNCTION","0.0151584053357587","0.540175478065242","-0.320135281185018","-1.45541931373881","99","118","REACTOME_TIGHT_JUNCTION_INTERACTIONS","CLDN1,PRKCB,MYL9,EPB41L3,CLDN18,F11R,CLDN17,PPP2R1B,SPTAN1,RAB3B,MYH14,ASH1L,EPB41L1,PRKCI,MYH10,OCLN,PATJ,CTNNA3,PRKCQ,PRKCZ,CSNK2A1,PPP2R2B,HRAS,MRAS,SYMPK,CLDN7,PTEN,JAM2,AKT3,PRKCH,CLDN8,MPDZ,MYH8,HCLS1,CLDN4,MYH7B,CLDN16,LLGL1,GNAI2,AKT1,CASK,AFDN,CTTN,MYH7,PARD6B,PPP2R2A,CLDN10"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","0.015984015984016","0.540175478065242","-0.286074401099814","-1.39865821104214","111","194","main","FGF1,VAV3,SOS2,CYFIP2,MYL9,PIK3R1,MYLK,FGFR3,FGF23,PAK3,ARHGEF6,EGFR,PIK3R3,CHRM5,FGFR1,EGF,APC2,PPP1CA,PDGFRA,ITGB4,MYH14,ITGA2B,ARHGEF4,MYH10,PAK1,ITGB3,IQGAP2,ITGB8,FGF6,ITGB5,PIK3CA,BDKRB1,ITGA7,ITGAL,ARHGAP35,ARHGEF12,LIMK2,HRAS,MRAS,GSN,ARPC4,PIP5K1B,CHRM4,PDGFC,ARPC1A,ROCK2,CHRM3,SOS1"
"REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE","0.0163639338897071","0.540175478065242","-0.454928465649175","-1.61521590277829","99","34","main","VAV3,PDPN,FCER1G,PIK3R1,PIK3R3,PDPK1,SYK,PIK3CA,LCK,PRKCZ,RHOB,PTPN6,FYN,COL1A2"
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","0.0168503937007874","0.540175478065242","-0.352654847480517","-1.49969469757523","106","81","main","MCM5,PSMB10,MCM2,ORC1,PSMA2,MCM7,CDC16,CDT1,FZR1,PSMC3,PSMD2,CDK2,PSMB8,PSMD4,PSMB9,PSMD1,SKP2,MCM3,ANAPC2,MCM6,ORC5,CCNE2,PSMD8,PSMD13,PSME4,ANAPC15,PSMD9,CDC27,PSMC5,CCNA1,PSMB3,ORC4"
"REACTOME_RRNA_PROCESSING","0.0166721150702844","0.540175478065242","0.265817847853624","1.37965775582483","50","176","main","RPS10,WDR43,RPL38,RPL27,RPLP2,RPL27A,SENP3,RPL37A,NOL12,RPS11,NOP2,TSR1,RPL14,RPS19,PELP1,EXOSC8,DDX52,RPS25,THUMPD1,UTP25,HEATR1,GNL3,NOL9,WDR3,RPL34,EXOSC2,DIS3,PNO1,BOP1,PDCD11,UTP3,RPL13,CSNK1D,MPHOSPH6,RPL10,RPS28,RRP1,PRORP,TFB1M,RPS7,RPL9,RPS27,NIP7,NOP14,ELAC2,TSR3,NCL,IMP3,WDR12,UTP14A,RPL24,NOC4L"
"REACTOME_DAP12_INTERACTIONS","0.017515141594369","0.545888579691166","-0.432453472471863","-1.5814598136522","106","39","REACTOME_DAP12_SIGNALING","VAV3,PIK3R1,SYK,PIK3CA,LCK,GRB2,KLRD1,HRAS,BTK,SOS1,FYN,SHC1,PLCG1,TREM1,HLA-C,HLA-E,KIR2DS4,KRAS"
"REACTOME_DNA_REPLICATION","0.0183222289521502","0.555609213089528","-0.318466562654477","-1.44627017281883","120","117","REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","MCM5,PSMB10,MCM2,ORC1,PSMA2,MCM7,GINS2,CDC45,POLA1,RFC1,CDC16,CDT1,FZR1,RFC2,PSMC3,PSMD2,CDK2,PSMB8,PSMD4,POLD1,PSMB9,PSMD1,SKP2,MCM3,POLE2,ANAPC2,MCM6,POLA2,ORC5,CCNE2,PSMD8,PSMD13,PSME4,LIG1,POLD4,ANAPC15,PSMD9,CDC27,PSMC5,CCNA1,PSMB3,RPA1,ORC4,POLD2,PSMB7,RFC3,PSMB6,E2F1,PRIM1,FEN1,PSME1"
"KEGG_RIBOSOME","0.0235487404162103","0.558622881355932","0.324584481722191","1.47874244090578","85","81","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","RPS10,RPL38,RPL27,RPLP2,RPL27A,RPL37A,RPS11,RPL14,RPS19,RPS25"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","0.0229902557856273","0.558622881355932","-0.319807045300422","-1.43091460030966","150","107","REACTOME_DAP12_SIGNALING","CLDN1,VAV3,MAPK14,PRKCB,RAPGEF3,MYL9,PIK3R1,MMP9,CLDN18,F11R,CLDN17,PIK3R3,OCLN,PIK3CA,CTNNA3,ITGAL,ARHGAP35,MMP2,RHOH,CLDN7,JAM2,CLDN8,THY1,CYBA,NOX1,CXCR4,ROCK2,VCAM1,CLDN4,CLDN16,GNAI2,PLCG1,TXK,AFDN,CDH5,CLDN10,NCF2,VAV1,CLDN11,SIPA1,ARHGAP5,CXCL12"
"KEGG_INSULIN_SIGNALING_PATHWAY","0.021915340738517","0.558622881355932","-0.308390306173341","-1.41879181070289","145","127","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PPP1R3C,SOS2,PRKACA,PIK3R1,RAPGEF1,RPS6KB2,PPARGC1A,PRKAR2B,MTOR,PIK3R3,BAD,PDPK1,PPP1CA,PDE3B,CBLC,PRKCI,INSR,PIK3CA,FBP1,PYGB,PHKA2,GRB2,SOCS3,PRKCZ,FOXO1,FLOT1,PRKX,ACACB,HRAS,PRKAG2,PRKAB1,FBP2,PRKAR1B,AKT3,IKBKB,PTPRF,SOS1,IRS1"
"KEGG_HUNTINGTONS_DISEASE","0.0205670633171735","0.558622881355932","-0.294500914048008","-1.39697097568165","139","155","REACTOME_SIGNALING_BY_NTRKS","APAF1,PLCB1,AP2A2,PLCB4,ATP5MC2,PPARGC1A,CREB3L1,TAF4B,POLR2E,POLR2L,CLTB,DNALI1,CREB3,PLCB2,TGM2,CREB5,AP2M1,HIP1,HTT,DCTN1,ATP5MC1,COX4I1,UQCRC1,NDUFA10,CLTCL1,DCTN2,NDUFB2,AP2S1,CREB3L2,NDUFS3,GRM5,REST,UQCRC2,COX7A2L,NDUFV1,RCOR1,POLR2H,BAX,NRF1,SLC25A6,CYC1,CLTC,ATP5F1D,COX8A,GRIN2B,NDUFB5,DNAL4,UQCRFS1,GPX1,ATP5MC3,SDHA,NDUFB7,AP2B1,ATP5F1B,POLR2G,NDUFS4,GNAQ"
"KEGG_ACUTE_MYELOID_LEUKEMIA","0.0230954290296712","0.558622881355932","-0.384402837814573","-1.51407040485242","143","55","REACTOME_SIGNALING_BY_NTRKS","SOS2,CEBPA,PIK3R1,RPS6KB2,PML,MTOR,PIK3R3,BAD,STAT5A,PIK3CA,TCF7L1,GRB2,JUP,STAT3,HRAS,KIT,AKT3,TCF7L2,IKBKB"
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES","0.0205095337285691","0.558622881355932","-0.389459239524237","-1.52800664435257","127","54","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","LOX,COL4A3,DST,COL18A1,COL14A1,MMP9,COL3A1,COL5A2,TLL1,COL5A1,LOXL1,ITGB4,COL4A2,COL6A3,CTSV,TLL2,CD151,COL4A1,COL1A2,COL7A1,COL15A1,COL5A3,COL8A1,PCOLCE,BMP1,COL11A1,PXDN"
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1","0.0238983050847458","0.558622881355932","-0.511288850772943","-1.60080518882175","140","21","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","NCAM1,EGFR,FGFR1,L1CAM,ITGA2B,PAK1,ITGB3,CSNK2A1"
"REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS","0.0234575835475578","0.558622881355932","-0.394978343022646","-1.5253478863642","145","50","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM","ST6GALNAC5,ST6GALNAC4,ST3GAL6,ST3GAL5,NAGK,GMPPA,NPL,GMDS,GLB1,ST8SIA5,MPI,ST6GALNAC2,PMM1,GFPT2"
"REACTOME_METALLOPROTEASE_DUBS","0.0208643815201192","0.558622881355932","-0.474825923664574","-1.59293508260401","125","27","main","BARD1,BABAM2,H2AC16,H2AC6,BRCC3,KAT2B,BRCA1,BABAM1"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","0.0201187335092348","0.558622881355932","-0.458246977750409","-1.58694852009211","121","31","main","MCM5,MCM2,ORC1,MCM7,CDC45,POLA1,CDT1,CDK2,MCM3,POLE2,MCM6,POLA2,ORC5"
"REACTOME_INTERLEUKIN_12_SIGNALING","0.0223684210526316","0.558622881355932","0.399757567419708","1.57970294827766","84","43","REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION","SERPINB2,HNRNPDL,TCP1,CDC42,LCP1,CAPZA1,PAK2"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS","0.0278763304612266","0.583195535345184","-0.518571059108762","-1.58306471122927","164","19","main","PIGF,GPAA1,PIGL,PGAP1,PIGC"
"KEGG_SPHINGOLIPID_METABOLISM","0.0380928355196771","0.583195535345184","0.435879330720695","1.55575311495167","150","28","main","SPHK2,ASAH1,ARSA,DEGS1,UGCG,PLPP3,SGMS1,SMPD1,B4GALT6,SMPD3,SPHK1,KDSR"
"KEGG_FATTY_ACID_METABOLISM","0.0412844036697248","0.583195535345184","-0.404155675559151","-1.46969413656676","251","38","KEGG_PEROXISOME","ACSL6,ADH1B,HADHA,ACOX3,ACSL5,ACAA2,ADH1A,ECI1,CPT1A,ACADVL,ADH5,EHHADH,ACOX1,HADH"
"KEGG_RETINOL_METABOLISM","0.0417209908735332","0.583195535345184","0.379521391465122","1.48596264352876","159","41","KEGG_TRYPTOPHAN_METABOLISM","CYP1A1,RDH11,DHRS3,RDH16,CYP3A7,CYP1A2,CYP2C18"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","0.0274914089347079","0.583195535345184","0.37644802295919","1.52522954693958","103","48","KEGG_STEROID_HORMONE_BIOSYNTHESIS","CYP1A1,CYP1B1,ALDH1A3,CYP3A7,CYP2E1,CYP1A2,CYP2C18"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","0.0297111416781293","0.583195535345184","0.316759958004745","1.44881476010277","107","83","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","IL1B,IL1A,IL11,IL3,HLA-DRB4,CD1E,CD37,IL6,CD2,CD44,MS4A1,CSF2RA,CD3D,IL1R1,IL7R,CD22,ITGA4,IL2RA,CD55,CD4,FCER2,EPO"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","0.0413946823754179","0.583195535345184","-0.3531744622146","-1.42799592979032","259","62","REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX","ACSL6,LEPR,ACSL5,PPARGC1A,JAK2,TNF,MTOR,CPT1A,CAMKK2,PRKCQ,SOCS3,RXRA,STAT3,ACACB,PRKAG2,PRKAB1,RXRG,AKT3,IKBKB,IRS1,CD36,ADIPOR2"
"KEGG_ENDOMETRIAL_CANCER","0.0311696658097686","0.583195535345184","-0.386944081062921","-1.4943207561044","193","50","REACTOME_DAP12_SIGNALING","SOS2,PIK3R1,EGFR,PIK3R3,EGF,BAD,APC2,PDPK1,CDH1,PIK3CA,TCF7L1,CTNNA3,GRB2,HRAS,PTEN,AKT3,TCF7L2"
"REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY","0.0337566844919786","0.583195535345184","-0.481009085784267","-1.54902323148375","201","23","main","RFC1,RFC2,POLD1,PARP2,POLB,POLE2,LIG1,POLD4,PARP1,RPA1,POLD2,RFC3,APEX1,FEN1"
"REACTOME_SIGNALING_BY_SCF_KIT","0.037108744756373","0.583195535345184","-0.398572135281327","-1.48704625538046","229","42","REACTOME_DAP12_SIGNALING","PIK3R1,MMP9,JAK2,PIK3R3,STAT5A,PIK3CA,LCK,CMA1,GRB2,STAT3,HRAS,FES,KIT,PTPN6,GRB7,SOS1,FYN,TEC"
"REACTOME_ELASTIC_FIBRE_FORMATION","0.0338651904916965","0.583195535345184","-0.404285866164791","-1.48791212649583","207","40","main","FBLN1,LOX,MFAP2,LOXL1,ITGB3,ITGB8,ITGB5,BMP2,LTBP1,TGFB1,MFAP5,EFEMP1,FBN1,GDF5,ELN"
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS","0.041721635883905","0.583195535345184","-0.430765176281611","-1.49177668855168","252","31","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","ACOX2,AKR1C1,AMACR,SLC27A2,NCOA1,AKR1C2,OSBPL3,ACOT8,AKR1C3,RXRA,OSBPL1A"
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL","0.0362781323480013","0.583195535345184","-0.486239407000317","-1.54588669769465","215","22","REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM","ACOX2,AKR1C1,AMACR,SLC27A2,NCOA1,AKR1C2,ACOT8,AKR1C3,RXRA"
"REACTOME_TIE2_SIGNALING","0.0406877766428328","0.583195535345184","-0.512889397563203","-1.54049237014535","238","18","REACTOME_DAP12_SIGNALING","TEK,PIK3R1,GRB14,PIK3CA,GRB2,HRAS,GRB7,SOS1,SHC1,ANGPT1,ANGPT4"
"REACTOME_ENDOGENOUS_STEROLS","0.0424183325207216","0.583195535345184","0.470154279279322","1.56538179628598","173","21","KEGG_TRYPTOPHAN_METABOLISM","CYP1B1,NCOA2,CYP46A1,CYP11A1"
"REACTOME_XENOBIOTICS","0.033596837944664","0.583195535345184","0.482675356544924","1.61930517402102","135","22","KEGG_TRYPTOPHAN_METABOLISM","CYP1A1,CYP3A7,CYP2E1,CYP1A2,CYP2C18,CYP2W1"
"REACTOME_ARACHIDONIC_ACID_METABOLISM","0.031142781736606","0.583195535345184","0.371119725819624","1.51061948598753","117","49","main","CYP1A1,CYP1B1,PTGES"
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS","0.028839590443686","0.583195535345184","-0.544724719980981","-1.58470728619676","168","16","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","LOX,COL4A3,TLL1,LOXL1,COL4A2,TLL2,COL4A1,COL1A2,PCOLCE,BMP1,PXDN"
