"pathway","pval","padj","ES","NES","nMoreExtreme","size","main_pathway","leadingEdge"
"REACTOME_MRNA_SPLICING","0.000296208530805687","0.0340226817878586","-0.343564531283728","-1.75423514898487","0","163","main","HNRNPH1,POLR2K,GCFC2,HNRNPA3,SRSF7,RBM8A,U2AF2,PAPOLA,NUDT21,SRSF1,WBP4,HNRNPC,HNRNPA1,SRSF11,CDC40,LSM5,SNRNP200,NCBP2,PRCC,SNRPE,POLR2D,NCBP1,ELAVL2,PRPF3,HNRNPD,SRSF5,MAGOHB,GTF2F2,SRSF3,TRA2B,MAGOH,PTBP1,BUD31,SRSF2,DHX9,YBX1,SRSF10,HNRNPR,DDX23,SYMPK,RBM5,PPWD1,POLR2E,SRSF6,HNRNPM,PPIE,WBP11,PCF11,SMNDC1,HNRNPA2B1,WDR33,LSM4,PQBP1,PRPF6,AQR,ELAVL1,SNRPA1,DHX38,RNPS1,SF3B1,USP39,SF3B5,HSPA8,LSM8,GTF2F1,DDX5,HNRNPF,HNRNPUL1,POLR2A,DDX42,SNRPB,SYF2,CSTF2T,SRSF9,LSM6,MTREX,EIF4A3,PRPF19,HNRNPK,RBM22,SNW1,CSTF1,PPIH"
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT","0.000445368171021378","0.0341739766081871","0.357521152163947","1.72105851891024","2","186","main","SLC2A4,SLCO1C1,SLC7A5,SLC47A1,SLC16A10,SLCO2B1,SLC13A2,SLC30A6,SLC22A2,SLC2A1,SLC12A3,SLC1A7,SLC24A3,SLC22A4,SLC16A8,SLC8A1,SLC6A7,SLC1A1,SLC22A7,SLC38A3,SLC3A2,SLC26A1,SLC6A2,SLC9A1,SLC20A1,SLC1A2,SLC7A11,SLC34A1,SLC6A12,AVP,SLC17A1,SLC7A1,SLC22A5,SLC22A6,SLC6A13,SLC15A1,RHCG,SLCO1A2,LCN1,SLC34A2,SLC35A3,SLC1A4,AHCYL2,SLC6A6,SLC11A2,SLC4A1,SLC5A2,SLC24A1,RHAG,SLC16A7,SLC29A1,FGF21,SLC39A2,CTNS,SLC17A7,SLC4A4,SLC13A3"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES","0.000487329434697856","0.0341739766081871","-0.501799553364326","-2.00035558677727","1","43","main","RBL1,PLAGL1,E2F8,CNOT8,CNOT2,EP300,CCNA2,CNOT4,BTG2,CDK2,PLK2,CDC25C,CCNE2,PCNA,TFDP1,CNOT9,CDK1,E2F1,CNOT7,TP53,CENPJ"
"REACTOME_DNA_STRAND_ELONGATION","0.000467289719626168","0.0341739766081871","-0.611267681096898","-2.24380435287232","1","31","main","MCM4,POLD1,PRIM2,DNA2,POLD3,GINS3,PCNA,POLA1,RFC1,MCM3,RFC5,RPA1,MCM2,RFC2,MCM6,FEN1,GINS2,MCM7,MCM5"
"REACTOME_CELL_CYCLE_MITOTIC","0.00043010752688172","0.0341739766081871","-0.276361529562038","-1.6000257855985","0","487","main","H2AJ,DHFR,CDKN1C,CEP57,HAUS5,PAFAH1B1,TUBGCP3,NUP160,RBL1,B9D2,JAK2,CEP63,CLIP1,DYNC1LI1,SKP2,MCM4,MCM10,RAB1A,TK1,NEK7,ORC4,SUMO1,RAD21,CENPI,AKT3,DSN1,EP300,ORC1,PPP2CB,HAUS6,CDKN2C,CCNA2,POLD1,TMPO,TUBA1A,CEP192,ORC5,NUP54,CDC23,FBXO5,NEK2,BUB3,H2BC4,PRIM2,PLK4,ENSA,LPIN2,STAG1,SMC2,CDK2,UBE2D1,WAPL,DNA2,H2BC9,TNPO1,SRC,CDC25C,BLZF1,STAG2,NSL1,PPP1CB,POLD3,CCNE2,PSMB2,KIF20A,H3-3A,OPTN,PPP1R12A,CCND2,GINS3,PCNA,POLA1,ABL1,NUP88,SFI1,ANAPC5,SEH1L,MAD2L1,ESPL1,RFC1,TYMS,SKP1,MCM3,SPC25,GSK3B,WEE1,RFC5,TFDP1,H2BC8,PRKACA,NCAPG2,NUP188,H3C1,NCAPG,PPP1R12B,BUB1,SMC3,RPA1,INCENP,HSP90AB1,RAB2A,CKAP5,LPIN1,CDK1,CENPU,CNTRL,PSMA7,RBBP4,TPX2,H3C7,MCM2,CEP76,RFC2,ANAPC10,MCM6,FBXW11,NUP58,EMD,KMT5A,PCM1,E2F1,PSMD13,BIRC5,CSNK2A1,TUBB3,H4C1,FEN1,H4C4,H4C8,ALMS1,AKAP9,GINS2,SPAST,MAPK1,NDC1,PPP1CC,NDC80,CHMP2B,AAAS,TP53,CENPJ,XPO1,PPP2R5C,ERCC6L,BORA,KIF18A,CEP131,RRM2,DYNLL1,RB1,UBE2E1,CDK5RAP2,MCM7,PSMA2,CDKN2A,HMMR,MCM5,H2AZ1,CDC6,RPS27A,CDC7,RCC1,H2AC6,AURKA,MAPRE1,SMC4,LMNB1,RBL2,BTRC,LBR,H3C8,NUP62,NUP153,H3-3B,GMNN,H4C6,NUP107,LIG1,ANKLE2,CEP135,H4C2,NUP43,CDK6,NIPBL,PRKCB,SPDL1,NDE1,H2AZ2,ITGB3BP,PPME1"
"REACTOME_SENSORY_PERCEPTION","0.000446162998215348","0.0341739766081871","0.347089724172067","1.66391894488627","2","179","main","OR2B2,DHRS3,GUCY2F,STX1A,CAPZB,OR1G1,SPTAN1,CHRNA9,OR11A1,CABP1,OR2H2,OR3A1,LDLR,PRKCA,CHRNA10,PCLO,CACNA2D2,CABP2,APOC3,HSD17B6,OR3A3,PDE6G,RDH16,APOM,SPTBN1,PNLIP,OR5I1,USH1C,EPB41L3,OR2C1,RTP4,PDE6B,TRIOBP,CLIC5,SNAP25,GNAT1,GPC4,GRK1,CIB2,CNGB1,GRK4,ATP2B2,PRKCQ,GPC3,GPC1,OR7C2,REEP1,FSCN2,OR1F1,LRP2,LRAT,APOE,SLC24A1,RIPOR2,OR2B6,VAMP2,OR2J3,GUCA1B,REEP2,MYH9,GUCA1A,KCNN2,RLBP1,CASK"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","0.000710732054015636","0.0398720682302772","-0.283943112895236","-1.57093889751235","1","307","main","ATF2,NBN,BNIP3L,POLR2K,RRAGB,CASP1,IGFBP3,PDPK1,FOS,RBL1,RABGGTB,PLAGL1,E2F8,TP63,CNOT8,CNOT2,HUS1,AGO3,SGK1,RHEB,COX11,FAS,AKT3,EP300,PPP2CB,MDC1,CCNA2,PMAIP1,ELL,CNOT4,BTG2,FANCI,BRD1,YWHAB,CREBBP,JUN,CDK2,PLK2,DNA2,RAD17,POLR2D,TNFRSF10B,APAF1,CDC25C,TAF11,CHEK2,PRKAA1,GPI,TAF4,CCNE2,USP2,PERP,CDK13,BRIP1,GTF2F2,MAPK14,SSRP1,CDK5R1,SESN1,PCNA,TOP3A,PIP4K2B,MAP2K6,TAF9B,ERCC2,RAD51D,RFC5,TFDP1,CNOT9,RPA1,MRE11,EXO1,PRKAB1,CDK1,YWHAH,RBBP4,TPX2,ELOA2,YWHAZ,RFC2,BRCA1,KMT5A,E2F1,BIRC5,CSNK2A1,PRDM1,PRKAG2,SMYD2,RMI1,TOPBP1,CNOT7,POLR2E,BARD1,TAF6,TAF12,TP53,CENPJ,PPP2R5C,BCL6,MDM4,CCNT2,BID,TAF7,PRMT5,NELFA"
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS","0.000685518423307626","0.0398720682302772","0.53784792312995","1.94842040724578","3","37","main","TAAR2,CHRM2,GPR143,ADRA1D,HTR7,ADRA1B,DRD4,HRH4,ADRB1,DRD3,ADRA1A,HRH2,HTR4,CHRM5,HRH3,DRD5,DRD2,HTR1B"
"REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES","0.000646935144751739","0.0398720682302772","0.427060116962344","1.81707983683226","3","82","REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT","SLC7A5,SLC16A10,SLC12A3,SLC1A7,SLC24A3,SLC8A1,SLC1A1,SLC38A3,SLC3A2,SLC26A1,SLC9A1,SLC20A1,SLC1A2,SLC7A11,SLC34A1,SLC6A12,SLC17A1,SLC7A1,SLC15A1,SLC34A2,SLC1A4,AHCYL2,SLC6A6,SLC4A1,SLC24A1,CTNS,SLC17A7,SLC4A4"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","0.000700934579439252","0.0398720682302772","-0.52756969687785","-1.93657086560479","2","31","KEGG_CELL_CYCLE","MCM4,MCM10,ORC4,ORC1,ORC5,PRIM2,CDK2,POLA1,MCM3,RPA1,MCM2,MCM6,MCM7,MCM5,CDC6,CDC7,GMNN,ORC6,DBF4,POLE2,CDC45,ORC3"
"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR","0.00075642965204236","0.0404149556948347","-0.442156145999113","-1.84738812261739","2","54","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","NBN,RAD51AP1,HUS1,POLD1,BRCA2,DNA2,RAD17,POLD3,BRIP1,PCNA,TOP3A,RFC1,RAD51D,RFC5,RPA1,MRE11,EXO1,RFC2,BRCA1,RMI1,RAD51,TOPBP1,BARD1"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS","0.000944733112895607","0.0422042505172089","-0.503462903495506","-1.890580774512","3","34","main","MCM4,MCM10,ORC4,HUS1,ORC1,ORC5,CDK2,RAD17,CDC25C,MCM3,RFC5,RPA1,MCM2,RFC2,MCM6,MCM7,MCM5,CDC6,CDC7,RAD1"
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","0.000846859562455893","0.0422042505172089","0.305403069629559","1.54011317385411","5","269","REACTOME_GPCR_LIGAND_BINDING","PNOC,FFAR2,GPR18,LHB,PENK,CXCL10,NPY2R,TAAR2,CCL13,CHRM2,HCRT,CCL16,FSHR,GPR143,C5,CXCL9,P2RY2,CCR2,RRH,ADRA1D,P2RY4,PTGER1,HTR7,ADORA2B,OPRK1,PTGER3,UTS2,CMKLR1,F2,GPR183,CNR1,AVP,ADRA1B,DRD4,CCL5,CXCL13,CYSLTR2,GNRHR,KEL,HRH4,EDNRB,GPR65,GRP,S1PR5,TSHR,CCL11,CXCR3,CCRL2,MC5R,FPR1,ADRB1,EDN2,MC2R,DRD3,TBXA2R,GPR17,ADRA1A,C5AR2,MTNR1B,HRH2,HTR4,AGTR2,LPAR1,CXCR5,XCR1,CHRM5,HRH3,DRD5,INSL3,OPRM1,MTNR1A,DRD2,ECE1,AVPR1B,CCL7,CXCR2,HTR1B,NPY1R,CX3CL1,NPY,F2RL2,NTSR1,TSHB,NPFFR1,HTR2C,GPR31,OPRL1,SSTR4,CCL25,AVPR1A,LTB4R2,P2RY13,F2RL3,CCR5,RXFP3"
"REACTOME_LAGGING_STRAND_SYNTHESIS","0.000920598388952819","0.0422042505172089","-0.631053648621833","-2.06026643606735","3","20","REACTOME_DNA_STRAND_ELONGATION","POLD1,PRIM2,DNA2,POLD3,PCNA,POLA1,RFC1,RFC5,RPA1,RFC2,FEN1"
"REACTOME_G2_M_CHECKPOINTS","0.000883912787271656","0.0422042505172089","-0.339436976886088","-1.70327946334891","2","148","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","NBN,MCM4,MCM10,ORC4,SUMO1,HUS1,ORC1,MDC1,ORC5,BRCC3,H2BC4,YWHAB,CDK2,DNA2,RAD17,H2BC9,CDC25C,CHEK2,NSD2,BRIP1,PSMB2,TOP3A,MCM3,WEE1,RFC5,H2BC8,RPA1,MRE11,EXO1,CDK1,YWHAH,PSMA7,YWHAZ,MCM2,RFC2,MCM6,BRCA1,PSMD13,H4C1,H4C4,H4C8,RMI1,TOPBP1,BARD1,TP53,PIAS4,MCM7,PSMA2,MCM5,CDC6,RPS27A,CDC7,YWHAQ,RAD1"
"REACTOME_RAB_GERANYLGERANYLATION","0.00097799511002445","0.0422042505172089","-0.477009283465794","-1.92643224976845","3","46","main","CHML,RABGGTB,RAB6A,RAB1A,RAB3D,RAB4A,RAB3B,RAB27A,RAB40B,RAB5A,RAB29,RAB9A,RAB14,PTP4A2,RAB2A,RAB21,RAB6B,RAB5C,RAB11A,RAB33B,RAB26,RAB11B,RAB8B,RAB22A"
"KEGG_CALCIUM_SIGNALING_PATHWAY","0.00105644431029279","0.0427675284790137","0.338931704696534","1.60415452045129","6","164","main","PLCB1,CACNA1I,ATP2A3,PRKCG,CHRM2,SLC8A1,P2RX2,P2RX5,PRKCA,ADRA1D,GRM5,PTGER1,HTR7,ADORA2B,PTGER3,GRM1,GNAS,PDGFRA,GNA15,CALML3,ADRA1B,CACNA1A,CYSLTR2,EDNRB,CHP2,PLCE1,ADCY1,MYLK,ADRB1,ERBB4,GRIN1,TBXA2R,ADRA1A,ATP2B2,NOS1,ATP2B3,HRH2,VDAC3,HTR4,ITPR1,CHRM5,CACNA1G,ITPKB,CAMK2A,P2RX1,GNA11,PHKA1,ADCY2,RYR3,DRD5,NOS2,TNNC2,AVPR1B,ITPR3,ADCY3,BST1,PTK2B,NTSR1,SLC25A4,SLC25A31,CAMK2B,HTR2C,ADCY9,ADCY8,PLCG1,PRKACG,PPP3R1,AVPR1A,LTB4R2,ITPKA,NOS3,VDAC2,SLC8A2,AGTR1,GRIN2C,MYLK3,PDGFRB,PLCD1"
"KEGG_AUTOIMMUNE_THYROID_DISEASE","0.00118163403106009","0.0427675284790137","0.4861790472484","1.85880843612077","6","48","main","TPO,HLA-DOA,HLA-DQB1,IL10,IL5,CD86,HLA-F,HLA-DPA1,IFNA8,CD40LG,CD40,IFNA21,TSHR,HLA-DRA,IFNA17,IFNA1,CTLA4,GZMB,IFNA5,TSHB,IFNA10"
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","0.00115174200978981","0.0427675284790137","0.309093202592867","1.53675161363659","7","241","REACTOME_NEURONAL_SYSTEM","NRG1,PLCB1,TUBAL3,ACTN2,LIN7A,TUBB1,STX1A,GABBR1,CHRNA9,GRIK5,CACNB1,SLC22A2,GAD2,SYN3,SLC1A7,PRKCG,COMT,SLC1A1,CHRND,GABRR2,CHRNA4,PRKCA,AP2A2,CACNA2D2,GRIN2B,GLRA3,PPFIA3,GRIK3,CACNB4,GLS,SLC1A2,CHRNA3,SLC6A12,NAAA,GABRA4,GNG4,CACNA1A,GIT1,SNAP25,GNAI2,GNAT3,SLC6A13,PRKAA2,ADCY1,ERBB4,GRIN1,RASGRF1,NCALD,NSF,CHRNB4,CHRNB2,GABRB1,RIMS1,CAMK2A,ADCY2,GABRB3,MDM2,VAMP2,GABBR2,SLC17A7,KCNJ4,CAMKK2,ADCY3,MAPT,ALDH2,TUBA4B,PPFIA1,CHRNA6,KCNJ5,GNG3,CAMK2B,GRIK1,ADCY9,ADCY8,TSPAN7,ACHE,CASK,PRKACG"
"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE","0.00115970841616965","0.0427675284790137","0.474305289605416","1.86364020055955","6","54","main","CYP1A1,CYP4F3,CYP3A7,CYP3A43,CYP1B1,PTGIS,CYP4F2,CYP4A11,CYP2C18,CYP3A5,CYP2C9,CYP2A7,CYP24A1,CYP2J2,CYP2A6,FDX1,CYP7B1,NR1H4,CYP2D6,CYP4F12,CYP11B1,CYP11B2,CYP11A1"
"REACTOME_DNA_REPLICATION","0.00111950741673664","0.0427675284790137","-0.345826653363805","-1.67267514878097","3","117","KEGG_CELL_CYCLE","SKP2,MCM4,MCM10,ORC4,ORC1,CCNA2,POLD1,ORC5,CDC23,PRIM2,CDK2,UBE2D1,DNA2,POLD3,CCNE2,PSMB2,GINS3,PCNA,POLA1,ANAPC5,RFC1,SKP1,MCM3,RFC5,RPA1,PSMA7,MCM2,RFC2,ANAPC10,MCM6,E2F1,PSMD13,FEN1,GINS2,UBE2E1,MCM7,PSMA2,MCM5,CDC6,RPS27A,CDC7"
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES","0.00122014990413108","0.042781506013596","0.545669195328222","1.90460398017105","6","32","main","MMP13,MMP16,MMP11,KLK2,MMP2,MMP25,ELANE,MMP14,KLKB1,TPSAB1,MMP1,FURIN,CTSG,PRSS2,MMP8,TIMP1"
"REACTOME_COLLAGEN_FORMATION","0.00129735339906591","0.0428126621691749","-0.390105917746232","-1.73961674367895","4","75","main","LOX,COL8A1,DST,COL9A3,P4HA1,COL7A1,COL6A1,COL1A2,COL5A1,ADAMTS3,ITGB4,COL4A5,COL4A2,COL4A1,COL1A1,PLOD2,CTSB,CTSV,COL4A6,PCOLCE2,COL21A1,COL10A1,MMP3,PXDN,PLOD3,P3H3,COL14A1"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA","0.00126702565726956","0.0428126621691749","-0.297553557682987","-1.56787307881487","3","207","REACTOME_MRNA_SPLICING","HNRNPH1,POLR2K,NUP160,GCFC2,HNRNPA3,SRSF7,RBM8A,U2AF2,PAPOLA,NUDT21,THOC7,SRSF1,WBP4,HNRNPC,EIF4E,HNRNPA1,SRSF11,NUP54,CDC40,LSM5,SNRNP200,NCBP2,PRCC,SNRPE,POLR2D,NCBP1,ELAVL2,PRPF3,HNRNPD,SRSF5,MAGOHB,GTF2F2,NUP88,SRSF3,SEH1L,TRA2B,MAGOH,GLE1,PTBP1,BUD31,NUP188,SRSF2,DHX9,YBX1,SRSF10,HNRNPR,DDX23,NUP58,SYMPK,THOC6,RBM5,PPWD1,POLR2E,SRSF6,HNRNPM,NDC1,METTL3,AAAS,PPIE,WBP11,PCF11,SMNDC1,HNRNPA2B1,WDR33,LSM4,PQBP1,PRPF6,AQR,ELAVL1,SNRPA1,DHX38,RNPS1,SF3B1,NUP62,USP39,NUP153,SF3B5,HSPA8,NUP107,NUP43,LSM8"
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND","0.00136147038801906","0.0436448507244967","-0.640411681914439","-1.91511989808804","5","15","REACTOME_DNA_STRAND_ELONGATION","POLD1,PRIM2,DNA2,POLD3,PCNA,POLA1,RPA1,FEN1"
