fips2010,fips2000,fmr2,fmr0,fmr1,fmr3,fmr4,State,Metro_code,areaname,county,CouSub,countyname,county_town_name,pop2010,state_alpha,fmr_type,metro
3601999999,3601999999,852,567,716,1098,1174,36,NCNTY36019N36019,"Clinton County, NY",19,99999,Clinton County,Clinton County,82128,NY,40,0
3602199999,3602199999,950,718,737,1224,1342,36,NCNTY36021N36021,"Columbia County, NY",21,99999,Columbia County,Columbia County,63096,NY,40,0
3602399999,3602399999,782,626,639,1014,1078,36,NCNTY36023N36023,"Cortland County, NY",23,99999,Cortland County,Cortland County,49336,NY,40,0
3602599999,3602599999,762,584,588,967,1050,36,NCNTY36025N36025,"Delaware County, NY",25,99999,Delaware County,Delaware County,47980,NY,40,0
3602799999,3602799999,1269,857,1021,1628,1888,36,METRO35620M39100,"Poughkeepsie-Newburgh-Middletown, NY HUD Metro FMR Area",27,99999,Dutchess County,Dutchess County,297488,NY,40,1
3602999999,3602999999,810,658,666,1029,1189,36,METRO15380M15380,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",29,99999,Erie County,Erie County,919040,NY,40,1
3603199999,3603199999,883,571,711,1129,1217,36,NCNTY36031N36031,"Essex County, NY",31,99999,Essex County,Essex County,39370,NY,40,0
3603399999,3603399999,743,553,584,984,1024,36,NCNTY36033N36033,"Franklin County, NY",33,99999,Franklin County,Franklin County,51599,NY,40,0
3603599999,3603599999,757,540,627,972,1054,36,NCNTY36035N36035,"Fulton County, NY",35,99999,Fulton County,Fulton County,55531,NY,40,0
3603799999,3603799999,783,535,649,1063,1139,36,NCNTY36037N36037,"Genesee County, NY",37,99999,Genesee County,Genesee County,60079,NY,40,0
3603999999,3603999999,931,643,794,1216,1543,36,NCNTY36039N36039,"Greene County, NY",39,99999,Greene County,Greene County,49221,NY,40,0
3604199999,3604199999,783,621,679,1073,1123,36,NCNTY36041N36041,"Hamilton County, NY",41,99999,Hamilton County,Hamilton County,4836,NY,40,0
3604399999,3604399999,819,634,634,1037,1129,36,METRO46540M46540,"Utica-Rome, NY MSA",43,99999,Herkimer County,Herkimer County,64519,NY,40,1
3604599999,3604599999,1095,695,824,1370,1631,36,METRO48060M48060,"Watertown-Fort Drum, NY MSA",45,99999,Jefferson County,Jefferson County,116229,NY,40,1
3604799999,3604799999,1637,1352,1419,2102,2267,36,METRO35620MM5600,"New York, NY HUD Metro FMR Area",47,99999,Kings County,Kings County,2504700,NY,40,1
3604999999,3604999999,711,564,614,983,1104,36,NCNTY36049N36049,"Lewis County, NY",49,99999,Lewis County,Lewis County,27087,NY,40,0
3605199999,3605199999,915,625,737,1145,1261,36,METRO40380M40380,"Rochester, NY HUD Metro FMR Area",51,99999,Livingston County,Livingston County,65393,NY,40,1
3605399999,3605399999,817,579,647,1071,1169,36,METRO45060M45060,"Syracuse, NY MSA",53,99999,Madison County,Madison County,73442,NY,40,1
3605599999,3605599999,915,625,737,1145,1261,36,METRO40380M40380,"Rochester, NY HUD Metro FMR Area",55,99999,Monroe County,Monroe County,744344,NY,40,1
3605799999,3605799999,770,614,618,963,1064,36,NCNTY36057N36057,"Montgomery County, NY",57,99999,Montgomery County,Montgomery County,50219,NY,40,0
3605999999,3605999999,1878,1230,1533,2429,2717,36,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",59,99999,Nassau County,Nassau County,1339532,NY,40,1
3606199999,3606199999,1637,1352,1419,2102,2267,36,METRO35620MM5600,"New York, NY HUD Metro FMR Area",61,99999,New York County,New York County,1585873,NY,40,1
3606399999,3606399999,810,658,666,1029,1189,36,METRO15380M15380,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",63,99999,Niagara County,Niagara County,216469,NY,40,1
3606599999,3606599999,819,634,634,1037,1129,36,METRO46540M46540,"Utica-Rome, NY MSA",65,99999,Oneida County,Oneida County,234878,NY,40,1
3606799999,3606799999,817,579,647,1071,1169,36,METRO45060M45060,"Syracuse, NY MSA",67,99999,Onondaga County,Onondaga County,467026,NY,40,1
3606999999,3606999999,915,625,737,1145,1261,36,METRO40380M40380,"Rochester, NY HUD Metro FMR Area",69,99999,Ontario County,Ontario County,107931,NY,40,1
3607199999,3607199999,1269,857,1021,1628,1888,36,METRO35620M39100,"Poughkeepsie-Newburgh-Middletown, NY HUD Metro FMR Area",71,99999,Orange County,Orange County,372813,NY,40,1
3607399999,3607399999,915,625,737,1145,1261,36,METRO40380M40380,"Rochester, NY HUD Metro FMR Area",73,99999,Orleans County,Orleans County,42883,NY,40,1
3607599999,3607599999,817,579,647,1071,1169,36,METRO45060M45060,"Syracuse, NY MSA",75,99999,Oswego County,Oswego County,122109,NY,40,1
3607799999,3607799999,853,670,675,1100,1296,36,NCNTY36077N36077,"Otsego County, NY",77,99999,Otsego County,Otsego County,62259,NY,40,0
3607999999,3607999999,1637,1352,1419,2102,2267,36,METRO35620MM5600,"New York, NY HUD Metro FMR Area",79,99999,Putnam County,Putnam County,99710,NY,40,1
3608199999,3608199999,1637,1352,1419,2102,2267,36,METRO35620MM5600,"New York, NY HUD Metro FMR Area",81,99999,Queens County,Queens County,2230722,NY,40,1
3608399999,3608399999,1006,690,817,1259,1387,36,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",83,99999,Rensselaer County,Rensselaer County,159429,NY,40,1
3608599999,3608599999,1637,1352,1419,2102,2267,36,METRO35620MM5600,"New York, NY HUD Metro FMR Area",85,99999,Richmond County,Richmond County,468730,NY,40,1
3608799999,3608799999,1637,1352,1419,2102,2267,36,METRO35620MM5600,"New York, NY HUD Metro FMR Area",87,99999,Rockland County,Rockland County,311687,NY,40,1
3608999999,3608999999,824,631,655,1031,1221,36,NCNTY36089N36089,"St. Lawrence County, NY",89,99999,St. Lawrence County,St. Lawrence County,111944,NY,40,0
3609199999,3609199999,1006,690,817,1259,1387,36,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",91,99999,Saratoga County,Saratoga County,219607,NY,40,1
3609399999,3609399999,1006,690,817,1259,1387,36,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",93,99999,Schenectady County,Schenectady County,154727,NY,40,1
3609599999,3609599999,1006,690,817,1259,1387,36,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",95,99999,Schoharie County,Schoharie County,32749,NY,40,1
3609799999,3609799999,683,542,568,962,1203,36,NCNTY36097N36097,"Schuyler County, NY",97,99999,Schuyler County,Schuyler County,18343,NY,40,0
3609999999,3609999999,765,544,643,1096,1348,36,NCNTY36099N36099,"Seneca County, NY",99,99999,Seneca County,Seneca County,35251,NY,40,0
3610199999,3610199999,727,538,597,959,1038,36,NCNTY36101N36101,"Steuben County, NY",101,99999,Steuben County,Steuben County,98990,NY,40,0
3610399999,3610399999,1878,1230,1533,2429,2717,36,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",103,99999,Suffolk County,Suffolk County,1493350,NY,40,1
3610599999,3610599999,952,726,791,1280,1525,36,NCNTY36105N36105,"Sullivan County, NY",105,99999,Sullivan County,Sullivan County,77547,NY,40,0
3610799999,3610799999,767,543,597,1038,1192,36,METRO13780M13780,"Binghamton, NY MSA",107,99999,Tioga County,Tioga County,51125,NY,40,1
3610999999,3610999999,1071,842,911,1383,1750,36,METRO27060M27060,"Ithaca, NY MSA",109,99999,Tompkins County,Tompkins County,101564,NY,40,1
3611199999,3611199999,1141,724,904,1479,1573,36,METRO28740M28740,"Kingston, NY MSA",111,99999,Ulster County,Ulster County,182493,NY,40,1
3611399999,3611399999,871,563,700,1104,1272,36,METRO24020M24020,"Glens Falls, NY MSA",113,99999,Warren County,Warren County,65707,NY,40,1
3611599999,3611599999,871,563,700,1104,1272,36,METRO24020M24020,"Glens Falls, NY MSA",115,99999,Washington County,Washington County,63216,NY,40,1
3611799999,3611799999,915,625,737,1145,1261,36,METRO40380M40380,"Rochester, NY HUD Metro FMR Area",117,99999,Wayne County,Wayne County,93772,NY,40,1
3611999999,3611999999,1706,1196,1401,2197,2521,36,METRO48325M48325,"Westchester County, NY Statutory Exception Area",119,99999,Westchester County,Westchester County,949113,NY,40,1
3612199999,3612199999,684,495,530,939,943,36,NCNTY36121N36121,"Wyoming County, NY",121,99999,Wyoming County,Wyoming County,42155,NY,40,0
3612399999,3612399999,716,493,602,941,1030,36,METRO40380N36123,"Yates County, NY HUD Metro FMR Area",123,99999,Yates County,Yates County,25348,NY,40,1
3700199999,3700199999,838,652,668,1143,1238,37,METRO15500M15500,"Burlington, NC MSA",1,99999,Alamance County,Alamance County,151131,NC,40,1
3700399999,3700399999,680,562,565,872,1023,37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",3,99999,Alexander County,Alexander County,37198,NC,40,1
3700599999,3700599999,642,509,512,882,885,37,NCNTY37005N37005,"Alleghany County, NC",5,99999,Alleghany County,Alleghany County,11155,NC,40,0
3700799999,3700799999,642,530,556,897,1131,37,NCNTY37007N37007,"Anson County, NC",7,99999,Anson County,Anson County,26948,NC,40,0
3700999999,3700999999,642,480,483,935,1018,37,NCNTY37009N37009,"Ashe County, NC",9,99999,Ashe County,Ashe County,27281,NC,40,0
3701199999,3701199999,744,556,560,959,1173,37,NCNTY37011N37011,"Avery County, NC",11,99999,Avery County,Avery County,17797,NC,40,0
3701399999,3701399999,642,530,531,928,931,37,NCNTY37013N37013,"Beaufort County, NC",13,99999,Beaufort County,Beaufort County,47759,NC,40,0
3701599999,3701599999,642,530,556,818,907,37,NCNTY37015N37015,"Bertie County, NC",15,99999,Bertie County,Bertie County,21282,NC,40,0
3701799999,3701799999,642,480,483,806,885,37,NCNTY37017N37017,"Bladen County, NC",17,99999,Bladen County,Bladen County,35190,NC,40,0
3701999999,3701999999,883,729,765,1130,1258,37,METRO34820M48900,"Brunswick County, NC HUD Metro FMR Area",19,99999,Brunswick County,Brunswick County,107431,NC,40,1
3702199999,3702199999,891,709,713,1194,1553,37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",21,99999,Buncombe County,Buncombe County,238318,NC,40,1
3702399999,3702399999,680,562,565,872,1023,37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",23,99999,Burke County,Burke County,90912,NC,40,1
3702599999,3702599999,907,703,784,1230,1560,37,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",25,99999,Cabarrus County,Cabarrus County,178011,NC,40,1
3702799999,3702799999,680,562,565,872,1023,37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",27,99999,Caldwell County,Caldwell County,83029,NC,40,1
3702999999,3702999999,1013,819,824,1330,1785,37,NCNTY37029N37029,"Camden County, NC",29,99999,Camden County,Camden County,9980,NC,40,0
3703199999,3703199999,819,659,663,1110,1443,37,NCNTY37031N37031,"Carteret County, NC",31,99999,Carteret County,Carteret County,66469,NC,40,0
3703399999,3703399999,642,519,522,926,1131,37,NCNTY37033N37033,"Caswell County, NC",33,99999,Caswell County,Caswell County,23719,NC,40,0
3703599999,3703599999,680,562,565,872,1023,37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",35,99999,Catawba County,Catawba County,154358,NC,40,1
3703799999,3703799999,978,710,834,1332,1481,37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",37,99999,Chatham County,Chatham County,63505,NC,40,1
3703999999,3703999999,642,530,556,929,1012,37,NCNTY37039N37039,"Cherokee County, NC",39,99999,Cherokee County,Cherokee County,27444,NC,40,0
3704199999,3704199999,655,541,568,953,1033,37,NCNTY37041N37041,"Chowan County, NC",41,99999,Chowan County,Chowan County,14793,NC,40,0
3704399999,3704399999,703,581,609,879,1021,37,NCNTY37043N37043,"Clay County, NC",43,99999,Clay County,Clay County,10587,NC,40,0
3704599999,3704599999,646,534,553,870,1103,37,NCNTY37045N37045,"Cleveland County, NC",45,99999,Cleveland County,Cleveland County,98078,NC,40,0
3704799999,3704799999,642,468,507,833,957,37,NCNTY37047N37047,"Columbus County, NC",47,99999,Columbus County,Columbus County,58098,NC,40,0
3704999999,3704999999,828,619,623,1170,1337,37,METRO35100N37049,"Craven County, NC HUD Metro FMR Area",49,99999,Craven County,Craven County,103505,NC,40,1
3705199999,3705199999,833,675,679,1151,1427,37,METRO22180M22180,"Fayetteville, NC HUD Metro FMR Area",51,99999,Cumberland County,Cumberland County,319431,NC,40,1
3705399999,3705399999,1130,934,939,1577,1968,37,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",53,99999,Currituck County,Currituck County,23547,NC,50,1
3705599999,3705599999,893,667,672,1292,1497,37,NCNTY37055N37055,"Dare County, NC",55,99999,Dare County,Dare County,33920,NC,40,0
3705799999,3705799999,646,524,550,922,934,37,METRO49180N37057,"Davidson County, NC HUD Metro FMR Area",57,99999,Davidson County,Davidson County,162878,NC,40,1
3705999999,3705999999,753,597,611,1038,1229,37,METRO49180M49180,"Winston-Salem, NC HUD Metro FMR Area",59,99999,Davie County,Davie County,41240,NC,40,1
3706199999,3706199999,642,530,534,868,1084,37,NCNTY37061N37061,"Duplin County, NC",61,99999,Duplin County,Duplin County,58505,NC,40,0
3706399999,3706399999,978,710,834,1332,1481,37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",63,99999,Durham County,Durham County,267587,NC,40,1
3706599999,3706599999,743,585,589,1018,1139,37,METRO40580M40580,"Rocky Mount, NC MSA",65,99999,Edgecombe County,Edgecombe County,56552,NC,40,1
3706799999,3706799999,753,597,611,1038,1229,37,METRO49180M49180,"Winston-Salem, NC HUD Metro FMR Area",67,99999,Forsyth County,Forsyth County,350670,NC,40,1
3706999999,3706999999,993,695,861,1294,1592,37,METRO39580M39580,"Raleigh, NC MSA",69,99999,Franklin County,Franklin County,60619,NC,40,1
3707199999,3707199999,907,703,784,1230,1560,37,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",71,99999,Gaston County,Gaston County,206086,NC,40,1
3707399999,3707399999,642,530,533,935,1108,37,METRO47260N37073,"Gates County, NC HUD Metro FMR Area",73,99999,Gates County,Gates County,12197,NC,40,1
3707599999,3707599999,642,480,483,812,1131,37,NCNTY37075N37075,"Graham County, NC",75,99999,Graham County,Graham County,8861,NC,40,0
3707799999,3707799999,786,587,591,983,1137,37,NCNTY37077N37077,"Granville County, NC",77,99999,Granville County,Granville County,59916,NC,40,0
3707999999,3707999999,642,480,483,803,885,37,NCNTY37079N37079,"Greene County, NC",79,99999,Greene County,Greene County,21362,NC,40,0
3708199999,3708199999,763,578,655,1025,1228,37,METRO24660M24660,"Greensboro-High Point, NC HUD Metro FMR Area",81,99999,Guilford County,Guilford County,488406,NC,40,1
3708399999,3708399999,662,547,568,861,1026,37,NCNTY37083N37083,"Halifax County, NC",83,99999,Halifax County,Halifax County,54691,NC,40,0
3708599999,3708599999,701,524,527,950,1235,37,NCNTY37085N37085,"Harnett County, NC",85,99999,Harnett County,Harnett County,114678,NC,40,0
3708799999,3708799999,746,548,596,937,1314,37,METRO11700N37087,"Haywood County, NC HUD Metro FMR Area",87,99999,Haywood County,Haywood County,59036,NC,40,1
3708999999,3708999999,891,709,713,1194,1553,37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",89,99999,Henderson County,Henderson County,106740,NC,40,1
3709199999,3709199999,666,498,501,875,1050,37,NCNTY37091N37091,"Hertford County, NC",91,99999,Hertford County,Hertford County,24669,NC,40,0
3709399999,3709399999,680,508,512,990,1198,37,METRO22180N37093,"Hoke County, NC HUD Metro FMR Area",93,99999,Hoke County,Hoke County,46952,NC,40,1
3709599999,3709599999,869,703,707,1087,1370,37,NCNTY37095N37095,"Hyde County, NC",95,99999,Hyde County,Hyde County,5810,NC,40,0
3709799999,3709799999,825,682,715,1055,1454,37,METRO16740N37097,"Iredell County, NC HUD Metro FMR Area",97,99999,Iredell County,Iredell County,159437,NC,40,1
3709999999,3709999999,642,530,533,803,1001,37,NCNTY37099N37099,"Jackson County, NC",99,99999,Jackson County,Jackson County,40271,NC,40,0
3710199999,3710199999,993,695,861,1294,1592,37,METRO39580M39580,"Raleigh, NC MSA",101,99999,Johnston County,Johnston County,168878,NC,40,1
3710399999,3710399999,669,500,503,885,1016,37,METRO35100N37103,"Jones County, NC HUD Metro FMR Area",103,99999,Jones County,Jones County,10153,NC,40,1
3710599999,3710599999,710,587,607,898,979,37,NCNTY37105N37105,"Lee County, NC",105,99999,Lee County,Lee County,57866,NC,40,0
3710799999,3710799999,673,465,522,878,1089,37,NCNTY37107N37107,"Lenoir County, NC",107,99999,Lenoir County,Lenoir County,59495,NC,40,0
3710999999,3710999999,698,564,605,942,1230,37,METRO16740N37109,"Lincoln County, NC HUD Metro FMR Area",109,99999,Lincoln County,Lincoln County,78265,NC,40,1
3711199999,3711199999,642,499,553,812,918,37,NCNTY37111N37111,"McDowell County, NC",111,99999,McDowell County,McDowell County,44996,NC,40,0
3711399999,3711399999,727,537,547,971,1089,37,NCNTY37113N37113,"Macon County, NC",113,99999,Macon County,Macon County,33922,NC,40,0
3711599999,3711599999,891,709,713,1194,1553,37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",115,99999,Madison County,Madison County,20764,NC,40,1
3711799999,3711799999,642,519,522,864,885,37,NCNTY37117N37117,"Martin County, NC",117,99999,Martin County,Martin County,24505,NC,40,0
3711999999,3711999999,907,703,784,1230,1560,37,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",119,99999,Mecklenburg County,Mecklenburg County,919628,NC,40,1
