"pathway","pval","padj","ES","NES","nMoreExtreme","size","main_pathway","leadingEdge"
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","0.000157282164202579","0.00676054620824189","0.490444939203872","2.03162137676613","0","142","main","CDKN2B,TFDP2,AKT3,E2F1,DHFR,CDK1,DBF4,ORC6,E2F2,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,CCND2,ORC4,GMNN,PSMC3,CCND1,TOP2A,MAX,CCND3,PRIM2,PSMC1,MYBL2,CCNA2,MNAT1,PSMD12,CCNB1,PSMA2,PSMA3,PSMC5,PSMD13,PPP2CB,PSMA4,POLE4,PSMA7,RB1,PPP2CA,MCM8,PSMC2,TK1,RPA3,CDC6,LIN9,RRM2,CKS1B,PSMA5,POLE,ORC1,PCNA,PSMB2,PSMA6,PSMD11,E2F5,PSMB4,PSMA1,POLA1,RBL1,MCM5,ORC2,CDKN2D,TFDP1,PSMD2,MCM10,CDC7,SRC,PSMB3,PSMB8,SKP2,RPA2"
"REACTOME_PROGRAMMED_CELL_DEATH","0.000153775180685837","0.00676054620824189","0.424761655653295","1.82121738909723","0","184","main","GSN,TJP1,TFDP2,AKT3,SFN,E2F1,OCLN,YWHAH,FLOT1,BID,LMNA,SPTAN1,ROCK1,OGT,FAS,TP53BP2,APAF1,PLEC,PSMC6,PSMD14,DAPK2,CHMP4C,PSMB7,PSME2,HSP90AA1,PSMD6,DNM1L,PSMC3,CHMP2B,CYCS,PSMC1,PSMD12,PSMA2,PSMA3,PSMC5,PSMD13,DYNLL1,BAK1,PSMA4,YWHAZ,APPL1,PSMA7,LMNB1,PSMC2,BCL2L1,CASP8,BCAP31,TJP2,PSMA5,CASP3,SDCBP,BAX,PSMB2,PSMA6,PSMD11,GAS2,PPP3R1,PSMB4,PPP3CC,BIRC2,PELI1,DFFA,MAPK8,CLSPN,PSMA1"
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","0.000160333493666827","0.00676054620824189","0.448642354392389","1.81265261719879","0","121","REACTOME_CELL_CYCLE_MITOTIC","TUBA1A,TUBA8,TUBB2B,TUBB6,PFN2,CENPC,CENPT,SCAI,DYNC1I2,ITGB1,CENPE,XPO1,NUF2,SEC13,CENPH,PPP2CB,DYNLL1,CENPF,ACTB,PAFAH1B1,CDC42,RHOD,SKA1,MAPRE1,NDE1,RHOA,PPP2CA,ZWILCH,FMNL2,SKA2,CENPQ,NUP160,RANBP2,BIRC5,MIS12,RANGAP1,DYNC1LI2,CLASP2,SPDL1,TAOK1,PPP2R5A,TUBA1B,CLIP1,CENPA,CENPL,KIF18A,SPC25,SRC,PLK1,NUP37,PFN1,CENPI,ERCC6L,TUBA1C,NSL1,CDCA8,AURKB,ZWINT"
"REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX","0.000170561146170902","0.00676054620824189","0.537688821047485","1.95996722155253","0","65","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","E2F1,ORC6,E2F2,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ORC4,GMNN,PSMC3,PSMC1,PSMD12,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,PSMA7,MCM8,PSMC2,CDC6,PSMA5,ORC1,PSMB2,PSMA6,PSMD11,PSMB4,PSMA1,MCM5,ORC2,PSMD2,PSMB3,PSMB8,PSME4,MCM4"
"REACTOME_MITOTIC_PROMETAPHASE","0.000153209744139727","0.00676054620824189","0.436468070259449","1.87349536156325","0","186","REACTOME_CELL_CYCLE_MITOTIC","TUBA1A,TUBA8,TUBB2B,TUBB6,CEP290,SMC4,CDK1,SMC2,CNTRL,CENPC,CENPT,CENPJ,HAUS3,HSP90AA1,PLK4,DYNC1I2,DCTN3,CENPE,XPO1,NUF2,HDAC8,NINL,HAUS2,PCM1,CCNB1,SEC13,CEP78,CENPH,AKAP9,PPP2CB,DYNLL1,CENPF,PAFAH1B1,NEK2,SKA1,MAPRE1,NDE1,PPP2CA,ZWILCH,SKA2,CENPQ,NEK7,NUP160,RANBP2,BIRC5,MIS12,RANGAP1,SMC3,MZT1,DYNC1LI2,CLASP2,SPDL1,TAOK1,CEP135,SDCCAG8,NCAPG,YWHAE,HAUS6,PPP2R5A,TUBA1B,CLIP1,EML4,CENPA,CENPL,KIF18A,SPC25,NCAPD2,NME7,CSNK1E,OFD1,PLK1,CEP76,NUP37,CENPI,CCNB2,ERCC6L,TUBA1C,NSL1,NCAPH,CDCA8,TUBB,AURKB,ZWINT"
"REACTOME_M_PHASE","0.000141442715700141","0.00676054620824189","0.412251422442049","1.88762544380139","0","330","REACTOME_CELL_CYCLE_MITOTIC","TUBA1A,TUBA8,TUBB2B,TUBB6,CEP290,SMC4,LMNA,CDK1,SMC2,CNTRL,PSMC6,PSMD14,CENPC,CENPT,CHMP4C,CENPJ,PSMB7,HAUS3,KIF23,PSME2,HSP90AA1,PSMD6,PLK4,DYNC1I2,PSMC3,DCTN3,CENPE,TPR,XPO1,NUF2,HDAC8,CHMP2B,NINL,PSMC1,HAUS2,PCM1,PSMD12,CCNB1,SEC13,CDC27,PSMA2,PSMA3,CEP78,PSMC5,CENPH,AKAP9,NCAPG2,PSMD13,BLZF1,PPP2CB,DYNLL1,CENPF,PSMA4,PAFAH1B1,NEK2,SUMO1,SKA1,MAPRE1,PSMA7,NDE1,RB1,PPP2CA,ZWILCH,LMNB1,NUP153,PSMC2,SKA2,ARPP19,CENPQ,PSMA5,ANAPC10,NEK7,NUP160,RANBP2,PSMB2,BIRC5,MIS12,IST1,PSMA6,PSMD11,RANGAP1,UBE2C,SMC3,MZT1,NUP93,TNPO1,PSMB4,NIPBL,UBE2E1,DYNC1LI2,CLASP2,NUP58,PSMA1,SPDL1,TAOK1,CEP135,SDCCAG8,NCAPG,YWHAE,HAUS6,CNEP1R1,ENSA,PPP2R5A,TUBA1B,CLIP1,PSMD2,EML4,NUP42,MASTL,NUP35,USO1,CENPA,CENPL,KIF18A,SPC25,ANAPC4,PSMB3,NCAPD2,NME7,CSNK1E,ANAPC16,PSMB8,OFD1,PLK1,CEP76,NUP37,RAB2A,NUP155,H3-3A,PSME4,BANF1,CENPI,CCNB2,UBE2S,CDC16,ERCC6L,TUBA1C,NSL1"
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","0.000170386777986028","0.00676054620824189","0.51983900922692","1.90034849884555","0","66","REACTOME_CELL_CYCLE_MITOTIC","ORC6,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ORC4,PSMC3,PSMC1,CCNA2,PSMD12,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,PSMA7,MCM8,PSMC2,CDC6,PSMA5,ORC1,PSMB2,PSMA6,PSMD11,PSMB4,PSMA1,MCM5,ORC2,RBX1,PSMD2,PSMB3,PSMB8,SKP2,PSME4,MCM4"
"REACTOME_DNA_REPLICATION_PRE_INITIATION","0.000167252048837598","0.00676054620824189","0.545620629750001","2.06767263761975","0","81","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","E2F1,DBF4,ORC6,E2F2,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ORC4,GMNN,PSMC3,PRIM2,PSMC1,PSMD12,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,POLE4,PSMA7,MCM8,PSMC2,RPA3,CDC6,PSMA5,POLE,ORC1,PSMB2,PSMA6,PSMD11,PSMB4,PSMA1,POLA1,MCM5,ORC2,PSMD2,MCM10,CDC7,PSMB3,PSMB8,RPA2,PSME4,MCM4"
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","0.00016636167027117","0.00676054620824189","0.500039133677372","1.91400758090398","0","85","REACTOME_CELL_CYCLE_MITOTIC","ORC6,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ORC4,PSMC3,PSMC1,CCNA2,PSMD12,CDC27,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,PSMA7,MCM8,PSMC2,CDC6,PSMA5,ANAPC10,ORC1,PSMB2,PSMA6,PSMD11,UBE2C,PSMB4,UBE2E1,PSMA1,MCM5,ORC2,RBX1,PSMD2,ANAPC4,PSMB3,ANAPC16,PSMB8,SKP2,PSME4,MCM4,UBE2S,CDC16"
"REACTOME_S_PHASE","0.000155666251556663","0.00676054620824189","0.442676715058092","1.8552455080026","0","154","REACTOME_CELL_CYCLE_MITOTIC","TFDP2,AKT3,E2F1,ORC6,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ESCO2,ORC4,PSMC3,CCND1,GINS2,MAX,PRIM2,PSMC1,CCNA2,MNAT1,PSMD12,CDC27,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,POLE4,PSMA7,ESCO1,RB1,MCM8,PSMC2,RPA3,CDC6,LIN9,CKS1B,PSMA5,ANAPC10,POLE,ORC1,PCNA,PSMB2,PSMA6,PSMD11,GINS1,UBE2C,E2F5,SMC3,PSMB4,UBE2E1,RFC4,PSMA1,POLA1,MCM5,ORC2,RBX1,TFDP1,PSMD2,ANAPC4,PSMB3,ANAPC16,PSMB8,SKP2,RPA2,PSME4,MCM4,DNA2,UBE2S,CDC16,CCNH"
"REACTOME_CELL_CYCLE_MITOTIC","0.00013598041881969","0.00676054620824189","0.42326907564725","1.99975073749334","0","468","main","CDKN2B,AJUBA,TUBA1A,TUBA8,TFDP2,AKT3,E2F1,TUBB2B,TUBB6,CEP290,SMC4,LMNA,DHFR,CDK1,DBF4,HMMR,SMC2,ORC6,E2F2,CNTRL,PSMC6,PSMD14,CENPC,CENPT,CHMP4C,CENPJ,PSMB7,HAUS3,KIF23,PSME2,HSP90AA1,PSMD6,CCND2,PLK4,DYNC1I2,ESCO2,ORC4,GMNN,PSMC3,DCTN3,CENPE,CCND1,TPR,TOP2A,XPO1,GINS2,NUF2,HDAC8,MAX,CCND3,PRIM2,FBXL7,CHMP2B,NINL,PSMC1,MYBL2,CCNA2,HAUS2,PCM1,MNAT1,PSMD12,CCNB1,SEC13,CDC27,PPP1R12B,PSMA2,PSMA3,CEP78,PSMC5,CENPH,AKAP9,NCAPG2,PSMD13,BLZF1,PPP2CB,DYNLL1,CENPF,PSMA4,BORA,PAFAH1B1,NEK2,POLE4,PPP1CB,SUMO1,SKA1,MAPRE1,PSMA7,NDE1,ESCO1,RB1,PPP2CA,ZWILCH,LMNB1,NUP153,MCM8,PSMC2,TK1,RPA3,CDC6,SKA2,LIN9,RRM2,ARPP19,CENPQ,CKS1B,PSMA5,ANAPC10,POLE,ORC1,NEK7,NUP160,RANBP2,PCNA,PSMB2,BIRC5,MIS12,IST1,PSMA6,AURKA,PSMD11,GINS1,RANGAP1,UBE2C,E2F5,SMC3,MZT1,NUP93,TNPO1,PSMB4,NIPBL,UBE2E1,RFC4,DYNC1LI2,CLASP2,NUP58,PSMA1,SPDL1,TAOK1,CEP135,POLA1,RBL1,SDCCAG8,NCAPG,YWHAE,HAUS6,MCM5,CNEP1R1,ENSA,PPP2R5A,ORC2,TUBA1B,CDKN2D,RBX1,TFDP1,CLIP1,PSMD2,MCM10,EML4,NUP42,CDC7,MASTL,NUP35,FOXM1,USO1,CENPA,CENPL,KIF18A,SPC25,ANAPC4,SRC,PSMB3,NCAPD2,PPME1,CDC25C,NME7,CSNK1E,PKMYT1,ANAPC16,PSMB8,OFD1,PLK1,CEP76,SKP2,NUP37,RPA2,RAB2A,NUP155,H3-3A,PSME4,MCM4,DNA2,BANF1,CENPI,CCNB2,UBE2S,CDC16,ERCC6L,TUBA1C,NSL1,CCNH"
"REACTOME_DNA_REPLICATION","0.000160153747597694","0.00676054620824189","0.512462601739686","2.06878720169159","0","120","REACTOME_CELL_CYCLE_MITOTIC","E2F1,DBF4,ORC6,E2F2,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ORC4,GMNN,PSMC3,GINS2,PRIM2,PSMC1,CCNA2,PSMD12,CDC27,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,POLE4,PSMA7,MCM8,PSMC2,RPA3,CDC6,PSMA5,ANAPC10,POLE,ORC1,PCNA,PSMB2,PSMA6,PSMD11,GINS1,UBE2C,PSMB4,UBE2E1,RFC4,PSMA1,POLA1,MCM5,ORC2,RBX1,PSMD2,MCM10,CDC7,ANAPC4,PSMB3,ANAPC16,PSMB8,SKP2,RPA2,PSME4,MCM4,DNA2,UBE2S,CDC16"
"REACTOME_G2_M_CHECKPOINTS","0.000159362549800797","0.00676054620824189","0.489261581349562","1.99276437974047","0","128","REACTOME_CELL_CYCLE_CHECKPOINTS","SFN,YWHAH,CDK1,DBF4,ORC6,PSMC6,PSMD14,PSMB7,PSME2,UBE2V2,PSMD6,ORC4,PSMC3,PSMC1,PSMD12,CCNB1,PSMA2,CHEK1,PSMA3,BRCC3,PSMC5,RAD50,PSMD13,PSMA4,YWHAZ,SUMO1,PSMA7,MCM8,PSMC2,RPA3,CDC6,PSMA5,ORC1,PSMB2,PSMA6,PSMD11,CHEK2,PSMB4,RFC4,CLSPN,PSMA1,YWHAE,YWHAQ,MCM5,ORC2,BRCA1,PSMD2,MCM10,CDC7,NBN,ATRIP,PSMB3,CDC25C,UBE2N,PKMYT1,BLM,BRIP1,PSMB8,RPA2,PSME4,MCM4,BARD1,DNA2,TOPBP1,YWHAB,CCNB2,UIMC1"
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT","0.000163559044815178","0.00676054620824189","0.461375775559471","1.81602034964609","0","103","REACTOME_CELL_CYCLE_MITOTIC","CENPC,CENPT,DYNC1I2,CENPE,XPO1,NUF2,SEC13,CDC27,CENPH,PPP2CB,DYNLL1,CENPF,PAFAH1B1,SKA1,MAPRE1,NDE1,PPP2CA,ZWILCH,SKA2,CENPQ,ANAPC10,NUP160,RANBP2,BIRC5,MIS12,RANGAP1,UBE2C,UBE2E1,DYNC1LI2,CLASP2,SPDL1,TAOK1,PPP2R5A,CLIP1,CENPA,CENPL,KIF18A,SPC25,ANAPC4,ANAPC16,PLK1,NUP37,CENPI,UBE2S,CDC16,ERCC6L,NSL1,CDCA8,AURKB,ZWINT,NDC80,BUB3,CENPO,INCENP,CLASP1,NUP43,CKAP5,MAD2L1,PPP1CC,CENPM,UBE2D1,DSN1,NUP107,CENPP,ZW10"
"REACTOME_CELL_CYCLE_CHECKPOINTS","0.000148478099480327","0.00676054620824189","0.463948245111961","2.05610289307085","0","241","main","SFN,YWHAH,CDK1,DBF4,ORC6,PSMC6,PSMD14,CENPC,CENPT,MDM2,PSMB7,PSME2,UBE2V2,PSMD6,DYNC1I2,ORC4,PSMC3,CENPE,XPO1,NUF2,PSMC1,CCNA2,PSMD12,CCNB1,SEC13,CDC27,PSMA2,CHEK1,PSMA3,BRCC3,PSMC5,CENPH,RAD50,PSMD13,PPP2CB,DYNLL1,CENPF,PSMA4,PAFAH1B1,YWHAZ,SUMO1,SKA1,MAPRE1,PSMA7,NDE1,PPP2CA,ZWILCH,MCM8,PSMC2,RPA3,CDC6,SKA2,CENPQ,PSMA5,ANAPC10,ORC1,NUP160,RANBP2,PSMB2,BIRC5,MIS12,PSMA6,PSMD11,CHEK2,RANGAP1,UBE2C,PSMB4,UBE2E1,RFC4,DYNC1LI2,CLASP2,CLSPN,PSMA1,SPDL1,TAOK1,YWHAE,YWHAQ,MCM5,PPP2R5A,ORC2,BRCA1,CLIP1,PSMD2,MCM10,CDC7,NBN,CENPA,CENPL,KIF18A,SPC25,ANAPC4,ATRIP,PSMB3,CDC25C,UBE2N,PKMYT1,BLM,ANAPC16,BRIP1,PSMB8,PLK1,NUP37,RPA2,PSME4,MCM4,BARD1,DNA2,TOPBP1,YWHAB,CENPI,CCNB2,UBE2S,CDC16,ERCC6L,NSL1,UIMC1"
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","0.000169548999660902","0.00676054620824189","0.544313747944793","2.00404390946607","0","69","main","TUBA1A,TUBA8,TUBB2B,TUBB6,CDK1,PSMC6,PSMD14,PSMB7,PSME2,HSP90AA1,PSMD6,PSMC3,PSMC1,PSMD12,CCNB1,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,MAPRE1,PSMA7,PSMC2,PSMA5,PSMB2,PSMA6,PSMD11,PSMB4,PSMA1,TUBA1B,PSMD2,PSMB3,PSMB8,PLK1,PSME4,CCNB2,TUBA1C"
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING","0.00016923337282112","0.00676054620824189","0.53692505417317","1.98565412182887","0","71","main","SPHK1,HBEGF,CAV2,CAV1,AKT3,IGF1R,EREG,ZDHHC21,EGFR,ESR1,AREG,MMP3,GNB4,HSP90AA1,NRAS,CCND1,XPO1,GNG3"
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING","0.000182882223847842","0.00676054620824189","0.651416063679317","1.92541482037011","0","24","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING","HBEGF,AKT3,EREG,EGFR,AREG,CCND1,XPO1"
"REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM","0.000223964165733483","0.00801213741285265","-0.638009618573266","-2.08089715755931","0","29","main","PPP1R3C,DCXR,GAA,GNS,RPIA,GYG1,HGSNAT,IDUA,GUSB,UBB,UBC,UBA52,SGSH,GYS1"
"KEGG_FATTY_ACID_METABOLISM","0.000234521575984991","0.00812763836772983","-0.579845386667891","-2.04164730652868","0","41","main","ADH1C,ADH1B,ADH1A,ALDH2,HADH,ACAA2,ALDH9A1,ACOX1,ACSL1"
