Gene	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zfp335	Zfp335	1293.55561188351	0.717700178053981	0.0755540438796917	9.49916299909518	2.11584074620096e-21	5.18503050554593e-19
Rcan3	Rcan3	777.070008147896	0.864579848289	0.0918237334807384	9.41564686509246	4.70178260003375e-21	1.13046822023076e-18
Ptpn22	Ptpn22	623.443903622718	0.953242867806275	0.101411033891986	9.39979439339499	5.46697965485714e-21	1.29010595818231e-18
Ttc39b	Ttc39b	1433.01166405209	0.706025348019378	0.0752799820647359	9.37865988613337	6.68165379080249e-21	1.54807844102175e-18
Selplg	Selplg	1349.67667310625	0.700849826120892	0.0750245682794065	9.34160425303331	9.48853687217345e-21	2.15915045289476e-18
Pcf11	Pcf11	1810.30773987438	-0.631803160954161	0.0684041279385897	-9.23633090566357	2.55094699596437e-20	5.70293290694279e-18
Acin1	Acin1	5379.09591442887	0.473117434540452	0.0512835655114201	9.22551756732078	2.8219473201189e-20	6.20001287935777e-18
Tmem43	Tmem43	1050.25159910728	0.746197979904277	0.0810905065025306	9.2020387106719	3.51221755839941e-20	7.58579463503113e-18
Rab43	Rab43	1883.39477955952	-0.615315435139184	0.0669693530226346	-9.18801522438505	4.00156270415415e-20	8.49865225650605e-18
Hspa4l	Hspa4l	888.840936765415	0.825440262501368	0.0907248263163331	9.09828429567095	9.17700122717107e-20	1.91709060062034e-17
2010111I01Rik	2010111I01Rik	1029.86307548707	0.737695725655749	0.0811367386862136	9.09200613187938	9.72282110834419e-20	1.99835337715532e-17
Elk3	Elk3	533.318363704493	1.00619427370589	0.110748987332401	9.08535868310831	1.0335732230223e-19	2.09060691761479e-17
Tnfrsf26	Tnfrsf26	166.616353580447	1.78042521803139	0.197310485407534	9.02346985946552	1.82224056933173e-19	3.62825180859285e-17
Cd69	Cd69	4992.31228672132	-0.467244239714735	0.0518749346558767	-9.00712921981104	2.11520778323579e-19	4.14678350488825e-17
Igfbp4	Igfbp4	1906.08929084209	0.59428479294293	0.0662116667948667	8.9755298682347	2.81991193097554e-19	5.4445663237002e-17
Actn1	Actn1	2902.16586167417	0.509905757494212	0.0571799912990208	8.91755570279256	4.76692501989426e-19	9.06640679530038e-17
Mtrr	Mtrr	1462.22697935075	-0.639016477617703	0.0717485633745705	-8.90633132654732	5.2749122515859e-19	9.88503041499398e-17
Lrig1	Lrig1	5067.96333622237	0.494422238589577	0.0555247406256234	8.90453936423095	5.36081860863676e-19	9.90042196084901e-17
Trp53	Trp53	2044.41052643745	0.563567045892846	0.064086834758677	8.79380371982784	1.44580058457569e-18	2.63197669274972e-16
Fam53b	Fam53b	2209.4758707135	0.549219246732564	0.062629687468311	8.76931163053391	1.79761878859189e-18	3.22634594690513e-16
Ahnak	Ahnak	1199.07844822379	0.715515814243049	0.0816674616732085	8.76133284399335	1.92955134199746e-18	3.41503788209356e-16
Btg2	Btg2	2486.68340609729	0.584050548927151	0.0667182564701492	8.75398398920188	2.05950327938107e-18	3.59510277933602e-16
B4galt1	B4galt1	1269.93237802771	0.678843940403734	0.0777203404216663	8.73444373404328	2.44858103787098e-18	4.21652272507972e-16
Atxn1	Atxn1	1639.82491235577	-0.597397835190418	0.0687204311931484	-8.69316191441447	3.5248947270324e-18	5.98903113420986e-16
Chd3	Chd3	4308.38635605239	0.455408989685637	0.052903979401157	8.60821803653728	7.42050173778175e-18	1.23565669872389e-15
Insig1	Insig1	1320.70803820867	-0.678126959924334	0.0787831787969594	-8.60750949986429	7.46649657080278e-18	1.23565669872389e-15
Pspc1	Pspc1	1748.06003285242	-0.586482637827794	0.0686561530746508	-8.54231720775417	1.31556702815687e-17	2.14926546664142e-15
Frmd8	Frmd8	1500.80014418006	0.6160729925761	0.0722682555428492	8.52480785579249	1.53063688576084e-17	2.46897542218359e-15
Laptm5	Laptm5	4154.58029285143	0.453286593204729	0.0534466016387176	8.48111160123528	2.23052536384801e-17	3.55294808893941e-15
Spn	Spn	6680.91961721109	0.415013860383102	0.0490703836934942	8.45752221901059	2.73118515116437e-17	4.29672745447995e-15
Abcg1	Abcg1	184.520394347685	1.53611085043255	0.181799189429639	8.44949229560271	2.92572305877899e-17	4.54664499244154e-15
Themis	Themis	2183.42659575626	-0.535263350886304	0.0638496354274109	-8.38318570346155	5.15141054389445e-17	7.90896681455988e-15
Ralbp1	Ralbp1	1643.66110366337	0.588099388207521	0.0702862449798351	8.36720454160334	5.90012290873243e-17	8.95062693166397e-15
Prkrir	Prkrir	3829.91891204085	-0.453758874570815	0.054325913398956	-8.35253097796115	6.68155336910839e-17	1.00168275979469e-14
Pigg	Pigg	425.661861996732	-1.0265243014767	0.122960072835149	-8.34843602323615	6.9172797109127e-17	1.02496389949024e-14
Hexim1	Hexim1	1438.03300067355	0.591267263305691	0.0714594129401655	8.27416905594748	1.29354522196175e-16	1.89095340049399e-14
Irf2bpl	Irf2bpl	680.42688285924	0.803505739215805	0.0971233818808052	8.27304119415763	1.30584555633266e-16	1.89095340049399e-14
Il10ra	Il10ra	176.85464788569	-1.5449998334978	0.187761794039439	-8.22851017909041	1.89556197808857e-16	2.71406138053737e-14
Sesn2	Sesn2	971.825400325141	0.720445108322427	0.0877030157552715	8.21459903195089	2.12874355431019e-16	3.01406434584165e-14
Uba1	Uba1	15467.5055315439	0.365298393254056	0.0444824699053989	8.21218772318484	2.17194355475083e-16	3.04143700199888e-14
Lfng	Lfng	2489.85104931606	0.499427906354525	0.0609035603222905	8.20030723510487	2.39773433526672e-16	3.32112267764172e-14
Pik3cd	Pik3cd	6595.01918871025	0.412068411056022	0.0503333121233426	8.18679307346676	2.68278855923153e-16	3.67599726992337e-14
Ppp1r16b	Ppp1r16b	2524.8652635832	0.491679044111883	0.0602538346109182	8.16012868370687	3.34667848148801e-16	4.5368855201704e-14
Gpr183	Gpr183	2514.48896410331	-0.485426644783884	0.0598300802560212	-8.11342125410289	4.92140918488923e-16	6.60142286768878e-14
Atf6	Atf6	1369.91910875917	-0.602937267410963	0.0744360001599987	-8.1000761206266	5.49248100499411e-16	7.29069640069166e-14
Pitpnm1	Pitpnm1	1176.60961569833	0.649433315686616	0.0802647755090998	8.09113725874669	5.91101973565129e-16	7.76537365890767e-14
Sec14l1	Sec14l1	651.071756919447	0.791945941280557	0.0984306356834272	8.04572616830003	8.57355054198099e-16	1.11482402608636e-13
Cep170b	Cep170b	671.476382607505	0.808902563770149	0.101107143198091	8.00044920847318	1.23966121519806e-15	1.59565685507767e-13
Klhdc3	Klhdc3	989.012500822434	0.661293004766198	0.0831723872999101	7.95087199290855	1.85203237568172e-15	2.36004485633122e-13
Gbp7	Gbp7	136.349342167719	-1.69034478833405	0.213606141640863	-7.91337166314268	2.50510062492264e-15	3.16064329340487e-13
Etv6	Etv6	2310.40578394573	-0.489634666585106	0.0619084575492981	-7.90901091656511	2.59441864884739e-15	3.24124282767277e-13
Calhm2	Calhm2	391.750786242704	0.995207525416309	0.125995626539665	7.89874658945409	2.81721980594823e-15	3.48542058128138e-13
Rars2	Rars2	905.090599446127	-0.685911302907098	0.0874251106973206	-7.84570128005705	4.30540684227797e-15	5.27536532607194e-13
Hk1	Hk1	3567.52819848612	0.434846611196054	0.0560802663687796	7.75400402588204	8.90395031245764e-15	1.08060036982522e-12
Plcg1	Plcg1	2002.90000197803	0.527681074472058	0.0681018101697196	7.74841480948892	9.3046760801384e-15	1.11858006876607e-12
Nr4a3	Nr4a3	763.345985778185	0.719280904281467	0.0931525928747663	7.7215339056473	1.1493801871721e-14	1.353227907514e-12
Ablim1	Ablim1	5759.31143203435	0.388087774706709	0.0502645326039171	7.72090686219702	1.15504933810346e-14	1.353227907514e-12
Srsf7	Srsf7	8551.09072724435	-0.350859724700306	0.0454444108661739	-7.72063534355256	1.15751268868419e-14	1.353227907514e-12
Runx1	Runx1	720.533412505995	0.756443211191568	0.0984566194153376	7.68301019965479	1.55393211380674e-14	1.80015972056721e-12
Srsf4	Srsf4	1923.86634120581	0.510240992096433	0.0665312787577972	7.66918961461618	1.73086405537103e-14	1.98706312230568e-12
Cdkn1a	Cdkn1a	1297.69065870633	0.586411523744962	0.0765714106303784	7.65836124628365	1.88320551646418e-14	2.14265070502706e-12
Actn4	Actn4	2559.19221360216	0.457446571652912	0.0598503265704599	7.64317586662413	2.1192820455284e-14	2.38991248727154e-12
Msn	Msn	6527.91170069148	0.367197713278674	0.0484592789385584	7.57744896997424	3.52415560990251e-14	3.93932587166559e-12
Pdcd1lg2	Pdcd1lg2	718.393283442292	-0.73677828724158	0.0973270977726947	-7.57012490973798	3.72865530118523e-14	4.13167430460898e-12
Zbed5	Zbed5	150.001453619384	1.53179769858697	0.202900057778539	7.54951829663296	4.36871018112025e-14	4.79917877913925e-12
Chd4	Chd4	15006.3852386381	0.319961564213495	0.0423973938992841	7.54672716378678	4.46332246276928e-14	4.86120667889478e-12
Ncoa7	Ncoa7	702.335314979869	-0.726282446220066	0.0963224950370135	-7.54011247259511	4.69566290051352e-14	5.07091799502066e-12
Ankrd12	Ankrd12	810.48319354906	0.686567843002924	0.0913539942044413	7.51546606124798	5.6708546828883e-14	6.07257993479375e-12
Txk	Txk	324.250377384337	1.01673592477637	0.135436430032308	7.50710812839521	6.04477976736902e-14	6.41905238129861e-12
Npepps	Npepps	1054.05832987404	0.629816222213958	0.083914799038807	7.50542490035273	6.12296661104749e-14	6.44834409294034e-12
Orai2	Orai2	337.297487834918	1.01725919296381	0.135576423450954	7.5032160243688	6.22708016571469e-14	6.5042362747297e-12
Slc27a4	Slc27a4	559.531309395912	0.895917774881559	0.120627505631493	7.42714333842327	1.10968090251262e-13	1.14964745859498e-11
Hmgcr	Hmgcr	3084.62027440167	-0.422503471462575	0.0570810370505848	-7.40181841980475	1.34332108195834e-13	1.38047907640283e-11
Cpne1	Cpne1	2226.18114554732	0.462247940409827	0.0625735728897336	7.38727100056113	1.498729407437e-13	1.52786470711758e-11
Ifrd1	Ifrd1	1816.03601999796	-0.514549866219962	0.0701310923152842	-7.33697207946983	2.18480164269226e-13	2.20959740736726e-11
Fam102a	Fam102a	1304.42003424318	0.565737176346881	0.0771811499882887	7.32999153851329	2.30167263631049e-13	2.30946570114209e-11
Men1	Men1	1161.1279384266	0.579853381334436	0.0794004467725381	7.30289821914437	2.81634231113555e-13	2.80380078678128e-11
Arl4c	Arl4c	354.27567591557	0.94982686975719	0.130851630386732	7.25880806337665	3.90516136461868e-13	3.83193277637292e-11
Ldlr	Ldlr	559.146062099588	-0.813607533881062	0.112087722794817	-7.2586677077062	3.90921494882272e-13	3.83193277637292e-11
Dusp5	Dusp5	1129.73631429582	0.582809896433433	0.0812029356279789	7.17720230095503	7.11523669219198e-13	6.92133291363377e-11
Nipal1	Nipal1	46.0563042118834	2.92681714956091	0.408365878208468	7.16714423448177	7.65783415084086e-13	7.39271065031553e-11
Atr	Atr	1822.04933125858	-0.533857399140842	0.0748159300130578	-7.13561134704423	9.63579195851818e-13	9.23224788927798e-11
Trim46	Trim46	90.6011220418441	1.93403865341704	0.271150407748426	7.1327152685363	9.84079951217832e-13	9.35830658087226e-11
Casp7	Casp7	509.603045823664	-0.795769194671836	0.111873291443291	-7.11312936631718	1.13440853358995e-12	1.07079762544717e-10
Phlda3	Phlda3	1516.15585184477	0.539542078783349	0.0762940065499228	7.0718802587763	1.52848290092363e-12	1.43216600047572e-10
Cwf19l1	Cwf19l1	710.233701978289	-0.685979116341034	0.0970846792274315	-7.06578135499684	1.59714725593213e-12	1.48558010820023e-10
Slc4a11	Slc4a11	62.2157586079145	2.4004856383002	0.340624172177594	7.04731441387147	1.82403857913453e-12	1.68432779810952e-10
Ptp4a3	Ptp4a3	2359.2033671305	0.452712202681981	0.0645633503112733	7.01190691776932	2.35091598922939e-12	2.15523183098922e-10
Mcm10	Mcm10	3295.3990581147	-0.401282360622301	0.0573436042495777	-6.99785731771919	2.59906570593386e-12	2.36570673505108e-10
Saraf	Saraf	1855.42556291687	0.471007559976545	0.0673953872924252	6.98872102229886	2.77403397795846e-12	2.50705780007976e-10
Map3k7	Map3k7	3609.88170904436	0.380331023017236	0.0544522985838395	6.98466424574612	2.85538019048859e-12	2.5624020962955e-10
Nt5e	Nt5e	44.022011822103	2.9104574713731	0.417099817185855	6.9778440350556	2.99744139208674e-12	2.67107661953576e-10
Irf2bp2	Irf2bp2	1434.46860882363	0.522644208696997	0.0749289598497997	6.97519636926329	3.05443875720848e-12	2.70296618632692e-10
Slc44a2	Slc44a2	2483.41913910522	0.414973842535895	0.0596797167041555	6.95334806284361	3.56717111811823e-12	3.1349283833228e-10
Fancd2	Fancd2	1362.11330576601	-0.517857755133514	0.0746217775576248	-6.93976707715937	3.92746951134367e-12	3.42792767007208e-10
Gypc	Gypc	939.554702739152	-0.614011207675199	0.0888980859727666	-6.90691144760189	4.95318897812497e-12	4.29377463593513e-10
Wdr6	Wdr6	2024.17239015203	0.482528932732256	0.069891463200251	6.90397525874839	5.05671106745804e-12	4.35389656301472e-10
Lrrc32	Lrrc32	82.4201396086487	1.96046793380286	0.284250263410814	6.89697842414833	5.31202461239177e-12	4.5430288346113e-10
Ctsd	Ctsd	2450.16211829539	0.429588539770931	0.0625631416239566	6.86647966550378	6.58055509577224e-12	5.59040090569504e-10
4932438A13Rik	4932438A13Rik	2835.47473000881	0.424695782402594	0.0620327080459035	6.84632020398536	7.5773773162892e-12	6.39460391665386e-10
Snhg5	Snhg5	2583.66926403979	-0.416386401758957	0.0608950753132874	-6.83776807265235	8.04364780283336e-12	6.74343447049379e-10
Ampd2	Ampd2	2264.23046539515	0.427041866382057	0.0625456654040167	6.82768124095507	8.62980681044106e-12	7.18755739774186e-10
Eif4a2	Eif4a2	8988.83009177413	-0.373578967079058	0.0547260187159474	-6.82635016842904	8.71021744531317e-12	7.20742213672894e-10
Cul7	Cul7	633.107180389963	0.680385839659352	0.0997511471298562	6.82083223337397	9.05145976218072e-12	7.44146785480445e-10
Ms4a6b	Ms4a6b	2738.00422645846	-0.42665633231847	0.0626528431397303	-6.80984790054824	9.77019862156463e-12	7.98087442529475e-10
Rara	Rara	714.996167535768	0.669511984704195	0.098363454620236	6.80651149646037	9.99937433133645e-12	8.11605268179747e-10
Mat2a	Mat2a	9496.43319029123	-0.376918474459367	0.0555183048519776	-6.78908470754471	1.12847173068977e-11	9.10133877479727e-10
Clk3	Clk3	1263.86548626537	0.527081666478399	0.0777654272644436	6.77784055228092	1.21985364935549e-11	9.77647487656418e-10
Acsl6	Acsl6	346.027579839152	-0.912024200394775	0.134941175574348	-6.75867982113643	1.39254743084978e-11	1.10907699445742e-09
Rxra	Rxra	2886.53653767463	-0.412869484791552	0.0611284111072697	-6.75413408123823	1.43690822991658e-11	1.13729947663521e-09
Gimap4	Gimap4	1137.98552260939	-0.552871411091695	0.0820650717468039	-6.73698809156561	1.61703427466106e-11	1.27196714580283e-09
Ikbke	Ikbke	831.335743844275	0.66569129040914	0.0988852235895678	6.73195919718149	1.67393590131804e-11	1.30864817119606e-09
Susd6	Susd6	1314.16637457337	0.508692571884284	0.0756496712974623	6.72431965876035	1.76414762755064e-11	1.37076422060231e-09
Itgal	Itgal	4263.76012116151	0.349419823255622	0.0520896908158251	6.70804179834883	1.97253437436035e-11	1.52339427469539e-09
Dgka	Dgka	2633.57780240173	0.426555570209563	0.0636588054774923	6.70065306771079	2.07490126630217e-11	1.59279920701738e-09
Zfp266	Zfp266	2187.31044801553	-0.441567305070792	0.0662177634766594	-6.66841164495742	2.58586648695736e-11	1.97315548762261e-09
Cd24a	Cd24a	476.71461226166	0.769284235661211	0.116218572595216	6.61928828140569	3.60932370759307e-11	2.73771500034872e-09
Ipo11	Ipo11	2647.40039795057	-0.403257690128503	0.0610114701523964	-6.60953897883846	3.85518705596421e-11	2.89725444819194e-09
Zdhhc8	Zdhhc8	588.233255221653	0.694899658790746	0.105141939342935	6.60915770750846	3.86512796196053e-11	2.89725444819194e-09
Stk38l	Stk38l	898.100576323837	0.583629043191531	0.0885497261303447	6.59097513562529	4.36947068361199e-11	3.25614999539576e-09
Cdca7l	Cdca7l	1655.21571922944	-0.454819562235661	0.0692299331549817	-6.56969523887129	5.04183469958393e-11	3.73535462655803e-09
Hsd17b7	Hsd17b7	464.769844030308	-0.75347630888324	0.11481095706749	-6.56275610036347	5.2822209546405e-11	3.8908289956638e-09
Btla	Btla	7677.93260271578	-0.376014061810088	0.05731727956212	-6.5602217111956	5.37278345673515e-11	3.93479193041242e-09
Serinc3	Serinc3	2791.58113173489	0.382335651060729	0.0585130476852629	6.53419478536279	6.39526691102681e-11	4.65685064269798e-09
Hipk1	Hipk1	3509.84840921515	0.354952212675028	0.0544375819797595	6.52035229645217	7.01424486023837e-11	5.07855240079645e-09
Zfp318	Zfp318	689.667834476924	0.623243143370088	0.0960508325323422	6.48868028457983	8.65914975334677e-11	6.23409860490948e-09
Tgfbr2	Tgfbr2	1319.6968094669	0.47911494706924	0.0738636749483889	6.48647589500541	8.78673297717721e-11	6.29041226562748e-09
Plxna1	Plxna1	856.080504559726	0.603398959056843	0.093126932507605	6.47931745209763	9.21384661784626e-11	6.55933225984441e-09
Prpf31	Prpf31	4658.15755149465	-0.353607268102541	0.0546243859263493	-6.47343237101675	9.58013035647912e-11	6.78220006292297e-09
Map4	Map4	1105.51634673718	0.535960876891515	0.0830277101584038	6.45520484509311	1.08072618027192e-10	7.6086705608868e-09
Srrm2	Srrm2	5172.83387276112	0.320000588898325	0.0496008436076126	6.45151504740158	1.10737452313166e-10	7.75344700454215e-09
Ldb1	Ldb1	2576.78422459815	0.414433975707783	0.0644760655505882	6.42771813336867	1.29533641548731e-10	9.01993002325399e-09
Adsl	Adsl	6346.78077399733	-0.33135064434701	0.0515809303637133	-6.4238981734248	1.32828073334906e-10	9.19906597014513e-09
St6gal1	St6gal1	1156.78459039939	-0.502785453134077	0.0787037983312579	-6.38832513543874	1.67712457052262e-10	1.15522153525242e-08
Adgrl1	Adgrl1	1125.71549070136	0.510121257498879	0.0799605180518753	6.37966423839241	1.77476660176842e-10	1.21129179157636e-08
Rgs12	Rgs12	457.397918449725	0.761831453293222	0.119420075183596	6.37942533633465	1.77753719708687e-10	1.21129179157636e-08
Ccng1	Ccng1	9795.90709747778	0.319921531889145	0.0502296374429879	6.36917860003002	1.90043208333931e-10	1.28814925734004e-08
Prpsap2	Prpsap2	593.134646128666	-0.653651895682226	0.102670888902421	-6.36647741799001	1.93418761464734e-10	1.30409273933603e-08
Atp1b3	Atp1b3	4797.54997709069	0.326071408538155	0.0512866700028148	6.35781984910034	2.04637260401646e-10	1.37111156485177e-08
Rtel1	Rtel1	2139.05124835906	-0.421838730214723	0.0663564192116799	-6.35716536887017	2.05510718737101e-10	1.37111156485177e-08
Tesk1	Tesk1	642.963318809111	0.634548537894666	0.100064178494429	6.34141555391869	2.27663536760179e-10	1.51099815048696e-08
Zfp217	Zfp217	808.319938108094	0.568318824344614	0.0896885659448074	6.33658057030754	2.34920360076775e-10	1.55108297847582e-08
Tcp11l2	Tcp11l2	90.9034272165439	1.67723136299693	0.265132523875328	6.32601137907021	2.51579271958538e-10	1.65251271266373e-08
Srrt	Srrt	7106.90898297528	0.293265596267272	0.0463773083280779	6.32347168991958	2.55751077472239e-10	1.6713005026814e-08
Gpr171	Gpr171	3060.767315774	0.384726206171542	0.0609523492104639	6.31191760703286	2.75598952677902e-10	1.79181502753801e-08
Thada	Thada	2138.65491006026	-0.395877998778758	0.0628009234271072	-6.30369709831181	2.9062821307665e-10	1.87993671027195e-08
Car12	Car12	928.113324619101	-0.542052281998292	0.0860214133603225	-6.30136451871313	2.95036608376633e-10	1.89881388916335e-08
Vasp	Vasp	5779.22620762387	0.337477804581909	0.0536009125651223	6.29612050302113	3.05187156909458e-10	1.95427132688303e-08
Stard5	Stard5	342.102822745478	0.847382814088517	0.134631579328494	6.29408656063483	3.09215249157972e-10	1.97016496001002e-08
Ctla4	Ctla4	2747.45931858547	0.377077935152233	0.0600327404405004	6.28120476235734	3.35959305327681e-10	2.1299151382043e-08
Acad9	Acad9	1545.70251346972	-0.453109142217242	0.0721605150348999	-6.27918387220627	3.40354882192953e-10	2.14710013058654e-08
Orc2	Orc2	3723.07881014043	-0.428241566568742	0.0682388218446354	-6.27562954623913	3.48222400271788e-10	2.18591036781448e-08
Carhsp1	Carhsp1	542.340272308022	0.67175294129622	0.107083042118259	6.27319627840196	3.53710545733355e-10	2.20947719817654e-08
Arrdc3	Arrdc3	175.19405685582	-1.15178437409741	0.183695085474433	-6.27008812523574	3.60843822284566e-10	2.24304040359621e-08
Pgd	Pgd	1519.8380295629	0.450784194645212	0.0719267162510455	6.26727060737545	3.67431315991901e-10	2.27290158237126e-08
Nup37	Nup37	1056.40617145498	-0.50238197307042	0.0803836571947412	-6.24980239270933	4.10972318538332e-10	2.52996147591013e-08
