Gene	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Itgb8	Itgb8	47.6040871146177	3.30867212481117	0.420298310856035	7.87219943395036	3.48460085982141e-15	2.95416717338193e-13
Slfn2	Slfn2	1543.69779161284	0.610428533261783	0.0776845791113446	7.85778259011819	3.90993175791911e-15	3.29441734743933e-13
Ly75	Ly75	1979.44218875679	0.590580211636877	0.0751871567265128	7.85480176867261	4.00404916682966e-15	3.3531470278804e-13
Pkp4	Pkp4	1102.99254113177	0.725759969866089	0.092779469677893	7.82241989942113	5.18174265717537e-15	4.31309416082706e-13
Lrig1	Lrig1	2907.88480050172	0.616525074071784	0.0790940651205041	7.79483357104575	6.44934251138373e-15	5.33585964164724e-13
Ski	Ski	1527.15186652318	0.658950414936152	0.0845531082175173	7.79333165660767	6.52650159786848e-15	5.36736364940872e-13
Ccna2	Ccna2	4057.20521167397	-0.485550176423835	0.0623633782514937	-7.78582222511664	6.92612817861258e-15	5.66210978601579e-13
AW112010	AW112010	2436.55033325777	0.565234059525918	0.0726263831073379	7.78276482102286	7.09564660780284e-15	5.76636748589137e-13
Rnf130	Rnf130	619.888428099303	-0.85004645067263	0.109240791391823	-7.78140143294733	7.17255027716832e-15	5.79457679450763e-13
Gstt1	Gstt1	299.64987156709	1.1873076373695	0.153096513078544	7.75528856598038	8.81428174630844e-15	7.07925997098247e-13
Farp1	Farp1	753.429744316636	0.766478756419948	0.0988683043114418	7.75252252739653	9.0084828927101e-15	7.19316884002794e-13
Cluh	Cluh	1437.5335796789	0.6208492901484	0.0802034378946033	7.7409311426808	9.86913398184167e-15	7.83483734720309e-13
Abcf2	Abcf2	1495.31095186387	0.608693391183333	0.07879509809367	7.72501597066013	1.11839320440326e-14	8.82759325820363e-13
Cd2	Cd2	8391.05504164153	-0.440728228124725	0.0570872589669533	-7.72025555439357	1.16096699724884e-14	9.11126899440888e-13
Inpp5b	Inpp5b	3336.10373069073	0.499088148571112	0.0647534017493481	7.70752014701895	1.2828605922093e-14	1.00106860076151e-12
Pdcd1	Pdcd1	1295.01883798004	0.65186017958594	0.084623356431049	7.70307639731917	1.3282889164149e-14	1.0306621456521e-12
Gimap5	Gimap5	1359.39441130678	0.619792191405434	0.0805369895705121	7.69574570282132	1.40671334310515e-14	1.08538208169697e-12
Mmp7	Mmp7	61.1538053062985	2.60975916530619	0.339174478564681	7.69444439437241	1.42110329835048e-14	1.0903593686897e-12
Pqlc1	Pqlc1	321.359757429652	1.07708330265908	0.140378506544416	7.67270808881476	1.68402445193476e-14	1.28491065682622e-12
Hvcn1	Hvcn1	1618.74195960676	0.583408520181433	0.0762704233067231	7.64921046570363	2.02217037162891e-14	1.53439159579842e-12
Kif15	Kif15	1816.78817300517	-0.583126684785955	0.0762497701545249	-7.64758613179046	2.04787075308342e-14	1.54535477598064e-12
Fbxo2	Fbxo2	108.536350260439	1.90801073377025	0.2498047086626	7.63800948342935	2.20605616524233e-14	1.65562706958678e-12
Prc1	Prc1	2151.80040425755	-0.53532351264101	0.0701690044149672	-7.62905954137813	2.36472410157925e-14	1.76506091364616e-12
Plek	Plek	1940.81810038615	0.590545068306238	0.0774646064743239	7.62341790895146	2.47045431205875e-14	1.83401186604405e-12
Timeless	Timeless	1288.36214427431	-0.622707881075523	0.0817292048751264	-7.61915990773378	2.55331996131886e-14	1.88533851337383e-12
Atp6v0d2	Atp6v0d2	239.120208678961	1.22877959989055	0.16147876268247	7.60954307227882	2.75066634008375e-14	2.01415915719804e-12
Ndc80	Ndc80	1090.31271120762	-0.699627755918049	0.0919444926381209	-7.60924048677579	2.75711316115648e-14	2.01415915719804e-12
Selenbp1	Selenbp1	486.07973322314	-0.934679904241105	0.123010962147265	-7.59834642315971	2.99938525814997e-14	2.17955328758898e-12
Hap1	Hap1	108.380081331591	1.84823952310322	0.243548544573712	7.58879313501231	3.2289878192229e-14	2.33404835311617e-12
Hist1h4f	Hist1h4f	4906.02464537482	-0.465809458078159	0.0614277367503685	-7.58304770320818	3.37530671978667e-14	2.42703992091886e-12
Plcd4	Plcd4	40.5254277952081	3.60820947581148	0.476203968680599	7.57702521003471	3.5356809863035e-14	2.52911680551522e-12
Hist1h3f	Hist1h3f	3697.39257984426	-0.530391708024399	0.0701461211529148	-7.56124072588666	3.99242575904986e-14	2.84103499351248e-12
Chchd10	Chchd10	1270.9750491473	-0.63194478142861	0.083644617647205	-7.55511590828255	4.18487008893343e-14	2.96262916502122e-12
Hspa1b	Hspa1b	86.2699267036384	2.06628282793586	0.274021196721495	7.54059486148421	4.67832440658144e-14	3.27894856306452e-12
Nfkbiz	Nfkbiz	1312.78080267718	0.626335537805471	0.0830621622721302	7.54056384606815	4.67943729693204e-14	3.27894856306452e-12
Tubb5	Tubb5	33691.6619447619	-0.388154793919502	0.0516236112891291	-7.51893918744968	5.52224618583526e-14	3.84987457442951e-12
Pde7a	Pde7a	2925.20574467829	0.512240810367723	0.0682937884669515	7.50054758809588	6.3551779186964e-14	4.40818250178669e-12
Prf1	Prf1	86.6215216650725	2.0595058816422	0.274800638393352	7.4945454773442	6.65284986238062e-14	4.59146934723294e-12
Slc5a3	Slc5a3	1378.72701928685	0.695322118506964	0.0931454475141268	7.46490716469539	8.33583625070728e-14	5.72421875336069e-12
Slc4a11	Slc4a11	921.263033645212	0.711708759010745	0.0954209203267597	7.45862392202431	8.74307661012616e-14	5.97400070465038e-12
Fn1	Fn1	93.7752919587975	2.19445558803383	0.2948891480552	7.44162883750152	9.94513226644115e-14	6.76170527461895e-12
Itga6	Itga6	1311.64518658284	-0.626315978758062	0.0841733212988336	-7.44078965987933	1.00085200475171e-13	6.77128149421677e-12
Ppp1r3b	Ppp1r3b	1471.00187087405	-0.601598595942977	0.0808699539416936	-7.43908666470521	1.01383798149113e-13	6.82551511656825e-12
Gas2l3	Gas2l3	693.306613404188	-0.802023707476536	0.10793942364141	-7.43031304429577	1.0834096555907e-13	7.25831619994275e-12
Cd3g	Cd3g	4225.49893297488	-0.456779105906716	0.0617545264735158	-7.39669028314242	1.39620681686698e-13	9.30849729264618e-12
Aco2	Aco2	9672.45618451614	-0.405373209586718	0.054882378813115	-7.38621791462595	1.51064139593898e-13	1.00227772617517e-11
Plagl2	Plagl2	1391.42289386107	0.596506972876268	0.08080681659471	7.38188927634749	1.56058956753099e-13	1.03043928463801e-11
