Gene	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Itgb3	Itgb3	1584.5028347215	1.45102025338017	0.310053758363152	4.67989893443141	2.87016366009272e-06	0.00122107600260263
Cav2	Cav2	5619.80227595999	1.49132917998092	0.318991628043562	4.67513579941748	2.9375916796121e-06	0.00122107600260263
Ankrd1	Ankrd1	115.589744447964	2.68858708414947	0.575119971117906	4.67482824309414	2.94199735598755e-06	0.00122107600260263
Wnt7a	Wnt7a	1721.07481308098	1.78425866098135	0.382718691812731	4.6620630221385	3.13055286363139e-06	0.00126764484492703
Krt19	Krt19	14258.6409792458	1.20197829535857	0.259647856442754	4.62926331003073	3.66968905369692e-06	0.00145057565879705
Psat1	Psat1	3989.70924283934	1.27514357125863	0.275905669822466	4.62166497730596	3.80672425541292e-06	0.00146974967647361
Lox	Lox	3919.80122200358	1.6249719251728	0.352917022177381	4.60440223355413	4.13652283996178e-06	0.00156078527702376
Pcolce	Pcolce	2724.90629088208	1.33440847946265	0.295901637311827	4.50963533553018	6.49391563588426e-06	0.00239582194193223
Msln	Msln	3153.26724103505	1.85129278661595	0.412976592414287	4.48280319180604	7.36688660084898e-06	0.00265880546407163
Acoxl	Acoxl	3751.30929011215	-1.19825100267871	0.268790267361881	-4.45794043973126	8.27508858811295e-06	0.00292304299446492
Pmp22	Pmp22	8712.88119498195	1.46435232695955	0.331046863222394	4.42339888892351	9.71601139014317e-06	0.00336052543956577
Sh3rf2	Sh3rf2	746.645877947394	1.61599021506983	0.369417234466256	4.37443103434158	1.21749604937827e-05	0.00412507539015878
Scnn1g	Scnn1g	14147.5610692294	1.72281543340656	0.39634780275939	4.34672633836305	1.38184449512377e-05	0.00458827646160897
Gprc5a	Gprc5a	44828.835139821	1.18100309722976	0.27605214274296	4.27818848096907	1.88420448301218e-05	0.00613363976999377
Rhof	Rhof	852.962174987637	1.72899638504369	0.407032196610205	4.24781233387162	2.15868098841644e-05	0.00678590880480472
Slc1a1	Slc1a1	1146.21064056929	1.26417595521469	0.297661865353167	4.24702020097462	2.16632433836074e-05	0.00678590880480472
Podxl	Podxl	3084.41363433686	1.17552822881738	0.279296614998215	4.2088882059129	2.56630314534423e-05	0.00788995644796388
Fbln5	Fbln5	17722.2288875327	1.52576199458795	0.363525869034154	4.19712082290517	2.70329731126716e-05	0.00816002581121043
Scnn1a	Scnn1a	27572.8697869564	1.09531937478424	0.261551481465406	4.18777736852205	2.81699643921937e-05	0.00831459990809494
Dbp	Dbp	2257.02619366381	-1.36781820908401	0.327073797510125	-4.18198651037361	2.88973118867028e-05	0.00831459990809494
Mir22hg	Mir22hg	1365.49633898306	1.43002487393601	0.342045099781252	4.1808079544205	2.90475120268345e-05	0.00831459990809494
Alpl	Alpl	1078.92273552239	-1.25967559352138	0.302418668199342	-4.16533675325577	3.10893318827346e-05	0.0087482218291044
Ppp1r3c	Ppp1r3c	2089.84930783132	-1.16668099824357	0.281164237553068	-4.14946441409842	3.33254088249729e-05	0.00922114062187001
Cdh13	Cdh13	582.719893271877	1.64521004751154	0.399255063041955	4.1206992717301	3.77724201980159e-05	0.0102802904938928
Plb1	Plb1	240.039518385268	1.74937726861366	0.425621917676236	4.11016725399087	3.95372637318031e-05	0.0105870589108935
Enpp2	Enpp2	391.491986930355	-2.53606709298971	0.618555915132568	-4.09998034283802	4.13185232282182e-05	0.0108884146449981
Mfap4	Mfap4	8160.32857244069	-1.2273326154485	0.299863600116655	-4.09296965343924	4.2588347573822e-05	0.0110476835378218
Krtap17-1	Krtap17-1	400.299203152622	1.76549938797898	0.432021352640562	4.0866021486856	4.37736806476709e-05	0.0111804714786559
Tnfrsf21	Tnfrsf21	633.879279096279	1.33404378860189	0.327087833723945	4.0785490961666	4.53176330438679e-05	0.0113994446029439
Fam174b	Fam174b	7263.4675555301	1.39636126149632	0.342757123173635	4.07390880331594	4.62305906706683e-05	0.011455526362902
Tgfb2	Tgfb2	2356.08924626857	1.43380260504815	0.352782635941379	4.0642663753054	4.81837734484465e-05	0.0117332534198928
Krt80	Krt80	723.467034671857	1.34686383351298	0.331619866037244	4.06146908388691	4.87648768806532e-05	0.0117332534198928
Sema3e	Sema3e	9807.52823331828	1.65421451331347	0.41445926231765	3.99125960911848	6.57232863797503e-05	0.0155876857210945
Akap5	Akap5	28372.8845298264	1.59209569612327	0.400331958698267	3.97693879174719	6.98081242357963e-05	0.0163233025149675
Arhgap22	Arhgap22	1416.75469992476	1.33879131029036	0.33952329706244	3.94315006326104	8.04183002628095e-05	0.0184827418408582
Ahnak	Ahnak	33412.2052880054	1.26699785426351	0.321585483195169	3.93984778689334	8.15333239867208e-05	0.0184827418408582
Chia1	Chia1	15712.2238059024	-1.06108404881423	0.269603954875487	-3.93571395977583	8.29497244842306e-05	0.0184827418408582
Trim12c	Trim12c	1320.41037918186	1.23598291601377	0.314168788238376	3.93413656061837	8.34963039431616e-05	0.0184827418408582
Gsn	Gsn	30530.1081766536	1.0058158321761	0.257389005158593	3.90776533580508	9.315371553704e-05	0.0203491840177097
Cav1	Cav1	8228.08390132379	1.40509398070861	0.360308999741764	3.89969160280662	9.63152913286361e-05	0.0207665774888054
Scgb3a1	Scgb3a1	41.185504379395	4.47567311341415	1.15285441750685	3.88225351392868	0.000103492899297476	0.0220280655658551
Itga3	Itga3	17425.0825312289	1.00590579986501	0.261376279040191	3.8484969009385	0.00011884480028712	0.0249754604350224
Hck	Hck	1894.03387414652	1.60250142130992	0.417657620296894	3.83687820701266	0.000124608230865175	0.0255948848979237
Myh7	Myh7	6357.02768700537	-1.01210708747856	0.263820219252483	-3.83635147581294	0.000124875658157561	0.0255948848979237
Pdlim2	Pdlim2	5778.97101363389	1.04551570207507	0.272839616876929	3.83197907269704	0.000127116554491733	0.0257364516789238
Lama3	Lama3	18689.7669063203	1.24283853124221	0.324749049364999	3.82707365478793	0.000129675721536022	0.025938269023386
Sparc	Sparc	102103.805013653	1.08635829130431	0.285575290089495	3.80410465822819	0.000142318004382569	0.0281281370090405
Col5a2	Col5a2	3775.55684972317	1.38669537445807	0.365757872236933	3.79129331100163	0.00014986483892073	0.0290823673086685
Vegfa	Vegfa	34659.5349463332	1.45826576647185	0.384767069763378	3.7899962888421	0.00015064953551051	0.0290823673086685
Fgd3	Fgd3	112.942966724013	2.30062620596896	0.609284746215541	3.77594584512229	0.000159401623882501	0.0302749974284071
Stx11	Stx11	953.793876685289	1.69120484623209	0.448180053347125	3.77349423206528	0.000160976942829574	0.0302749974284071
Rasl10b	Rasl10b	68.9287510198547	2.59397960742284	0.687792740086185	3.77145534728644	0.000162298203296484	0.0302749974284071
Ndnf	Ndnf	11884.6610872544	1.19638284449548	0.319417546539037	3.74551385000155	0.000180024914421006	0.0327712328645735
Rasgef1b	Rasgef1b	3389.69109779904	1.01775841102394	0.271807303768786	3.74441156257412	0.00018081705155763	0.0327712328645735
Tub	Tub	603.866770270069	1.28256047841817	0.342626093730739	3.7433239962923	0.000181601820475892	0.0327712328645735
2810474O19Rik	2810474O19Rik	2740.23006592421	1.02049462948568	0.274103276185141	3.723029668556	0.000196846380331939	0.0344794641993471
Arl4c	Arl4c	7711.99631217133	0.993121837812574	0.266859629796918	3.72151396061047	0.000198031915210031	0.0344794641993471
Scel	Scel	1372.31178075367	1.62050874145639	0.436374846306582	3.71357046624515	0.00020435552903367	0.0344794641993471
Unc13d	Unc13d	2922.85079051385	1.15098270566862	0.310023955233747	3.71256054971888	0.000205172954475225	0.0344794641993471
Npy2r	Npy2r	556.43155144028	-1.35506005977936	0.365385729089163	-3.70857412290639	0.000208429648884782	0.0344794641993471
Eya2	Eya2	3827.8976540299	1.00596586037547	0.271257498484627	3.7085273807923	0.000208468121055714	0.0344794641993471
Clic3	Clic3	8326.0387915974	1.10278944215704	0.29744550854743	3.70753435660363	0.00020928703009251	0.0344794641993471
Lmo7	Lmo7	26630.7119312137	1.0956777631386	0.295563537521413	3.70708028577178	0.000209662490659915	0.0344794641993471
Ly6e	Ly6e	9275.09542712013	-0.970486147839042	0.261800859336029	-3.70696318682971	0.000209759419596076	0.0344794641993471
Fggy	Fggy	122.110417684567	2.80015936904473	0.76048518112363	3.68206960312816	0.00023134822474238	0.0376553257565979
Pxdc1	Pxdc1	1530.08923114475	1.45702967218517	0.396829184297586	3.67167972981677	0.00024096153084938	0.0388392556811787
Cpm	Cpm	32784.4275505929	-0.939676848896882	0.257690515762981	-3.64653253191972	0.000265802840339728	0.0424313341857708
Nrg1	Nrg1	343.217210288576	1.41592144798309	0.389035121760917	3.6395722873917	0.000273091268265139	0.0431796308165508
Fxyd3	Fxyd3	393.348426189472	1.32294509199134	0.363755105711167	3.63691140335992	0.000275926784698343	0.0432163818826594
Adamts17	Adamts17	393.193843897692	-1.31777190849097	0.363219098245267	-3.62803584629005	0.00028558561677154	0.0443111440153375
Inmt	Inmt	258.7582765901	-1.73729617213417	0.47985259869371	-3.62047882383791	0.000294058318583641	0.0452032981956074
Icam1	Icam1	54051.2791100153	0.92585344675572	0.256194830009999	3.6138646775955	0.000301666551511175	0.0454626330681207
Aqp1	Aqp1	27284.8804430215	1.5092160987718	0.417898943258983	3.61143794000097	0.000304503956634648	0.0454626330681207
Gdf5	Gdf5	1118.16006089912	-1.08552707281412	0.300640733881711	-3.6107118912277	0.000305357716837185	0.0454626330681207
Cldn4	Cldn4	4695.69565326372	1.11540240505593	0.309012100194016	3.60957517312627	0.000306698885895044	0.0454626330681207
Hs2st1	Hs2st1	15254.5462182522	1.14299685679487	0.318533553524691	3.5883091251995	0.000332829527836187	0.0488994320454547
BC022687	BC022687	2043.10324005386	1.1204818917963	0.314518462534702	3.56253137817838	0.000367295990766964	0.053489895076431
Agrn	Agrn	34563.0651507109	1.19179583145987	0.33566590128169	3.55054185399583	0.000384439002809853	0.0554996202143406
Csf2rb	Csf2rb	671.270545557543	-1.15548887323982	0.32714897773234	-3.53199597702914	0.000412435629879358	0.0590280717866992
Lrrn1	Lrrn1	1617.68115859798	1.00752325758924	0.285870515391297	3.52440424368409	0.000424436190251451	0.0602264070987572
Tekt5	Tekt5	448.454147487081	1.47672416456742	0.42011680794707	3.51503233537248	0.000439700446807404	0.061514549463334
Cdkn2b	Cdkn2b	4713.80267326514	1.45528214277633	0.414103709621258	3.51429390503974	0.000440924670891263	0.061514549463334
Cat	Cat	42024.4059017863	-0.900344598560523	0.25671380442046	-3.50719198990129	0.000452862284118376	0.0626534970077773
Tmem8	Tmem8	6743.60700002047	-0.925610893576518	0.264573288645192	-3.498504699081	0.000467874844881231	0.0641955221051091
Apoe	Apoe	11753.5466878617	-0.907263529868403	0.259741915049502	-3.49294232967943	0.00047772966921304	0.065010393182581
Rnf150	Rnf150	473.506660785588	1.52600556481204	0.44035239374235	3.4654190291626	0.000529405915971372	0.0714568863167213
Tead1	Tead1	6215.36174404734	1.07308586650852	0.311406854100472	3.44592886244661	0.000569100150729053	0.0761951669548689
Wipf3	Wipf3	3463.4666281607	0.992576669284355	0.290095351158092	3.42155317319592	0.000622645484408339	0.082697282657178
Anpep	Anpep	9545.29059257143	-0.967897167240288	0.283156095952193	-3.41824591127186	0.000630261345019297	0.0827123901041526
Gjb3	Gjb3	643.210266513425	1.57970095429168	0.462281408152813	3.4171846983937	0.000632723379305348	0.0827123901041526
Timp3	Timp3	27638.3909930174	1.07561039976871	0.315156196837218	3.41294383725629	0.000642651848306066	0.0833539530123227
Vnn3	Vnn3	5144.81746444103	-0.913433217506046	0.268301421891891	-3.40450382657347	0.000662843716090004	0.0853064447637694
Bmp3	Bmp3	1168.50385644036	-1.01887846594354	0.300656358827146	-3.38884722052168	0.000701871046579458	0.0896343316562474
Reg3g	Reg3g	33.526103597565	4.42626508255098	1.3090217967364	3.38135323154004	0.000721297541655171	0.0914120747065583
Ajuba	Ajuba	3852.10327062959	1.04102042449932	0.308292781856777	3.37672655918019	0.000733539335324591	0.0921158760480507
Wfdc1	Wfdc1	954.58939471906	1.52329556629779	0.451346313048457	3.37500389891132	0.000738146450811837	0.0921158760480507
Frem1	Frem1	516.855969255016	-1.17235962445894	0.347570137773129	-3.37301596728134	0.000743496409495169	0.0921158760480507
S100a11	S100a11	20870.201189359	1.03693018439611	0.308230392361243	3.36413997481739	0.000767825901445125	0.0944255230799405
Ccdc80	Ccdc80	420.31203829273	1.20821551324532	0.359365988982733	3.36207529450811	0.000773590264582313	0.0944348939161438
Cdo1	Cdo1	798.715885490249	-1.06730076518057	0.318010524401554	-3.35618063958436	0.000790269331590986	0.0957667988545515
Npnt	Npnt	42335.2892742506	0.907362494713582	0.270622656452965	3.35286966215737	0.00079978359949563	0.0962174443393221
Ctps	Ctps	6808.92515404983	1.00454296590264	0.300073267365664	3.34765897249529	0.000814972306854788	0.0973393542331164
Acot9	Acot9	2258.87873558093	0.926383837490021	0.277594720724428	3.33718103526059	0.000846328021809148	0.0990624480238007
Spats2l	Spats2l	1525.97209176504	1.09105889613958	0.3270280787962	3.3362850681073	0.000849060527463167	0.0990624480238007
Msn	Msn	39120.8622000581	0.871052130005449	0.261132474526646	3.33567141193144	0.000850936764499269	0.0990624480238007
Greb1	Greb1	766.224270203906	-1.3752646348077	0.41252154562771	-3.33380074176499	0.000856680040591654	0.0990624480238007
Pxdn	Pxdn	5833.87566579294	1.30765787370541	0.392554983545559	3.33114577197475	0.000864892982294873	0.0990624480238007
Anxa3	Anxa3	28144.8753138149	0.87488122662571	0.262644524618604	3.33104688893157	0.000865200274873576	0.0990624480238007
Dgat2	Dgat2	1094.16935757431	-0.997592732249702	0.300135521970549	-3.32380761097512	0.00088797431597184	0.100973627354551
Ptrf	Ptrf	13768.184278025	0.916294809567776	0.276407138381748	3.31501861685741	0.000916370214918271	0.103005172892659
Ptpre	Ptpre	940.393631112777	1.47652799531916	0.445887945985361	3.31143285799351	0.000928195109355061	0.103005172892659
Syngr1	Syngr1	4329.2106021374	-0.90400002955278	0.27302906745148	-3.31100288328615	0.000929622507370965	0.103005172892659
Slco3a1	Slco3a1	3420.64592775434	1.22852730659188	0.371078763814803	3.3106914929926	0.000930657507161718	0.103005172892659
Rab3c	Rab3c	929.429153183969	1.3427162195716	0.406611321598656	3.30221060813679	0.000959260152523235	0.105467795047621
S100a10	S100a10	3057.23300531682	0.925097470613219	0.280479142418296	3.29827545334392	0.000972806520917569	0.106253512238641
Tmem37	Tmem37	4560.32963156175	0.957209181837868	0.290515719858902	3.29486191763656	0.000984700529423197	0.106763915901735
Slc6a14	Slc6a14	6676.49361307571	0.892879286190605	0.271123524118869	3.29325641916316	0.000990341106424961	0.106763915901735
Lipa	Lipa	3804.76431454298	0.882747183095194	0.268842528701788	3.28351019222251	0.00102522937446461	0.109811987579751
Bdnf	Bdnf	272.439257116994	1.9141004536749	0.583966517351815	3.27775719463337	0.00104635358312833	0.111356167866004
Fstl3	Fstl3	859.887098272133	1.49923997393938	0.457980391693343	3.27358987662346	0.00106190614035258	0.111619403970831
Clec2d	Clec2d	309.95125081798	1.49983498595133	0.45834075715545	3.27231423899457	0.00106670944021564	0.111619403970831
Samhd1	Samhd1	5353.0585083437	1.04767727075725	0.320223280255121	3.27170863380878	0.00106899682154934	0.111619403970831
Cyp2f2	Cyp2f2	3840.45121926069	-0.877536309334954	0.268498409670563	-3.26831101313284	0.00108191404860613	0.112262106468494
Ddah1	Ddah1	642.218657921037	1.06480479902487	0.327314588250195	3.25315411304229	0.00114131579234958	0.11769021605334
Clec3b	Clec3b	415.294506498662	-1.15958184398874	0.358641063682874	-3.23326568374805	0.00122383686533944	0.125420615051638
Bex2	Bex2	38005.3406599536	-0.863847667466495	0.267548985192279	-3.22874581955778	0.00124334350347141	0.126637968371978
Cttnbp2nl	Cttnbp2nl	7672.29388327163	1.04330577390397	0.3235237701515	3.22481953463701	0.00126052100394229	0.127263748859504
Platr21	Platr21	130.472235423625	2.12997207097323	0.660693086062694	3.22384495298187	0.00126481860991556	0.127263748859504
Zfp57	Zfp57	1645.8668913152	1.03008772244338	0.320742364732408	3.21157363575208	0.00132010134574972	0.132026039410463
Plscr2	Plscr2	576.624609212057	1.71810170462682	0.535471764878133	3.20857572204173	0.00133394177971421	0.132611385789313
Kazn	Kazn	1196.92971372127	1.10065866838011	0.34355020266624	3.20377825376922	0.00135636900694154	0.133643193880926
Tgm2	Tgm2	5432.41739431541	1.05272979539192	0.328759326133096	3.20212907044873	0.00136415860376503	0.133643193880926
Slc38a5	Slc38a5	210.442632337733	-1.39833408835497	0.436820619905188	-3.20116318835517	0.00136873989921922	0.133643193880926
Qk	Qk	13869.8194721397	0.845217997446606	0.264211738644703	3.19901758257308	0.00137896758555426	0.133643193880926
Ager	Ager	131516.305772575	1.10157845064904	0.344607542730183	3.19661735179005	0.00139049251833773	0.133643193880926
9030404E10Rik	9030404E10Rik	141.028148001266	1.78524308494801	0.55855587912846	3.19617633912224	0.00139261971698591	0.133643193880926
Capn2	Capn2	8567.20539911553	0.879596910279821	0.275566502975825	3.19195874963434	0.00141311512293597	0.134830673971167
Synpo	Synpo	3640.55292274301	0.901446829752631	0.282899786627879	3.18645284430128	0.0014402896469128	0.136638221245979
Cdh11	Cdh11	1057.24349472944	-1.00123003697262	0.315558786152065	-3.17287960567237	0.00150935100200049	0.142376393950069
Pkhd1	Pkhd1	806.218848646385	1.0382795207319	0.327757503828653	3.16782837495218	0.00153582156425993	0.143729444139722
Plaur	Plaur	806.918864512457	1.20302834378536	0.379881960447452	3.16684778179083	0.00154100958058491	0.143729444139722
Sdpr	Sdpr	3725.7009892784	1.21185602231238	0.383267143802522	3.16190949813531	0.00156738268790789	0.145010279359614
Ppp1r1b	Ppp1r1b	1284.54984744329	-0.987461981106556	0.312412059773116	-3.16076780718288	0.0015735387901935	0.145010279359614
Hykk	Hykk	882.320022312271	-1.00202934336149	0.317158155213752	-3.15939958310755	0.00158094570317372	0.145010279359614
Plod2	Plod2	2269.2927850724	1.04518103061195	0.331146071626063	3.1562537507381	0.00159809764710885	0.145778116139017
Itpr2	Itpr2	1028.39745079326	-0.95409964145155	0.30262997432762	-3.15269379238245	0.00161771403064945	0.14676113845269
Ankrd34b	Ankrd34b	138.198723361013	1.98532337491728	0.630208495592644	3.15026437885497	0.00163122775504332	0.147182843419724
P4ha3	P4ha3	843.530878305308	1.52069302634411	0.483022588597862	3.14828552999651	0.0016423118844622	0.147381956247791
Popdc3	Popdc3	432.132441457283	1.62658183108204	0.517089940520045	3.14564586084611	0.00165720536478013	0.14791894336602
Kif1a	Kif1a	328.11186177468	1.20834705608208	0.384767968691629	3.14045646832548	0.00168684774850101	0.149237940374472
Sh3d21	Sh3d21	939.036372660257	1.03965191182097	0.331108159222358	3.13991631696029	0.00168996101616677	0.149237940374472
Tppp3	Tppp3	2954.16672658332	1.15110468749526	0.36742275373225	3.13291617299809	0.00173078865414002	0.152034673206522
2210011C24Rik	2210011C24Rik	404.78384692987	1.5927013258579	0.508878375178776	3.12982709335677	0.00174909223050811	0.152833837952082
Nrcam	Nrcam	196.690999948401	-1.4015583772828	0.448294078495797	-3.12642625569712	0.00176944875930353	0.153803080114959
Ano1	Ano1	15747.3584919653	0.954224607907534	0.305868645525858	3.11972025202847	0.00181022869747805	0.156528212685055
Cntfr	Cntfr	278.980827007145	-1.34867114199784	0.434741471108312	-3.10223714926389	0.00192064028258482	0.165214870318514
Gdf15	Gdf15	3787.07303913871	-0.833605299550627	0.268926883443497	-3.0997469976845	0.00193686010039959	0.165751295808422
3110039I08Rik	3110039I08Rik	75.1955828473003	2.07894292607332	0.67128559305575	3.09695746129422	0.00195517928517898	0.166110129539023
Adssl1	Adssl1	6995.57303226928	-0.813013005600462	0.262595463430036	-3.0960664551506	0.00196106405190028	0.166110129539023
Cysltr1	Cysltr1	50.5248133357592	2.43386309317501	0.786654323425257	3.09394230820148	0.00197515890586853	0.166454762209286
Gstm1	Gstm1	4846.46280854466	-0.820574320365399	0.265681823275992	-3.08856025695435	0.00201128901554773	0.168482933082131
Igfbp7	Igfbp7	30124.2318703569	1.20059584195656	0.388876315095327	3.08734627271464	0.00201952196622961	0.168482933082131
Aqp3	Aqp3	2846.51340642501	-0.872836213522178	0.283149479973456	-3.08259868110654	0.00205201682200783	0.17033791639487
Map2	Map2	630.266779194793	1.32179940293424	0.429094315509271	3.08044025557752	0.0020669481789261	0.170723749584732
Cap2	Cap2	195.29579174879	1.38831524691025	0.451835618200386	3.07261134578049	0.00212194653578164	0.174398793995281
Syt12	Syt12	351.387095020214	1.15203930343401	0.375250919695969	3.07005057940272	0.00214022522521839	0.175034577286087
Myo1c	Myo1c	26290.5457495334	0.798145551942725	0.260867788427113	3.05957878799486	0.00221648479106577	0.180382747555264
Sepp1	Sepp1	63920.2092867001	-0.78634256517034	0.257496342631728	-3.0538009089122	0.00225961983675157	0.18299613916951
Paqr5	Paqr5	180.850427598066	1.58532039411675	0.519710616804647	3.05039062673728	0.00228543904459325	0.183156094615839
Prdx6	Prdx6	35075.1047265891	0.790513225236389	0.259188869054338	3.04995051724486	0.00228879072554831	0.183156094615839
Adcy5	Adcy5	296.973998522727	1.52178149692164	0.499079402509485	3.04917712345927	0.00229469146368477	0.183156094615839
Mpp7	Mpp7	2417.46068513167	0.877878357564857	0.288215217082287	3.04591258730873	0.00231975265455355	0.184041689491078
Wnt4	Wnt4	624.361892857749	1.45477821384847	0.477783089042033	3.0448507852493	0.00232795776371078	0.184041689491078
Nr1d1	Nr1d1	3917.78097002332	-0.866504802958394	0.285298255369564	-3.03718928051613	0.00238795455504971	0.187890149397797
Cbr2	Cbr2	99418.1390546292	-0.842110337050899	0.278663393040104	-3.02196254722882	0.00251141619181461	0.196672318945784
Bhlhe41	Bhlhe41	496.362342998299	-1.06073798165696	0.351183391665374	-3.02046738778493	0.00252384886070427	0.196718022466724
Malat1	Malat1	42470.7692637932	1.10664934814206	0.366924676224301	3.01601233127632	0.0025612284364901	0.197756131201224
Atp1a2	Atp1a2	184.002245975663	-1.37774311322171	0.456818901454095	-3.01595032262507	0.00256175226594148	0.197756131201224
Gls	Gls	2906.07230958943	0.949426497458711	0.314939312294715	3.0146331702479	0.0025729023213748	0.197756131201224
Tmsb10	Tmsb10	18327.1268108366	0.814419261725517	0.270817690187489	3.00726020210013	0.00263614014396579	0.201682943180277
Gnaz	Gnaz	152.618092755087	-1.53245056650187	0.510502169126633	-3.00184927543714	0.00268345004014507	0.204360722782057
Dennd3	Dennd3	10028.8696723559	0.90471450569959	0.302152152071437	2.99423485650266	0.00275134072172094	0.208574240465804
Megf6	Megf6	5543.9713417069	-0.809527885953013	0.271424705237934	-2.98251364128173	0.00285891907647918	0.215744429580488
Cers3	Cers3	455.093025673167	1.09631368912702	0.36807150680327	2.97853452077447	0.00289630402005932	0.217576648601923
Abhd17c	Abhd17c	4546.59579814239	0.791523676346973	0.266358847004696	2.97164402552403	0.00296209905170268	0.221067951610132
