Gene	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rbpj	Rbpj	5109.8731595858	0.98740687947569	0.0525909959685061	18.7752078334283	1.20475601656438e-78	9.2538648250106e-76
Nrn1	Nrn1	4756.83579478407	-0.961150417458668	0.0516167653323583	-18.620895968003	2.17543702028449e-77	1.58303117065544e-74
Ifi27	Ifi27	1923.20027267855	-1.43373326308404	0.0796215178557002	-18.0068567102982	1.72129650975607e-72	1.18993227719437e-69
Trim30a	Trim30a	1875.16326630777	-1.1894310195823	0.0666298291322156	-17.8513292780938	2.82237853120563e-71	1.85820026535472e-68
Ms4a4b	Ms4a4b	2110.51226118687	-1.25136821664502	0.0705546464875117	-17.7361560002503	2.20514000818012e-70	1.38583026150447e-67
Tmem176b	Tmem176b	240.239373835405	6.02918645766811	0.344510583840861	17.5007292677347	1.41446471290043e-68	8.50277787850491e-66
Gatm	Gatm	1226.83592729272	1.34735233418954	0.0790840151991541	17.0369742962159	4.36750165731529e-65	2.51604491308505e-62
Stra6	Stra6	463.532791402302	2.40450073330809	0.14277208621543	16.8415325225403	1.21060176204958e-63	6.695111984839e-61
Slfn2	Slfn2	2210.48300055934	-1.15869304795118	0.0692031757308178	-16.7433508031219	6.33211561154707e-63	3.36722424789422e-60
Xaf1	Xaf1	233.139746037038	-3.29011467172341	0.196648968321329	-16.7309022763206	7.80469533007026e-63	3.99658213457598e-60
Helz2	Helz2	2552.16933875804	-1.0747970994	0.0644250024701067	-16.6829190250899	1.74480736650016e-62	8.61560951758257e-60
Gzmb	Gzmb	365.18161955275	-2.34169843948151	0.142040916484666	-16.4860837104941	4.619371227479e-61	2.20232505486637e-58
Tmem176a	Tmem176a	209.90651463516	5.8300810733644	0.356453280932555	16.3558070165933	3.95434828090346e-60	1.82242731105904e-57
Ero1l	Ero1l	4823.57699978277	0.973515661476474	0.0597541063927903	16.2920294561368	1.12435395685022e-59	5.01461864755199e-57
Il22	Il22	235.080715300692	3.08677519129552	0.189756046551039	16.2670715763741	1.69051530965637e-59	7.30408270978404e-57
Slc17a6	Slc17a6	446.16063824564	-2.08620593003844	0.128419352745621	-16.2452612120768	2.41311395452826e-59	1.01102162228205e-56
Gbp7	Gbp7	701.017203999455	-1.67456783600909	0.103329039906019	-16.2061685420881	4.56133739012351e-59	1.85485443399552e-56
Maf	Maf	214.605017004371	3.1191025733421	0.198631461783164	15.702963394324	1.44339001298578e-55	5.70180294844041e-53
Prnp	Prnp	1187.00639092885	1.22836189463915	0.0799578981142476	15.3626086179006	2.91601254498734e-53	1.11991081797208e-50
Nkg7	Nkg7	827.54688310387	-1.43827263986198	0.0942318560860818	-15.2631254397462	1.34641723084215e-52	5.03123368476312e-50
Rorc	Rorc	1798.23432532007	1.03499283981026	0.0682867483552484	15.1565693892161	6.85579917062501e-52	2.49442840350162e-49
Cpox	Cpox	675.498876419984	1.59048999711959	0.105091101115211	15.1343927339381	9.60633471047053e-52	3.40556881299912e-49
Pdpn	Pdpn	170.799848981646	5.92321916820064	0.397984959732243	14.8830226453423	4.24862708914436e-50	1.46853795336275e-47
Dclk1	Dclk1	2026.51209568773	-0.977146935932158	0.0665762640204213	-14.6771067783622	9.03646560220776e-49	3.0472725223445e-46
Gramd1b	Gramd1b	2417.87198327699	-0.930679078893156	0.0639631262305702	-14.5502437691726	5.81953033980876e-48	1.91573396376657e-45
S1pr3	S1pr3	454.762552960489	1.81016233417447	0.125015016125557	14.4795592583571	1.63139880719269e-47	5.24551625773167e-45
Malt1	Malt1	9603.50014006155	0.686407212221119	0.0477607962922589	14.3717706886803	7.78159626684673e-47	2.44518977239597e-44
Lmna	Lmna	260.67438496313	2.42173035415103	0.168535736202896	14.3692394783002	8.0712691516297e-47	2.47985260645405e-44
Enpp2	Enpp2	237.157999314298	2.54836546767746	0.179228679606872	14.2185138743819	7.03306723097813e-46	2.1138953812066e-43
Gem	Gem	1574.39769339377	1.07636531800643	0.076687438635983	14.0357447992973	9.42015264887549e-45	2.7711283090075e-42
Ppp1r3b	Ppp1r3b	1461.12939855547	1.07729255891395	0.0768014663964624	14.0269790338739	1.06596486240312e-44	3.07042295574698e-42
Nlrc5	Nlrc5	2467.17094181789	-0.904128190193996	0.064653160161432	-13.9842845722697	1.94422090832179e-44	5.48587719968512e-42
Gbp2	Gbp2	3205.68503907457	-0.959692068596302	0.0689130730089079	-13.9261249962289	4.39565250092596e-44	1.21548582955605e-41
Trim30d	Trim30d	444.354933322391	-1.70999565128305	0.123225041810078	-13.8770141698844	8.73057002177405e-44	2.3668404141382e-41
Irf7	Irf7	232.079877639834	-2.68297776652942	0.194971996239997	-13.7608365215016	4.38424387524317e-43	1.16570299652139e-40
Nt5e	Nt5e	473.448774249589	1.65718255848755	0.120550025963465	13.7468453054484	5.31991280866684e-43	1.38779461306845e-40
Vdr	Vdr	445.395827430924	1.7998267594644	0.131155826941863	13.7228120277279	7.41334380737713e-43	1.89809058297771e-40
Ctla2a	Ctla2a	2408.10554301511	0.85563360539246	0.0627610625097598	13.6331918418271	2.54213809565962e-42	6.39047296556181e-40
Timd2	Timd2	187.030754613886	2.89112341697652	0.212368827959581	13.6136901293573	3.32045686166724e-42	8.1979708159663e-40
Cpd	Cpd	4342.85085226476	1.72929099539652	0.128527647312409	13.4546226555691	2.89211932670632e-41	7.01516523000729e-39
Cd5l	Cd5l	243.677382785272	2.41241775755171	0.182011616860921	13.254196623038	4.26661395373389e-40	1.0170724917987e-37
Serpine2	Serpine2	488.386405067215	-1.699881260219	0.128747702590679	-13.2031968416815	8.40892430941385e-40	1.97053877121959e-37
Mndal	Mndal	310.426825131808	-1.90321187526821	0.149222023776559	-12.7542290816135	2.95281447477718e-37	6.80426882137821e-35
Gcnt2	Gcnt2	139.752938531692	3.09031207273183	0.244359518773234	12.6465794671974	1.16852404164624e-36	2.64852678685262e-34
Ifi27l2a	Ifi27l2a	4848.20806481611	-1.36601580944733	0.108665759408605	-12.5708025865888	3.05605632170363e-36	6.81500559739909e-34
Npm1	Npm1	26602.608484316	0.504370764661728	0.0401683090801329	12.556435065652	3.66476014254927e-36	8.0426942429978e-34
Shisa5	Shisa5	14406.3626493287	-0.519691628025586	0.0421942664215636	-12.3166409111925	7.37007036158137e-35	1.59216551280037e-32
Treml2	Treml2	3213.86659866989	0.774305241970406	0.0631994410960632	12.25177356859	1.64361621621261e-34	3.49609812390084e-32
Ppp1r14c	Ppp1r14c	127.720983092313	3.18522127016145	0.260330442337221	12.235300802952	2.01357507999396e-34	4.21813470545402e-32
Il23r	Il23r	753.29740091012	1.15995875713142	0.0951798830118054	12.1870159998783	3.6452610664564e-34	7.52229544848152e-32
Ramp3	Ramp3	1072.97210208028	-0.999993356555588	0.0820895012025102	-12.1817448261582	3.88872347475326e-34	7.90668981793213e-32
Asns	Asns	2772.87139551643	0.726144138791762	0.059686368512741	12.1659963051154	4.71655255532925e-34	9.45087762753365e-32
Tagap	Tagap	1487.0567211295	-0.902370067999986	0.0748283481543102	-12.0592006940889	1.73458132683297e-33	3.42604591782752e-31
Notch2	Notch2	3560.21782000581	-0.657941042657607	0.0552655855456403	-11.9050768423372	1.11360675791665e-32	2.16855310351488e-30
Irf8	Irf8	1056.25710066577	1.09695185014168	0.0922780676655411	11.8874601288526	1.37525321240088e-32	2.64086818259091e-30
Ifih1	Ifih1	1156.02343866624	-0.956273505721923	0.0806724140201452	-11.8537856755238	2.05684342851916e-32	3.89560510174054e-30
Mat2a	Mat2a	2067.01154841805	-0.775355898384983	0.0654763301104458	-11.8417739216158	2.37378325056577e-32	4.43512530031382e-30
Ajuba	Ajuba	248.733704637768	-1.96451369067844	0.168396821184652	-11.6659784719113	1.9020369902082e-31	3.50634179021582e-29
Uba7	Uba7	702.882847977332	-1.13257971255313	0.0976601049645527	-11.597158460604	4.25988584119994e-31	7.74962916321452e-29
Lgals3bp	Lgals3bp	854.388143685024	-1.14494852549503	0.0995019777033466	-11.5067916429617	1.21930629266611e-30	2.18936737693528e-28
Zbp1	Zbp1	346.192579321564	-1.56009700491393	0.138786287166629	-11.2410025281594	2.56453272253924e-29	4.54579864382404e-27
Lrrk2	Lrrk2	782.50580119815	-1.07224365586552	0.095590463096742	-11.2170568185275	3.36276414642368e-29	5.88526292258909e-27
Paqr8	Paqr8	387.886954134408	1.54692627258444	0.138114470178384	11.2003200720857	4.06263018580962e-29	7.02124061862547e-27
Sema6d	Sema6d	85.9538029958754	4.17320641168794	0.374480592029903	11.1439858313263	7.6612104894154e-29	1.30770242255132e-26
Serpinb1a	Serpinb1a	302.57714146341	1.87490229513208	0.168344623033102	11.1372864862064	8.25977202102751e-29	1.39267814588691e-26
Trim25	Trim25	1421.31278433214	-0.815246268387951	0.0733708482577824	-11.1113103875214	1.10525551956735e-28	1.8411160016311e-26
Socs3	Socs3	3635.19771119298	0.647442926509447	0.0586202012430002	11.0447066502822	2.3252588541757e-28	3.82726534736109e-26
Ms4a4c	Ms4a4c	207.490019615071	-2.06195673253044	0.187084826502702	-11.0215070408217	3.00977298855946e-28	4.89566133409683e-26
Dusp4	Dusp4	5540.30066957047	0.546446153178333	0.0499860827534899	10.9319659208579	8.10727027537608e-28	1.3033851026436e-25
Vim	Vim	33360.1568769409	0.439836939201323	0.0405042736427036	10.8590254717617	1.80666886417571e-27	2.87114985242453e-25
Ttc39c	Ttc39c	1999.18863332366	0.705689221752706	0.0652366893347556	10.8173671740381	2.84842552161191e-27	4.47526491611434e-25
Picalm	Picalm	4132.88742682362	0.592856412756728	0.0548538863866447	10.8079199453235	3.15748329817896e-27	4.90509708771036e-25
Eif2ak2	Eif2ak2	1196.286296163	-0.85493173896143	0.0791743377801834	-10.7980914388577	3.51432519487988e-27	5.39878446048992e-25
Cxcr3	Cxcr3	558.042798416287	-1.21378048238846	0.112458055257861	-10.7931839974052	3.70718778113088e-27	5.63248112768303e-25
Fes	Fes	157.594631207186	2.28193492272371	0.213254446270177	10.7005268243396	1.01201191916941e-26	1.52087791243873e-24
Gcnt1	Gcnt1	115.613337933419	2.72427003271636	0.25485526081728	10.68947929103	1.14009249405484e-26	1.69493750782819e-24
Tspan13	Tspan13	3539.70688867374	0.597931622149585	0.0561567881155865	10.6475395444425	1.79034605142689e-26	2.63333239436471e-24
9130015A21Rik	9130015A21Rik	105.044377005989	2.95437133411646	0.277718541046777	10.6380053812066	1.98329485283951e-26	2.88642469845885e-24
Fam84a	Fam84a	339.521852181923	-1.50807566388843	0.142428876537707	-10.5882718487158	3.37769900464098e-26	4.86459025397564e-24
Itih5	Itih5	1158.30935665242	-0.860477170566975	0.081353193693813	-10.5770545875007	3.80739427478582e-26	5.42691064362771e-24
Aff3	Aff3	1321.36856796844	-0.810857459701819	0.0766809963206828	-10.5744251980084	3.91571186304243e-26	5.52435022636986e-24
Acsl6	Acsl6	817.716785675534	-1.00963888860144	0.0955499790423977	-10.5666050240936	4.25624592482173e-26	5.94412688450356e-24
Ccr6	Ccr6	348.968050489887	1.52257166884583	0.144590256970677	10.5302507979816	6.26672912231416e-26	8.66437968451156e-24
Inpp4b	Inpp4b	5922.09425269081	-0.520640136405194	0.0495201696950177	-10.5136985517555	7.47050620365023e-26	1.02264573041256e-23
Zeb1	Zeb1	1834.96797711245	0.703462512849366	0.0670873358289891	10.4857720783927	1.00422066342921e-25	1.36121126397767e-23
Tcf20	Tcf20	10008.9923069955	0.469116622784117	0.044759477684367	10.4808332682569	1.05807342128524e-25	1.42028379831939e-23
Espn	Espn	1234.75623231476	0.825816238630913	0.0790568498084521	10.4458530871366	1.53072890489562e-25	2.03498633068142e-23
Egln3	Egln3	2376.81583630948	0.714331226397531	0.0685675081069732	10.4179260136316	2.05382967340429e-25	2.70440467280835e-23
Mina	Mina	1586.30846769752	0.795981118224583	0.0764420956481856	10.412863638485	2.16606096185592e-25	2.82527913760565e-23
Skil	Skil	2303.11132222758	0.645797615476823	0.0620487607667383	10.4079051297187	2.28187658863798e-25	2.94852576771109e-23
Arhgef3	Arhgef3	3057.41450816563	-0.621089181091108	0.0600939296943886	-10.3353064818642	4.8785011264806e-25	6.24538486802971e-23
Fasn	Fasn	6059.05293586765	-0.498593117936243	0.0483183563157833	-10.3189171973836	5.7872114503617e-25	7.34073261584412e-23
Mapkapk2	Mapkapk2	7139.57645573689	0.480660842077773	0.0466214018621337	10.3098753550817	6.35837329873449e-25	7.991897202573e-23
Lrmp	Lrmp	3081.17549873606	-0.621210061030374	0.0604681980861422	-10.2733350867411	9.29351648884687e-25	1.15758701779096e-22
Cdh17	Cdh17	435.263030570707	1.30150521488838	0.126829815517613	10.261823764205	1.04710178018418e-24	1.29260975114523e-22
Emb	Emb	10959.6937326168	0.448400030501357	0.0437451753168651	10.2502739388608	1.18008609635624e-24	1.44388233347091e-22
Phf11b	Phf11b	699.94345892017	-1.0039248967277	0.0983419054521486	-10.2085158113617	1.816216357445e-24	2.20271994368725e-22
Il3	Il3	270.236720455463	-1.69311610053021	0.166086602780257	-10.1941762441268	2.10521616589616e-24	2.53101901823308e-22
Ndrg1	Ndrg1	3782.38078877425	0.588504072449862	0.0583592287228772	10.0841646699002	6.49149598304785e-24	7.73719167772582e-22
Rgcc	Rgcc	2558.91446192584	0.625753565079626	0.0620751837130839	10.0805753225299	6.73307169604299e-24	7.95653412559747e-22
Tspan5	Tspan5	896.89956972253	0.961412260683762	0.0957584326273485	10.0399749067027	1.01700025243613e-23	1.19161402459169e-21
Ptpn2	Ptpn2	2913.02826229219	0.598133902608249	0.0597894582814757	10.0040027088449	1.46358880709016e-23	1.70046881065787e-21
S100a4	S100a4	301.113459499494	-1.49589896744455	0.150282455059542	-9.9539162229674	2.42450080012971e-23	2.79342900521611e-21
Kat6b	Kat6b	901.261674529666	0.883452433889358	0.0891063103043845	9.91458888681969	3.5973435230469e-23	4.1104852520369e-21
Gimap7	Gimap7	1499.98583481763	-0.715331333204375	0.0722273877573551	-9.90387933739901	4.00434047138264e-23	4.53803371781446e-21
Tmem229b	Tmem229b	712.954352936976	-0.983792360462336	0.0995438844924222	-9.88300150711145	4.93326806842868e-23	5.54531417187764e-21
Gimap4	Gimap4	6897.38442839857	-0.464820393487702	0.0471618430509712	-9.85585726548762	6.46625038382448e-23	7.20986917796429e-21
Ifit1	Ifit1	217.459810911248	-1.69556847651195	0.172167168547219	-9.84838451383907	6.96545175919768e-23	7.70434688181337e-21
Dgat1	Dgat1	4228.42007593332	0.508443583579636	0.051831213213745	9.80960220789897	1.02371314837127e-22	1.1233220626493e-20
Herc6	Herc6	593.810930962291	-1.05835122537919	0.108128880918681	-9.78786811060342	1.26944158789817e-22	1.38199207828978e-20
Adar	Adar	1918.30753856047	-0.645748345124621	0.0660788100446457	-9.77239669855322	1.47910920880374e-22	1.59766905632192e-20
Tex2	Tex2	2249.37913470721	0.615972885901063	0.0632280848486947	9.74207723316453	1.99435266849167e-22	2.13751317787332e-20
Slfn8	Slfn8	336.058885111477	-1.34178058414424	0.137837198520799	-9.73453174138458	2.14804709837987e-22	2.28453070632309e-20
Gstt3	Gstt3	589.153058557246	-1.03410961717883	0.106425895018786	-9.71671055241105	2.55915413833193e-22	2.70098206996773e-20
Ntrk3	Ntrk3	246.622555499006	-1.53741652536172	0.16011180084295	-9.60214373498762	7.82986891137839e-22	8.20119451278164e-20
Acvrl1	Acvrl1	483.582866734659	1.31870371388551	0.138272444106651	9.53699576517486	1.47029845114805e-21	1.52844709665962e-19
Arhgef10	Arhgef10	1119.36865817033	0.795359764907298	0.0838706782275407	9.48316839348182	2.46676954714364e-21	2.54519072826926e-19
Snx9	Snx9	729.258628183478	-0.943504255087762	0.099682316036712	-9.46511169283305	2.93247491018565e-21	3.00328874875754e-19
Gm12250	Gm12250	428.178879737922	-1.17267536641698	0.124104934073065	-9.44906320748361	3.41876600776328e-21	3.47557785465699e-19
Mt2	Mt2	240.85675761121	1.69142627404553	0.17938060609904	9.42925944353012	4.12994456641041e-21	4.16792799818908e-19
Gbp5	Gbp5	878.868663864541	-0.902336734169126	0.0959067661812218	-9.40847835974476	5.03371090365054e-21	5.04319470680235e-19
Eif2s2	Eif2s2	2713.97005876397	0.543503113997038	0.0589522565430623	9.2193776094055	2.98829676448085e-20	2.97238784645412e-18
Slc11a2	Slc11a2	1129.07163155225	0.756082911088007	0.0823573440990686	9.18051594984056	4.29030798424562e-20	4.23698558501286e-18
Tnfsf11	Tnfsf11	1548.27377950505	-0.682166222884565	0.0743121537102197	-9.17973963646205	4.32134996316126e-20	4.23737479366436e-18
Ssh2	Ssh2	3226.03033663842	0.529204305081756	0.0576786879285688	9.17504062743487	4.51404212499346e-20	4.39515115634927e-18
Mt1	Mt1	1109.29634992949	1.45002138191635	0.158127026620491	9.1699781682257	4.73114847589715e-20	4.57432579215063e-18
Gbp9	Gbp9	293.12642483364	-1.35018003062676	0.147534538645988	-9.15161997331717	5.60860805598247e-20	5.38504270708428e-18
Mthfd1l	Mthfd1l	3950.47667686617	0.521014784650322	0.0570424565094677	9.1338069314011	6.6131916596619e-20	6.30579226803348e-18
Plac8	Plac8	188.489364545349	-1.71188608319699	0.187453452101337	-9.13232626023631	6.70429193152344e-20	6.3488726195372e-18
Glipr2	Glipr2	5428.21582822445	0.44449514513341	0.0488730740775998	9.09488820833429	9.46838262576983e-20	8.90543252951658e-18
Lama5	Lama5	1640.08321150246	-0.66294571462078	0.0732625162126307	-9.04890725697579	1.44406162888671e-19	1.34902676222889e-17
Rap1gds1	Rap1gds1	3560.56509021262	0.489842371778034	0.0541832433924124	9.04047711264603	1.55989471185659e-19	1.44745666349861e-17
Spn	Spn	11566.4912074728	-0.389292602138384	0.0431316987841408	-9.02567283720169	1.78594456608463e-19	1.64616463804574e-17
Dusp2	Dusp2	1361.02724197959	-0.682849582792247	0.0757061512445688	-9.01973712263222	1.88541180144454e-19	1.72633798455445e-17
Slc25a30	Slc25a30	885.83239841864	0.797124504093561	0.0884172950718909	9.01548168201063	1.96007181533386e-19	1.78289163939513e-17
Fcrl1	Fcrl1	269.131850786009	1.54227632548935	0.171089377846845	9.01444814925894	1.97864122456007e-19	1.78801918763186e-17
Usp18	Usp18	179.012506634533	-1.9686465776433	0.218712697986022	-9.00106210462966	2.23544446041833e-19	2.00392823416666e-17
Srsf2	Srsf2	2948.51654026811	-0.516817517591476	0.057420865154134	-9.00051777701696	2.24655631633034e-19	2.00392823416666e-17
Slco4a1	Slco4a1	347.953386114296	-1.26024035443622	0.140148967916666	-8.99214866273984	2.42443487090409e-19	2.14873311058461e-17
Rhoq	Rhoq	749.821208495492	0.884902114568154	0.0985006580922292	8.98371779140392	2.61768589218123e-19	2.30523090097438e-17
Irf9	Irf9	1026.43277052991	-0.764741771169607	0.0852040286837915	-8.97541798179181	2.82277956853763e-19	2.47011077940514e-17
Isg15	Isg15	141.030230927264	-2.08764810807837	0.232833277224439	-8.96627893128001	3.06700640825415e-19	2.66694532078754e-17
Parp10	Parp10	566.422136190221	-1.0319611427431	0.115909053645113	-8.90319703500234	5.4260736410542e-19	4.68880588507596e-17
Ipcef1	Ipcef1	524.8097636935	-1.00163987480651	0.112780544946465	-8.88131791952218	6.60728187873586e-19	5.67405461213677e-17
Cyfip2	Cyfip2	7220.30621562324	0.416137965463646	0.0472547057470358	8.80627566895281	1.29372640288883e-18	1.10413958310747e-16
Eef1a1	Eef1a1	230562.971604576	0.355360574836782	0.0403815521565972	8.80007220769312	1.36728149555416e-18	1.15975668451116e-16
Tiam1	Tiam1	1285.18816856525	-0.666633617311027	0.075783185318774	-8.79659009458236	1.41036338572995e-18	1.18900513238429e-16
Serpinb5	Serpinb5	265.897483091181	1.551813845732	0.177211290739827	8.75685651435323	2.00770971370839e-18	1.68233906071104e-16
Celf2	Celf2	2862.6786045205	-0.56445457453665	0.0644734421030716	-8.75483852148416	2.04395914416701e-18	1.70239633296705e-16
H2-T24	H2-T24	229.898254887365	-1.54388582437477	0.176949838356822	-8.72499143662116	2.66200775962735e-18	2.20388738231184e-16
Mx2	Mx2	110.362779058709	-2.20257932881934	0.252505505994687	-8.72289623999599	2.71174746005426e-18	2.23170359420894e-16
Ptpn7	Ptpn7	3033.30905205314	-0.518686177250149	0.0594934214000927	-8.71837868866188	2.82213699674507e-18	2.30880864597618e-16
Ust	Ust	312.11986791203	1.24739029497687	0.143265343519874	8.70685306250515	3.12427688893919e-18	2.52862246633273e-16
Hip1r	Hip1r	1016.18829197359	-0.783267898070774	0.089961101603886	-8.70673973646561	3.12740085160492e-18	2.52862246633273e-16
Eif4ebp1	Eif4ebp1	1607.83921691874	0.679394788094437	0.0782197254640846	8.68572197183673	3.76344370391937e-18	3.02519608432496e-16
Ssr3	Ssr3	5353.60181519054	0.476006320148758	0.0549351119262449	8.66488304943908	4.51976728610845e-18	3.61215621374193e-16
Flot1	Flot1	1887.96419765633	0.582299430711739	0.0675322466542433	8.62253900263439	6.54856482029956e-18	5.20347455203803e-16
Uba1	Uba1	14986.6213694964	0.387935809994151	0.0450400330570633	8.61313333191069	7.10903332468857e-18	5.61654255697966e-16
Avpi1	Avpi1	841.987679064305	0.845766712118327	0.0985025106828352	8.58624522619105	8.98577634775377e-18	7.05893998772975e-16
Atxn1	Atxn1	1296.277877326	-0.651018539443866	0.0760507341608128	-8.56031893219147	1.12555714530128e-17	8.79206389318393e-16
Rab6a	Rab6a	1429.98637182531	0.662012399764894	0.0774165913271364	8.55129873863152	1.2171115488656e-17	9.45381139023359e-16
Klhl24	Klhl24	2921.43539172738	0.488654553891378	0.0571557638905451	8.54952362857341	1.23597566342905e-17	9.54670364389391e-16
Irgm1	Irgm1	545.170207377065	-0.942588336523193	0.110989462259578	-8.49259305643542	2.02076888418554e-17	1.55217503293052e-15
Zak	Zak	803.699695513534	0.77665255845457	0.0914705561500699	8.49073834404555	2.05328389572232e-17	1.56843663769375e-15
Itga4	Itga4	870.975192884143	-0.789924617567828	0.0930888559858793	-8.48570550364968	2.14413836741832e-17	1.62883830043548e-15
Il1r2	Il1r2	661.477578857515	-0.849639350786402	0.100200607083688	-8.47938326438261	2.26390764928102e-17	1.70380684716656e-15
Aqp3	Aqp3	187.825959434557	1.61026447599815	0.189907588031988	8.47920029254921	2.26747041717522e-17	1.70380684716656e-15
Gfod1	Gfod1	795.827741458297	-0.776734673940847	0.0916887198292153	-8.47143111374701	2.42396316954939e-17	1.81155215038864e-15
Fyb	Fyb	2840.61298681609	-0.519072352358286	0.0613281274753462	-8.46385457581355	2.58682350759352e-17	1.92287214064452e-15
St8sia4	St8sia4	831.101105942712	0.839258341894017	0.0992898331014397	8.45261106478632	2.84859362653397e-17	2.10613130911543e-15
Tnfsf4	Tnfsf4	349.564469627225	-1.1310609840965	0.133866381239304	-8.44917875291317	2.93359024415214e-17	2.15743716572593e-15
Gla	Gla	599.616537216493	0.887074138410709	0.105069097909238	8.44276914965991	3.09906770614999e-17	2.26707460874232e-15
Atp2b4	Atp2b4	3222.24472982781	0.481272594067942	0.0570190977474672	8.44055085191734	3.15845604960539e-17	2.29835859693916e-15
Ccl5	Ccl5	122.240886700058	-2.07246846097459	0.246073885788763	-8.42213896176555	3.6967222243912e-17	2.67596238086035e-15
Xdh	Xdh	284.620493393291	-1.24495598950598	0.147953213178027	-8.41452485393454	3.94490631244721e-17	2.84074347270287e-15
Galnt6	Galnt6	3194.93783780681	0.476112609849599	0.0566153690410951	8.40960004171315	4.11411191537502e-17	2.94723892963601e-15
Itpr1	Itpr1	4942.6105261565	-0.438281761478898	0.0521579062738547	-8.4029784320272	4.35294660221431e-17	3.10225977949562e-15
Tbx21	Tbx21	301.821155757921	-1.2119243817801	0.144429060549057	-8.39113940901426	4.81453011377951e-17	3.41362530015977e-15
Ipo7	Ipo7	6124.30675200626	0.459383276304997	0.0547925828349065	8.38404127962261	5.11408456425487e-17	3.60751699925448e-15
Fth1	Fth1	3563.96414649609	0.465198358682036	0.0555389406369993	8.3760754768903	5.47218258732949e-17	3.8405277387014e-15
Trim34a	Trim34a	580.933364033017	-0.9305980875545	0.111138322444471	-8.37333214220022	5.6011447668534e-17	3.89238823375367e-15
Iyd	Iyd	53.4553748320738	4.06209519326463	0.485124409212769	8.37330613781391	5.60238144450297e-17	3.89238823375367e-15
Prr29	Prr29	84.4489512814212	2.45348832454161	0.293069772687492	8.37168672170717	5.67992813414051e-17	3.92653431913134e-15
Mir155hg	Mir155hg	1204.46410375308	-0.658052214625096	0.0786932474348074	-8.36224499656405	6.15358890853033e-17	4.2328119527035e-15
Ddx60	Ddx60	123.134451969095	-2.11014043348977	0.253291120661573	-8.33088987872246	8.02369386963766e-17	5.49186096245595e-15
Lgals7	Lgals7	260.408968297937	-1.30372852506975	0.157806643775748	-8.261556635869	1.43784898892242e-16	9.79295572455239e-15
Spcs3	Spcs3	4774.06483192331	0.463819706439351	0.0561501474449002	8.2603470791327	1.45249496163134e-16	9.84421340172299e-15
Ier3	Ier3	497.253528865544	0.943893313606439	0.114312093683572	8.2571605784707	1.49178670914133e-16	1.00611917271161e-14
Adam19	Adam19	1816.15633472789	0.554453436711502	0.0672281548910696	8.24733978806777	1.61959415919151e-16	1.08701499247485e-14
Rpl22l1	Rpl22l1	2884.29661986506	0.507136133467967	0.0618102435841782	8.20472633759011	2.31116723234973e-16	1.54368107026412e-14
Tapbp	Tapbp	2575.3498341594	-0.489082256477899	0.0596475426816575	-8.19953739063752	2.41313856342417e-16	1.60404104701455e-14
