Gene	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Cd200	Cd200	4524.56976147939	-0.891364248632615	0.0500668169784839	-17.8034934598634	6.63949189610157e-71	1.7625084529193e-68
Nt5e	Nt5e	213.973450357945	5.4112021657821	0.30615948281122	17.6744555357075	6.59742596148208e-70	1.71560003267765e-67
Med14	Med14	2833.49792362037	1.06776072165971	0.0604696134821516	17.6578062959651	8.8617451039486e-70	2.25832712229026e-67
Stat1	Stat1	5668.12883813655	0.786600886419912	0.0447020891678993	17.5965128489961	2.61965643280776e-69	6.54503181702676e-67
Chst2	Chst2	3046.26037360251	-0.946307612144235	0.0541811091574547	-17.4656375046548	2.61760857563171e-68	6.41414778282679e-66
Tgfbr1	Tgfbr1	1227.70396088565	1.43531541030292	0.0828659663951092	17.3209276708276	3.27042806692764e-67	7.73893938267563e-65
Runx1	Runx1	983.010738490981	1.48044626687715	0.0854723406686016	17.3207642998479	3.27972631191716e-67	7.73893938267563e-65
Il3	Il3	712.792617105423	-1.75713918730398	0.101504176299083	-17.3110038559059	3.88580692382452e-67	9.00235487697674e-65
Tubb6	Tubb6	452.004902673876	2.19838342864673	0.127354267116956	17.2619534344133	9.09803586557555e-67	2.07012808927078e-64
Pdcd1	Pdcd1	6053.69667865265	0.748326021264554	0.0442648015324698	16.9056676039907	4.0867019019345e-64	9.13557116393848e-62
Scd2	Scd2	1493.45496039191	1.16009232639761	0.0702549775719231	16.5125997686067	2.97774288102627e-61	6.54179306724772e-59
Bcl11b	Bcl11b	2670.96869741679	0.989999938438871	0.0603127052282237	16.4144508970822	1.50738346562525e-60	3.25543730830457e-58
Tnf	Tnf	4849.40198361026	0.802600471624697	0.0490016092106448	16.3790635563524	2.69866014298093e-60	5.7310545903105e-58
Cd28	Cd28	4496.10771323666	-0.806704694653584	0.0495404410653284	-16.2837608488344	1.28709882859827e-59	2.68855955311462e-57
Tbl1xr1	Tbl1xr1	2702.26482380953	0.967042689735278	0.0598216348366401	16.1654340001918	8.84130859405787e-59	1.81703151783041e-56
Stx11	Stx11	1115.25917781732	1.27471572573469	0.0796678065595189	16.0003868662101	1.26983564629122e-57	2.56829298492742e-55
Pik3r1	Pik3r1	2010.57929521709	1.00830949251631	0.0636848050305718	15.8328111710835	1.84777915655631e-56	3.67881281450633e-54
Gna13	Gna13	4410.69972124849	0.800196551862477	0.0505787975391874	15.8207903468346	2.23667240748513e-56	4.38456612556547e-54
B4galt1	B4galt1	1496.09273111106	1.10719101904576	0.07265583565906	15.238845015028	1.95292102309149e-52	3.77032116306542e-50
Lpxn	Lpxn	751.998883836516	1.45561005570494	0.0976350796195942	14.9086789438416	2.89422191251552e-50	5.50420531481683e-48
Klf10	Klf10	616.748670197233	1.49748867521954	0.103743926505066	14.4344707749847	3.14046957869068e-47	5.88468578995245e-45
AI504432	AI504432	759.824490432827	-1.52074568398164	0.105400135252097	-14.4283086577101	3.43399133992052e-47	6.34143734105324e-45
Ets1	Ets1	9579.15670107955	0.580716565038862	0.0402796691123383	14.417113591953	4.03883127290523e-47	7.35182686847978e-45
Aqp3	Aqp3	147.729951237926	3.49385117335216	0.247547286966425	14.1138738225236	3.11959713973225e-45	5.5985784161223e-43
Serpinb6b	Serpinb6b	801.656363199257	-1.32849746601781	0.0942200092502487	-14.0999504944785	3.80036207374276e-45	6.7255852143931e-43
Gbp2	Gbp2	619.313389677161	-1.52106231350336	0.108924834675341	-13.9643297879405	2.57314611706727e-44	4.49137367447551e-42
Ptpn22	Ptpn22	726.422740115799	1.34048964540747	0.0962629864858716	13.9252862844039	4.44755835076264e-44	7.65821466289426e-42
Slc25a19	Slc25a19	1451.78850013585	0.987928138535268	0.0715741683224705	13.8028587923544	2.44942873674575e-43	4.16141612848191e-41
Smim3	Smim3	566.50951099688	1.51230681098308	0.110925541067102	13.6335310734994	2.53034588598994e-42	4.24232464201103e-40
Satb1	Satb1	7526.03526441678	-0.708376045697738	0.0520615493427495	-13.6065110362758	3.66318320176333e-42	6.06185459180108e-40
Kcna3	Kcna3	604.295479804729	-1.61486702258811	0.118832602524703	-13.589427381702	4.62686072423503e-42	7.55839222412856e-40
1600014C10Rik	1600014C10Rik	549.681976534452	1.46909876018483	0.108799964564281	13.5027503553722	1.50645468442863e-41	2.42977792265691e-39
Endod1	Endod1	237.210423625242	2.39770755392131	0.178844715120608	13.4066447102134	5.52839479463901e-41	8.80535080916129e-39
Adamts6	Adamts6	589.300883560415	1.42594007373174	0.106484746853933	13.3910265635296	6.82311067311094e-41	1.07333427403432e-38
Tagap	Tagap	1803.77541530265	0.876772398889512	0.0655865168695744	13.368180545905	9.27826991590128e-41	1.44175262522456e-38
Rilpl2	Rilpl2	2694.66626860901	-0.748852303499829	0.0561282041484914	-13.341818340004	1.32195231385143e-40	2.02943570880662e-38
Serpinb9	Serpinb9	656.131713371912	-1.3817681518296	0.103789018348894	-13.3132403968279	1.93886710313157e-40	2.94107674144077e-38
Rab8b	Rab8b	6726.63327294932	0.592096176514063	0.0445246656045485	13.2981611085604	2.37231239214458e-40	3.55623582361251e-38
Gypc	Gypc	787.7219216635	-1.21884612022816	0.0925900611260031	-13.1638979973182	1.4158841726838e-39	2.09781350329499e-37
Bcor	Bcor	2813.55892614952	0.735697655536578	0.0560668208761302	13.1218008091091	2.46995070462383e-39	3.61748412394446e-37
Bach2	Bach2	2336.46191159703	0.832700155940182	0.064533212197733	12.9034357283928	4.30468229137746e-38	6.23298429053769e-36
Nipal1	Nipal1	107.16993138085	4.28650525821025	0.332622134313222	12.8870114644077	5.32683197083795e-38	7.62634752499069e-36
Icos	Icos	1556.88296926198	-0.942614542651743	0.0737587494075347	-12.779698004959	2.12894554813207e-37	3.01411379714431e-35
Mknk2	Mknk2	5113.11876481385	0.595963881646138	0.0476513436576197	12.506759220227	6.85649017343908e-36	9.60059316373196e-34
Dock10	Dock10	3402.59844592845	-0.648526968327916	0.0519013773695637	-12.4953710517176	7.91262499386418e-36	1.09589856165019e-33
Ptgfrn	Ptgfrn	1106.93297569431	0.997354273234708	0.0801511169009347	12.4434232709124	1.51853505124522e-35	2.08055630354479e-33
Id2	Id2	312.766170164982	1.80945340556955	0.146183157917758	12.377988212483	3.43854178940907e-35	4.6610531362394e-33
Jarid2	Jarid2	1116.34007509499	-0.985624576936575	0.0798284969557234	-12.3467760827722	5.07028240490044e-35	6.80058298981488e-33
Rnf149	Rnf149	888.877045488427	1.08962198475805	0.0885475740593309	12.3054978787782	8.46130530939903e-35	1.12306200262877e-32
Itgb2	Itgb2	4888.46208230462	0.593209530432465	0.0482320926346472	12.2990626785771	9.16312690426927e-35	1.20367590736288e-32
Flna	Flna	8525.70590014916	0.518404798420765	0.0429440043533262	12.071645535324	1.49122221079545e-33	1.93889320509751e-31
Zc3h12d	Zc3h12d	3194.08087824201	-0.634033124468078	0.0527817481829581	-12.0123555262005	3.06002875603274e-33	3.93847337468375e-31
Plk3	Plk3	1529.4724749831	0.84020443614174	0.0703686581406184	11.9400377716845	7.3189950408268e-33	9.32586348102151e-31
Maf	Maf	256.313451500871	3.98955337005189	0.334464644879672	11.9281766582151	8.44019339005785e-33	1.06480142748631e-30
Ext1	Ext1	1283.30277520438	0.878855452513821	0.0739513033832332	11.8842456090244	1.42919582752926e-32	1.78537384650763e-30
Fmnl3	Fmnl3	940.947289397482	1.08469273318109	0.091385173837244	11.8694607411145	1.70563491468572e-32	2.11001942552675e-30
Tgfbr2	Tgfbr2	1491.34101927953	0.836402546880952	0.0709462225962792	11.7892470701438	4.43488030701374e-32	5.43358123768933e-30
Tespa1	Tespa1	800.478816515781	-1.07789689289708	0.0915996793903794	-11.7674745159674	5.74177508583714e-32	6.96778077559399e-30
2010111I01Rik	2010111I01Rik	1082.23153357146	0.9155380172792	0.0800867942737045	11.431822506845	2.89958275375343e-30	3.48551730644586e-28
Plp2	Plp2	1102.09632251906	0.933725223679051	0.0821351729804647	11.3681531285157	6.02488998403574e-30	7.17468674547509e-28
Fam129b	Fam129b	148.20775648982	2.55111041176738	0.226351988907473	11.2705455961785	1.83429712879055e-29	2.16413092731937e-27
Arhgap39	Arhgap39	562.956188261629	1.33338359737112	0.119192254879363	11.1868308785723	4.73039861112373e-29	5.52979257825125e-27
Rara	Rara	833.032498302256	1.07066563373729	0.0961391411617837	11.1366257363955	8.32126376109955e-29	9.63904934944823e-27
Slc29a1	Slc29a1	4346.97555755853	0.541426777968011	0.0488105488358635	11.0924132360953	1.36553420276806e-28	1.56753484789825e-26
3110043O21Rik	3110043O21Rik	512.972180463431	1.34298496337074	0.121543087983273	11.0494556757976	2.20548045990832e-28	2.50912785894212e-26
Hnrnpll	Hnrnpll	2867.69436902582	0.604057106130382	0.0548350641304497	11.0158913043917	3.20350125231598e-28	3.61230203159383e-26
Ablim1	Ablim1	5990.25486673074	0.553183670152617	0.0503778709876725	10.9806877366449	4.73306672467102e-28	5.29024001804895e-26
Cd83	Cd83	364.545036536938	1.52285812070469	0.138754446961037	10.9752022660024	5.02931733720298e-28	5.5724836096209e-26
Rab11fip4	Rab11fip4	640.493056623813	1.12973720767488	0.103207800449591	10.9462385861684	6.92644911078226e-28	7.60834608358514e-26
Cd53	Cd53	3428.36922861599	-0.673337903732411	0.0623717283897645	-10.7955626870669	3.61242893141877e-27	3.93415123454171e-25
Slc43a2	Slc43a2	276.586420694905	1.65131199285371	0.153418606425619	10.7634401806035	5.12215748810443e-27	5.53106192486667e-25
Mif4gd	Mif4gd	1162.49801129755	0.830797730662791	0.0772126763706715	10.7598618480004	5.32499354965718e-27	5.70177040417914e-25
Cd69	Cd69	4744.12620562632	-0.543101657534257	0.0505738286034292	-10.7387886686006	6.69165901733169e-27	7.10542659990337e-25
Utrn	Utrn	1904.35653499374	0.681605619780809	0.0635621547353909	10.7234504968929	7.90000261137464e-27	8.31915977472196e-25
Il21	Il21	269.284622489019	-1.7594974122701	0.164722668053064	-10.6815742670177	1.24148234262575e-26	1.29663672210961e-24
Ncoa7	Ncoa7	619.362005323856	-1.12345953813146	0.105247858858152	-10.6744170410688	1.34096557966457e-26	1.38915312325902e-24
Arhgap31	Arhgap31	798.173727578933	1.00061108227844	0.0938828194251769	10.6580851363961	1.598547657399e-26	1.64263663311114e-24
Cyth4	Cyth4	934.579519076404	0.910508598064775	0.0854373705549519	10.6570297300893	1.61678710842079e-26	1.64808810683982e-24
Spsb1	Spsb1	133.176838568285	2.4731846866521	0.23220219279707	10.6509962583063	1.72508848511228e-26	1.74452995851593e-24
Phldb1	Phldb1	357.846783710068	1.51870941791615	0.143133717449952	10.6104239097065	2.66537034200597e-26	2.67418495258584e-24
Atp2b4	Atp2b4	720.746382398725	1.02712875908735	0.0970282470351567	10.5858736035413	3.46532962858155e-26	3.44962735370204e-24
Gpr68	Gpr68	1376.43389990744	0.844306353019153	0.0802386078407626	10.5224451886643	6.80833652119578e-26	6.72494759326175e-24
Id3	Id3	2260.64787495369	-0.621463370742856	0.0593546979791642	-10.4703316148793	1.18228104565909e-25	1.15881731413755e-23
Themis	Themis	2045.21114211893	-0.663878091508798	0.063687905547692	-10.42392720878	1.9282299128905e-25	1.87553477481303e-23
Rgs16	Rgs16	2287.82773995252	0.647403402341328	0.0622881790199174	10.3936800293088	2.64929612452346e-25	2.55737357717257e-23
Fdxr	Fdxr	945.942819004564	0.872507440594663	0.0840665773478321	10.3787672594852	3.09748877861052e-25	2.96753398624475e-23
Il4ra	Il4ra	3840.77918715823	-0.570539320227328	0.0551303727588284	-10.3489109845709	4.23272863671615e-25	4.02488270813711e-23
Stat5b	Stat5b	3188.36057768194	0.600107963263583	0.0580025768719158	10.3462293509609	4.35293256838212e-25	4.1085234656537e-23
Lbh	Lbh	1387.31081052758	0.73546678679809	0.0711956274226715	10.3302241081717	5.14402609941614e-25	4.81949857049709e-23
Ctla2a	Ctla2a	73.2896746044894	3.89466388492359	0.37816962830695	10.2987220374091	7.14035572043357e-25	6.64105201385143e-23
Il10ra	Il10ra	153.68807584475	-2.27639627155632	0.221145415311227	-10.293662513205	7.52581391391921e-25	6.9488348471854e-23
Foxo1	Foxo1	580.134688850636	1.11855778347332	0.109046888123059	10.257585546238	1.09408084133641e-24	1.00293367484234e-22
Ccr7	Ccr7	3713.66682641199	0.593764373870587	0.05791099382066	10.2530510132389	1.14665820709252e-24	1.04362277676949e-22
Grap	Grap	3457.10274195406	-0.534012259016627	0.052886773837946	-10.0972742382232	5.67989764057877e-24	5.13285501675565e-22
Lax1	Lax1	539.162540445785	1.12000733482348	0.112097117412756	9.99140174764238	1.66214428581119e-23	1.4914818654793e-21
F2r	F2r	315.712284922262	1.40425780217595	0.140857617727406	9.96934226797395	2.07599032403111e-23	1.84980900061569e-21
Egln3	Egln3	408.732525725102	1.24398122549083	0.124859554619511	9.9630439118709	2.21184892026402e-23	1.95717909319473e-21
Smad7	Smad7	376.458817122114	1.45200223601968	0.145832050076383	9.95667437479729	2.35819313731752e-23	2.07228254866895e-21
Chd7	Chd7	2064.13564835159	-0.658645769739622	0.0662249951696322	-9.94557671242606	2.63642462382883e-23	2.30091250389226e-21
Nfkb1	Nfkb1	11825.2117550363	0.419143131469637	0.0421865708986424	9.9354634079331	2.91815905547441e-23	2.52946820985408e-21
Ralbp1	Ralbp1	1658.84114140842	0.677855612690518	0.0682322816657299	9.93452946526593	2.94563338268605e-23	2.5360311190666e-21
Slc16a10	Slc16a10	1040.40022539513	0.798884306569169	0.0807831061405951	9.88924968023375	4.63488663987221e-23	3.96360574263434e-21
Traf6	Traf6	1698.38620831699	0.658162908421163	0.0666057212693453	9.88147708452302	5.00890646938314e-23	4.254899082192e-21
Pim2	Pim2	2753.45946271304	-0.5774383284963	0.0584883595108262	-9.87270515579115	5.46699732834299e-23	4.6132768183938e-21
Plcg1	Plcg1	2048.85898334251	0.64712457583839	0.0656616325948182	9.8554445003163	6.49287570976052e-23	5.44290936143214e-21
Apol9b	Apol9b	155.527676642612	8.4130721309833	0.855749954704426	9.83122708302001	8.26060345213128e-23	6.87951694033051e-21
Bin1	Bin1	651.149106858668	0.978144568030844	0.100040726565541	9.77746365516472	1.40691988121957e-22	1.16408916405843e-20
Mpzl2	Mpzl2	60.0821949284964	4.7590264682351	0.487485743031561	9.76239107761351	1.63259834502372e-22	1.34210116853498e-20
Uba1	Uba1	15132.1317506421	0.381883342186819	0.0392701540276116	9.72451857250955	2.37023938851905e-22	1.93599937746857e-20
Wasf2	Wasf2	1246.42050635093	0.794345344105911	0.0817096410152103	9.72156203645593	2.44009124826035e-22	1.98035940670914e-20
Susd6	Susd6	1391.00014138163	0.707930767874017	0.0730620953604451	9.68943970716287	3.34357845734513e-22	2.69644789262605e-20
Abca1	Abca1	108.483604680299	2.53265847791316	0.262109940848033	9.66258078468514	4.34770581571323e-22	3.48418034615208e-20
Kifc3	Kifc3	172.789668803587	1.89001699436364	0.196236974804297	9.63129907729425	5.89790677744528e-22	4.69694550988799e-20
Nfkbia	Nfkbia	8085.91846171359	0.43026079954942	0.044888802511952	9.58503625564213	9.24251775020136e-22	7.31479261944508e-20
Cish	Cish	1928.00469432991	0.696616046938632	0.0729767002491191	9.54573233046448	1.3514932591978e-21	1.06300784621595e-19
Plec	Plec	2416.81835369308	0.656431870379461	0.0688514252396363	9.53403459833636	1.5128657768638e-21	1.18263409379132e-19
Mgat5	Mgat5	388.929984330974	1.21454451726362	0.128037336054635	9.48586212966318	2.40387642783835e-21	1.86769472216563e-19
Fos	Fos	240.497218191423	-1.68004042762108	0.177254763635686	-9.47811157884643	2.58926327078392e-21	1.99953894523204e-19
Txk	Txk	364.594409750346	1.31297941184844	0.139896549295381	9.3853595278907	6.27021538390754e-21	4.8129568928765e-19
Ldlrad4	Ldlrad4	213.367663462581	2.99118844884427	0.318764260589894	9.38370080544438	6.36968478326463e-21	4.86003134780587e-19
Rassf5	Rassf5	2173.51621180145	0.575548714896213	0.0614525693218781	9.36573883317371	7.55200531239169e-21	5.72783641014851e-19
Dusp5	Dusp5	1177.97823137333	0.744813694579747	0.0798080263415924	9.33256626835769	1.03337970952751e-20	7.79131612946718e-19
Kbtbd11	Kbtbd11	988.333444347307	-0.798037465690788	0.0860328589427428	-9.27596124896772	1.76024580279669e-20	1.3193560011315e-18
Armcx6	Armcx6	189.013328965555	-1.80579029635871	0.19679448036306	-9.17602106028209	4.47314868814662e-20	3.33314974177568e-18
Tbx21	Tbx21	314.057518496945	-1.45178118022242	0.158434244752254	-9.16330419911799	5.0332079855861e-20	3.72867070653128e-18
Lrrfip1	Lrrfip1	4150.12306919553	0.442904782408428	0.0485366609359909	9.12515970129302	7.16305693524345e-20	5.27581916005041e-18
Sp110	Sp110	2044.40302736906	0.571584188879369	0.062714420472269	9.11407909975205	7.93414129897406e-20	5.81016255353606e-18
Rn45s	Rn45s	547365.19487099	0.339834169126519	0.0374452676290075	9.07549045966121	1.13166666763013e-19	8.23982667368181e-18
Tesk1	Tesk1	721.288320148937	0.956167630222044	0.105533931132992	9.06028629803527	1.30108601863903e-19	9.41956707357874e-18
Zbed5	Zbed5	163.681854560114	1.77719250298175	0.197485811708368	8.99908954272711	2.27597229957216e-19	1.63844288368071e-17
Ninj1	Ninj1	472.258256165181	1.11938637367984	0.124497019644249	8.99127044871029	2.44388867564477e-19	1.74943985983515e-17
Akna	Akna	1402.73110992053	0.656086306495549	0.073041435034874	8.98238521987276	2.64959318797465e-19	1.88609588833369e-17
Smad3	Smad3	599.442277189322	0.941321732050105	0.104990581220291	8.96577313040135	3.08111667485422e-19	2.18108825949958e-17
Lck	Lck	7076.89859623769	0.390875538906874	0.04363952778166	8.95691495248358	3.33889042525425e-19	2.35050507174529e-17
Slc9a3r1	Slc9a3r1	1553.82210252751	0.611831466221557	0.0685330753770633	8.92753554185788	4.35604206428291e-19	3.04970813093917e-17
Pde4b	Pde4b	556.40961440504	0.934865937700001	0.106913499545512	8.74413373123232	2.24733151308237e-18	1.56478131910904e-16
Map3k7	Map3k7	3606.47354113654	0.451135956899519	0.0517314231745795	8.7207335351486	2.7640522089131e-18	1.91410615467232e-16
Ldb1	Ldb1	2619.85810617625	0.523161059091373	0.0601012947425505	8.70465538774801	3.18541142413849e-18	2.19397364142555e-16
Phf6	Phf6	3895.24513265205	-0.489193624956868	0.0565796030848912	-8.64611270289204	5.3283490197991e-18	3.65020554893979e-16
Sh2d1a	Sh2d1a	1109.45483785826	-0.763395792879992	0.0885446577281533	-8.62159064665135	6.60303845467888e-18	4.49924684435927e-16
Stat5a	Stat5a	4130.9641550489	0.448864041908365	0.0520872821397117	8.61753624818425	6.84101112688922e-18	4.63660445632034e-16
Fcrl1	Fcrl1	403.826321085229	1.10122441566877	0.128047265686327	8.60014003240339	7.96188923370276e-18	5.36774564104977e-16
Capg	Capg	818.763915006947	0.786619828324498	0.0916147504243735	8.5861700728404	8.99165327977439e-18	6.03008663636238e-16
Cflar	Cflar	4058.84875805388	0.468479628649422	0.0546566442992347	8.57132073613201	1.02304874603689e-17	6.82496707958221e-16
Slc1a4	Slc1a4	336.791866786438	1.24703515931559	0.145754135526381	8.55574460931766	1.17110315409222e-17	7.77197728616825e-16
Dennd2d	Dennd2d	2498.28333451412	-0.489038732894279	0.0572037065142549	-8.54907422427972	1.24079707818677e-17	8.19183231619472e-16
Cd226	Cd226	1970.43665794174	-0.581604552272137	0.0680473126254388	-8.54706129944521	1.26262139876441e-17	8.29294941394644e-16
Arhgap25	Arhgap25	381.133104441538	1.09745677541703	0.128618426816252	8.53265587663337	1.43025647452351e-17	9.34580922993772e-16
Cd96	Cd96	1120.33198719902	0.71051203165402	0.0834682289694275	8.51236500913737	1.70421111564953e-17	1.10791112426563e-15
Nfatc1	Nfatc1	1259.47862014368	-0.667089532004103	0.0784543858835195	-8.50289661300166	1.84917583081163e-17	1.1960506820407e-15
Slc39a10	Slc39a10	1101.68671719869	-0.689254460683138	0.0813203402570391	-8.47579410642562	2.33481371127368e-17	1.5025351671237e-15
Nr4a3	Nr4a3	765.998998211489	0.79295495903697	0.0942266668837665	8.41539858366338	3.91561230712611e-17	2.50717246318598e-15
Tmem184b	Tmem184b	472.700543347154	0.967513536459961	0.116108693332469	8.3328259813376	7.893514323389e-17	5.02895797543113e-15
Arhgap24	Arhgap24	162.02052563227	1.64003550029934	0.196853982596439	8.33122844998008	8.00077727153082e-17	5.07193552208188e-15
Spata13	Spata13	1944.41450478469	0.525021394845957	0.0631715653678693	8.31103981338091	9.48670877433808e-17	5.98414075260475e-15
Bmpr2	Bmpr2	257.715789330698	1.2757936957714	0.154156423006706	8.27596846688574	1.27415716821051e-16	7.99768996913215e-15
Ezh2	Ezh2	2725.88125110726	-0.467087066242794	0.0566982498445482	-8.23812141509525	1.74935613551378e-16	1.08733150627886e-14
Cttn	Cttn	86.6308588720841	2.38081808856884	0.289381731094495	8.22725774555344	1.91548001570483e-16	1.18480807573354e-14
Cdc14a	Cdc14a	393.519767082342	1.03941267842815	0.126397626135498	8.22335600918565	1.97886312928424e-16	1.21810019291496e-14
Stk38l	Stk38l	918.165526382292	0.695611533251817	0.0848035959757323	8.20261835890633	2.35206976280715e-16	1.4408688902735e-14
Tes	Tes	3242.12413842951	0.433456297445727	0.0531241705697041	8.15930475332297	3.36958483433237e-16	2.05431817985948e-14
Irf2bp2	Irf2bp2	1493.03459147051	0.677722883230138	0.0832207136079192	8.14368026718827	3.83440936900377e-16	2.32657353237362e-14
Dennd5a	Dennd5a	747.296087723094	-0.790126711495045	0.0971892954690768	-8.12977095555182	4.30102338455208e-16	2.59732890833946e-14
