"pathway","pval","padj","ES","NES","nMoreExtreme","size","main_pathway","leadingEdge"
"REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX","0.000168067226890756","0.00790653935185185","0.548871346240035","1.99479333031385","0","63","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","E2F1,ORC6,E2F2,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ORC4,GMNN,PSMC3,PSMC1,PSMD12,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,PSMA7,MCM8,PSMC2,CDC6,PSMA5,ORC1,PSMB2,PSMA6,PSMD11,PSMB4,MCM5,ORC2,PSMD2,PSMB3,PSMB8,PSME4,MCM4"
"REACTOME_MITOTIC_PROMETAPHASE","0.000155014726399008","0.00790653935185185","0.428071071180364","1.83672132206078","0","183","REACTOME_CELL_CYCLE_MITOTIC","TUBA1A,TUBA8,TUBB2B,TUBB6,CEP290,SMC4,SMC2,CNTRL,CENPC,CENPT,CENPJ,HAUS3,PLK4,DYNC1I2,DCTN3,CENPE,XPO1,NUF2,HDAC8,NINL,HAUS2,PCM1,CCNB1,SEC13,CEP78,CENPH,AKAP9,PPP2CB,CENPF,PAFAH1B1,NEK2,SKA1,MAPRE1,NDE1,PPP2CA,ZWILCH,SKA2,CENPQ,NEK7,NUP160,RANBP2,BIRC5,MIS12,RANGAP1,SMC3,MZT1,DYNC1LI2,CLASP2,SPDL1,TAOK1,CEP135,SDCCAG8,NCAPG,YWHAE,HAUS6,PPP2R5A,TUBA1B,CLIP1,EML4,CENPA,CENPL,KIF18A,SPC25,NCAPD2,NME7,CSNK1E,OFD1,PLK1,CEP76,NUP37,CENPI,CCNB2,ERCC6L,TUBA1C,NSL1,NCAPH,CDCA8,TUBB,AURKB,ZWINT"
"REACTOME_M_PHASE","0.000143225436837582","0.00790653935185185","0.406180844758437","1.85479785749031","0","322","REACTOME_CELL_CYCLE_MITOTIC","TUBA1A,TUBA8,TUBB2B,TUBB6,CEP290,SMC4,LMNA,SMC2,CNTRL,PSMC6,PSMD14,CENPC,CENPT,CHMP4C,CENPJ,PSMB7,HAUS3,KIF23,PSME2,PSMD6,PLK4,DYNC1I2,PSMC3,DCTN3,CENPE,TPR,XPO1,NUF2,HDAC8,CHMP2B,NINL,PSMC1,HAUS2,PCM1,PSMD12,CCNB1,SEC13,CDC27,PSMA2,PSMA3,CEP78,PSMC5,CENPH,AKAP9,NCAPG2,PSMD13,BLZF1,PPP2CB,CENPF,PSMA4,PAFAH1B1,NEK2,SKA1,MAPRE1,PSMA7,NDE1,RB1,PPP2CA,ZWILCH,LMNB1,NUP153,PSMC2,SKA2,ARPP19,CENPQ,PSMA5,ANAPC10,NEK7,NUP160,RANBP2,PSMB2,BIRC5,MIS12,IST1,PSMA6,PSMD11,RANGAP1,UBE2C,SMC3,MZT1,NUP93,TNPO1,PSMB4,NIPBL,UBE2E1,DYNC1LI2,CLASP2,NUP58,SPDL1,TAOK1,CEP135,SDCCAG8,NCAPG,YWHAE,HAUS6,CNEP1R1,ENSA,PPP2R5A,TUBA1B,CLIP1,PSMD2,EML4,NUP42,MASTL,NUP35,USO1,CENPA,CENPL,KIF18A,SPC25,ANAPC4,PSMB3,NCAPD2,NME7,CSNK1E,ANAPC16,PSMB8,OFD1,PLK1,CEP76,NUP37,RAB2A,NUP155,PSME4,CENPI,CCNB2,UBE2S,CDC16,ERCC6L,TUBA1C,NSL1"
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","0.000168067226890756","0.00790653935185185","0.532192463720216","1.93417634996766","0","63","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","ORC6,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ORC4,PSMC3,PSMC1,CCNA2,PSMD12,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,PSMA7,MCM8,PSMC2,CDC6,PSMA5,ORC1,PSMB2,PSMA6,PSMD11,PSMB4,MCM5,ORC2,RBX1,PSMD2,PSMB3,PSMB8,SKP2,PSME4,MCM4"
"REACTOME_DNA_REPLICATION_PRE_INITIATION","0.0001657824933687","0.00790653935185185","0.555834676180441","2.09955640503676","0","78","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","E2F1,DBF4,ORC6,E2F2,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ORC4,GMNN,PSMC3,PRIM2,PSMC1,PSMD12,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,POLE4,PSMA7,MCM8,PSMC2,RPA3,CDC6,PSMA5,POLE,ORC1,PSMB2,PSMA6,PSMD11,PSMB4,POLA1,MCM5,ORC2,PSMD2,MCM10,CDC7,PSMB3,PSMB8,RPA2,PSME4,MCM4"
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","0.000165809981760902","0.00790653935185185","0.510042200016151","1.94079993335738","0","82","REACTOME_CELL_CYCLE_MITOTIC","ORC6,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ORC4,PSMC3,PSMC1,CCNA2,PSMD12,CDC27,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,PSMA7,MCM8,PSMC2,CDC6,PSMA5,ANAPC10,ORC1,PSMB2,PSMA6,PSMD11,UBE2C,PSMB4,UBE2E1,MCM5,ORC2,RBX1,PSMD2,ANAPC4,PSMB3,ANAPC16,PSMB8,SKP2,PSME4,MCM4,UBE2S,CDC16"
"REACTOME_S_PHASE","0.000158982511923688","0.00790653935185185","0.449421028623511","1.87714549506363","0","150","REACTOME_CELL_CYCLE_MITOTIC","TFDP2,AKT3,E2F1,ORC6,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ESCO2,ORC4,PSMC3,CCND1,GINS2,MAX,PRIM2,PSMC1,CCNA2,MNAT1,PSMD12,CDC27,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,POLE4,PSMA7,ESCO1,RB1,MCM8,PSMC2,RPA3,CDC6,LIN9,CKS1B,PSMA5,ANAPC10,POLE,ORC1,PCNA,PSMB2,PSMA6,PSMD11,GINS1,UBE2C,E2F5,SMC3,PSMB4,UBE2E1,RFC4,POLA1,MCM5,ORC2,RBX1,TFDP1,PSMD2,ANAPC4,PSMB3,ANAPC16,PSMB8,SKP2,RPA2,PSME4,MCM4,DNA2,UBE2S,CDC16,CCNH"
"REACTOME_CELL_CYCLE_MITOTIC","0.000136930028755306","0.00790653935185185","0.420257073636522","1.97989156097582","0","458","main","CDKN2B,AJUBA,TUBA1A,TUBA8,TFDP2,AKT3,E2F1,TUBB2B,TUBB6,CEP290,SMC4,LMNA,DHFR,DBF4,HMMR,SMC2,ORC6,E2F2,CNTRL,PSMC6,PSMD14,CENPC,CENPT,CHMP4C,CENPJ,PSMB7,HAUS3,KIF23,PSME2,PSMD6,CCND2,PLK4,DYNC1I2,ESCO2,ORC4,GMNN,PSMC3,DCTN3,CENPE,CCND1,TPR,TOP2A,XPO1,GINS2,NUF2,HDAC8,MAX,CCND3,PRIM2,FBXL7,CHMP2B,NINL,PSMC1,MYBL2,CCNA2,HAUS2,PCM1,MNAT1,PSMD12,CCNB1,SEC13,CDC27,PPP1R12B,PSMA2,PSMA3,CEP78,PSMC5,CENPH,AKAP9,NCAPG2,PSMD13,BLZF1,PPP2CB,CENPF,PSMA4,BORA,PAFAH1B1,NEK2,POLE4,PPP1CB,SKA1,MAPRE1,PSMA7,NDE1,ESCO1,RB1,PPP2CA,ZWILCH,LMNB1,NUP153,MCM8,PSMC2,TK1,RPA3,CDC6,SKA2,LIN9,RRM2,ARPP19,CENPQ,CKS1B,PSMA5,ANAPC10,POLE,ORC1,NEK7,NUP160,RANBP2,PCNA,PSMB2,BIRC5,MIS12,IST1,PSMA6,AURKA,PSMD11,GINS1,RANGAP1,UBE2C,E2F5,SMC3,MZT1,NUP93,TNPO1,PSMB4,NIPBL,UBE2E1,RFC4,DYNC1LI2,CLASP2,NUP58,SPDL1,TAOK1,CEP135,POLA1,RBL1,SDCCAG8,NCAPG,YWHAE,HAUS6,MCM5,CNEP1R1,ENSA,PPP2R5A,ORC2,TUBA1B,CDKN2D,RBX1,TFDP1,CLIP1,PSMD2,MCM10,EML4,NUP42,CDC7,MASTL,NUP35,FOXM1,USO1,CENPA,CENPL,KIF18A,SPC25,ANAPC4,SRC,PSMB3,NCAPD2,PPME1,CDC25C,NME7,CSNK1E,PKMYT1,ANAPC16,PSMB8,OFD1,PLK1,CEP76,SKP2,NUP37,RPA2,RAB2A,NUP155,PSME4,MCM4,DNA2,CENPI,CCNB2,UBE2S,CDC16,ERCC6L,TUBA1C,NSL1,CCNH"
"REACTOME_DNA_REPLICATION","0.000162074554294976","0.00790653935185185","0.51961121416586","2.09349750920157","0","117","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","E2F1,DBF4,ORC6,E2F2,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,ORC4,GMNN,PSMC3,GINS2,PRIM2,PSMC1,CCNA2,PSMD12,CDC27,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,POLE4,PSMA7,MCM8,PSMC2,RPA3,CDC6,PSMA5,ANAPC10,POLE,ORC1,PCNA,PSMB2,PSMA6,PSMD11,GINS1,UBE2C,PSMB4,UBE2E1,RFC4,POLA1,MCM5,ORC2,RBX1,PSMD2,MCM10,CDC7,ANAPC4,PSMB3,ANAPC16,PSMB8,SKP2,RPA2,PSME4,MCM4,DNA2,UBE2S,CDC16"
"REACTOME_G2_M_CHECKPOINTS","0.000161290322580645","0.00790653935185185","0.486179403905424","1.97503773187112","0","123","REACTOME_CELL_CYCLE_CHECKPOINTS","SFN,YWHAH,DBF4,ORC6,PSMC6,PSMD14,PSMB7,PSME2,UBE2V2,PSMD6,ORC4,PSMC3,PSMC1,PSMD12,CCNB1,PSMA2,CHEK1,PSMA3,BRCC3,PSMC5,RAD50,PSMD13,PSMA4,YWHAZ,PSMA7,MCM8,PSMC2,RPA3,CDC6,PSMA5,ORC1,PSMB2,PSMA6,PSMD11,CHEK2,PSMB4,RFC4,CLSPN,YWHAE,YWHAQ,MCM5,ORC2,BRCA1,PSMD2,MCM10,CDC7,NBN,ATRIP,PSMB3,CDC25C,UBE2N,PKMYT1,BLM,BRIP1,PSMB8,RPA2,PSME4,MCM4,BARD1,DNA2,TOPBP1,YWHAB,CCNB2,UIMC1"
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS","0.000169434090138936","0.00790653935185185","0.519378003096397","1.85981244542207","0","58","REACTOME_MITOTIC_G2_G2_M_PHASES","PSMC6,PSMD14,MDM2,PSMB7,PSME2,PSMD6,PSMC3,PSMC1,CCNA2,PSMD12,PSMA2,CHEK1,PSMA3,PSMC5,PSMD13,PSMA4,PSMA7,PSMC2,PSMA5,PSMB2,PSMA6,PSMD11,CHEK2,PSMB4,PSMD2,PSMB3,PSMB8,PSME4,MDM4,PSMB6,CCNE2,PSMD7,CCNE1,PSMD4,PSMC4,PSMB1,PSMB10,PCBP4"
"REACTOME_CELL_CYCLE_CHECKPOINTS","0.000150172698603394","0.00790653935185185","0.462309652552319","2.04303272312903","0","234","main","SFN,YWHAH,DBF4,ORC6,PSMC6,PSMD14,CENPC,CENPT,MDM2,PSMB7,PSME2,UBE2V2,PSMD6,DYNC1I2,ORC4,PSMC3,CENPE,XPO1,NUF2,PSMC1,CCNA2,PSMD12,CCNB1,SEC13,CDC27,PSMA2,CHEK1,PSMA3,BRCC3,PSMC5,CENPH,RAD50,PSMD13,PPP2CB,CENPF,PSMA4,PAFAH1B1,YWHAZ,SKA1,MAPRE1,PSMA7,NDE1,PPP2CA,ZWILCH,MCM8,PSMC2,RPA3,CDC6,SKA2,CENPQ,PSMA5,ANAPC10,ORC1,NUP160,RANBP2,PSMB2,BIRC5,MIS12,PSMA6,PSMD11,CHEK2,RANGAP1,UBE2C,PSMB4,UBE2E1,RFC4,DYNC1LI2,CLASP2,CLSPN,SPDL1,TAOK1,YWHAE,YWHAQ,MCM5,PPP2R5A,ORC2,BRCA1,CLIP1,PSMD2,MCM10,CDC7,NBN,CENPA,CENPL,KIF18A,SPC25,ANAPC4,ATRIP,PSMB3,CDC25C,UBE2N,PKMYT1,BLM,ANAPC16,BRIP1,PSMB8,PLK1,NUP37,RPA2,PSME4,MCM4,BARD1,DNA2,TOPBP1,YWHAB,CENPI,CCNB2,UBE2S,CDC16,ERCC6L,NSL1,UIMC1"
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","0.000167112299465241","0.00790653935185185","0.542223997786629","1.98546275521595","0","65","REACTOME_MITOTIC_G2_G2_M_PHASES","TUBA1A,TUBA8,TUBB2B,TUBB6,PSMC6,PSMD14,PSMB7,PSME2,PSMD6,PSMC3,PSMC1,PSMD12,CCNB1,PSMA2,PSMA3,PSMC5,PSMD13,PSMA4,MAPRE1,PSMA7,PSMC2,PSMA5,PSMB2,PSMA6,PSMD11,PSMB4,TUBA1B,PSMD2,PSMB3,PSMB8,PLK1,PSME4,CCNB2,TUBA1C"
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING","0.000167813391508642","0.00790653935185185","0.529687230647311","1.96313373520988","0","70","main","SPHK1,HBEGF,CAV2,CAV1,AKT3,IGF1R,EREG,ZDHHC21,EGFR,ESR1,AREG,MMP3,GNB4,NRAS,CCND1,XPO1,GNG3"
"KEGG_PPAR_SIGNALING_PATHWAY","0.000244498777506112","0.0102071309837321","-0.505704377440383","-1.91554150434208","0","57","main","SLC27A6,FABP5,PPARG,PLTP,FADS2,PCK2,SLC27A1,RXRA,NR1H3,ACOX1,HMGCS2,ACSL1,RXRB,PPARA,CD36,UBC,ANGPTL4,ACOX2"
"KEGG_CELL_CYCLE","0.000324149108589951","0.0102071309837321","0.470045047021106","1.89379695496163","1","117","main","TGFB2,CDKN2B,TFDP2,SFN,E2F1,YWHAH,GADD45B,GADD45G,DBF4,ORC6,E2F2,MDM2,CCND2,ORC4,CCND1,CCND3,CCNA2,CDC14B,CCNB1,CDC27,CHEK1,YWHAZ,RB1,CDC6,ANAPC10,ORC1,PCNA,CHEK2,E2F5,SMC3,RBL1,YWHAE,YWHAQ,MCM5,ORC2,CDKN2D,RBX1,TFDP1,TTK,CDC7,ANAPC4,CDC25C,PKMYT1,PLK1,SKP2,MCM4,YWHAB,CCNB2,CDC16,CCNH"
"KEGG_ECM_RECEPTOR_INTERACTION","0.000332336324360253","0.0102071309837321","0.49416756857488","1.86249530042712","1","77","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","ITGB6,LAMC2,ITGB3,ITGA3,LAMA3,COL5A2,AGRN,THBS3,HSPG2,DAG1,COL4A6,THBS1,LAMC1,LAMA5,ITGAV,HMMR,COL4A1,LAMB2,ITGB1,COL4A4,ITGA2,COL4A2,ITGB5"
"REACTOME_APOPTOSIS","0.000314169022934339","0.0102071309837321","0.417231166171254","1.75538157180465","1","155","REACTOME_PROGRAMMED_CELL_DEATH","GSN,TJP1,TFDP2,AKT3,SFN,E2F1,OCLN,YWHAH,BID,LMNA,SPTAN1,ROCK1,FAS,TP53BP2,PLEC,PSMC6,PSMD14,DAPK2,PSMB7,PSME2,PSMD6,DNM1L,PSMC3,CYCS,PSMC1,PSMD12,PSMA2,PSMA3,PSMC5,PSMD13,BAK1,PSMA4,YWHAZ,APPL1,PSMA7,LMNB1,PSMC2,BCL2L1,CASP8,BCAP31,TJP2,PSMA5,CASP3,BAX,PSMB2,PSMA6,PSMD11,GAS2,PPP3R1,PSMB4,PPP3CC,BIRC2,DFFA,MAPK8,CLSPN"
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS","0.0003269042170644","0.0102071309837321","0.464443489519951","1.84034577733962","1","105","main","COQ10B,NDUFC1,COX7B,COX6C,ATP5ME,ATP5F1E,NDUFB6,NDUFA3,UQCRB,NDUFA1,COX20,CYCS,SLC25A27,NDUFAF4,NDUFS4,ATP5MG,NDUFA4,ATP5PF,COX5A,NDUFB2,NDUFAF2,UCP3,NDUFA5,COX5B,ATP5MC3,NDUFA2,NDUFAB1,NDUFA13,NDUFA8,ATP5PD,ETFA,UQCRQ,COX19,NDUFS6,NDUFB4,NDUFS8,NDUFAF7,NDUFAF1,ETFDH,UQCR10,ATP5MF,UQCRFS1,UQCRH,TMEM126B,UQCR11,TMEM186,NDUFAF5,SLC25A14,NDUFA9,SDHD,SDHC,NDUFB9,NDUFS3,NDUFA11,UQCRC2,UCP2,TIMMDC1,COX11"
"REACTOME_BIOLOGICAL_OXIDATIONS","0.000276854928017719","0.0102071309837321","-0.395785496022233","-1.79859949707473","0","169","main","ADH1C,ADH1B,ADH1A,CYP2F1,GSTM1,ACSS1,UGT1A6,PODXL2,CES1,ACSS2,ALDH2,CYP4V2,AKR7L,SULT1C2,ABHD14B,POR,MGST2,FMO2,RXRA,ARNT2,BPHL,HPGDS,GSTP1,AHCY,CHAC1,DPEP2,ALDH1A1,CYB5B,CYP39A1,ACY3,CNDP2,ALDH3A1,GSTM2,GSTZ1,GSTA5,PTGIS,UGP2,GSTM4,CYB5R3,EPHX1,CYP4F3,SLC35B2,MGST1,MTR,ARNT,GSTO2,NQO2,CYP26B1,OPLAH,AKR1A1,GSTT2B,GSTT2,UGT2A3,CYP2S1,UGDH,CYP1B1"
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION","0.00032546786004882","0.0102071309837321","0.460655057031749","1.83683381999295","1","109","REACTOME_CELL_CYCLE_MITOTIC","TUBA1A,TUBA8,TUBB2B,TUBB6,CENPC,CENPT,DYNC1I2,CENPE,XPO1,NUF2,HDAC8,CCNB1,SEC13,CENPH,PPP2CB,CENPF,PAFAH1B1,SKA1,MAPRE1,NDE1,PPP2CA,ZWILCH,SKA2,CENPQ,NUP160,RANBP2,BIRC5,MIS12,RANGAP1,SMC3,DYNC1LI2,CLASP2,SPDL1,TAOK1,PPP2R5A,TUBA1B,CLIP1,CENPA,CENPL,KIF18A,SPC25,PLK1,NUP37,CENPI,CCNB2,ERCC6L,TUBA1C,NSL1,CDCA8,AURKB,ZWINT"
"REACTOME_ECM_PROTEOGLYCANS","0.000335120643431635","0.0102071309837321","0.510286552630395","1.87837491186277","1","67","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","ITGB6,ITGB3,TGFB2,LAMA3,SPARC,COL5A2,AGRN,HSPG2,DAG1,COL4A6,COL4A5,LAMC1,LAMA5,ITGAV,COL4A1,MATN3,LAMB2,COL4A3,ITGB1,COL4A4,ITGA2,COL4A2,ITGB5,COMP,MATN4,COL6A5,LRP4,SERPINE1"
"REACTOME_CELL_JUNCTION_ORGANIZATION","0.000336190956463271","0.0102071309837321","0.492828960830215","1.84013173174986","1","73","main","LAMC2,CDH13,LAMA3,FLNC,PARD6B,CDH4,LIMS2,FLNA,FERMT2,PRKCI,PLEC,MPP5,CTNNA1,CDH3,ITGB1,PARVA,F11R,CDH24,CLDN23,RSU1,ACTN1,ITGA6,ACTB,CLDN18,JUP,CD151,CADM1,ILK,PVR,ITGB4,CDH8"
